from_frame,to_frame,FloLPIPS
0,1,0.08726628869771957
1,2,0.08694321662187576
2,3,0.06743557751178741
3,4,0.09929855912923813
4,5,0.11126311123371124
5,6,0.09378945827484131
6,7,0.11725860834121704
7,8,0.10207448899745941
8,9,0.12146351486444473
9,10,0.0723370611667633
10,11,0.1539250910282135
11,12,0.09550484269857407
12,13,0.13154268264770508
13,14,0.08543592691421509
14,15,0.11781108379364014
15,16,0.08184284716844559
16,17,0.10635019838809967
17,18,0.07039711624383926
18,19,0.10750780999660492
19,20,0.08645610511302948
20,21,0.11387211829423904
21,22,0.0766255259513855
22,23,0.10768179595470428
23,24,0.0790470689535141
24,25,0.09681063890457153
25,26,0.06272056698799133
26,27,0.08821754157543182
27,28,0.07521432638168335
28,29,0.09843328595161438
29,30,0.06834802776575089
30,31,0.09275857359170914
31,32,0.08205051720142365
32,33,0.11833243817090988
33,34,0.07547499239444733
34,35,0.1296200156211853
35,36,0.07742267847061157
36,37,0.11121619492769241
37,38,0.07537239044904709
38,39,0.11258602142333984
39,40,0.08322484791278839
40,41,0.11305297911167145
41,42,0.06517580151557922
42,43,0.10500270128250122
43,44,0.09409579634666443
44,45,0.13003911077976227
45,46,0.0804935023188591
46,47,0.094119593501091
47,48,0.08132310211658478
48,49,0.08806149661540985
49,50,0.0690433457493782
50,51,0.10139398276805878
51,52,0.07819037139415741
52,53,0.10856522619724274
53,54,0.09612813591957092
54,55,0.09379612654447556
55,56,0.0701289176940918
56,57,0.0972670167684555
57,58,0.0690719485282898
58,59,0.11562089622020721
59,60,0.07446237653493881
60,61,0.08437617123126984
61,62,0.07211960852146149
62,63,0.09488681703805923
