from_frame,to_frame,FloLPIPS
0,1,0.30636951327323914
1,2,0.262340247631073
2,3,0.26940420269966125
3,4,0.26373469829559326
4,5,0.2828952670097351
5,6,0.27013295888900757
6,7,0.2692195773124695
7,8,0.2708168029785156
8,9,0.26212459802627563
9,10,0.2626340687274933
10,11,0.2630445063114166
11,12,0.26709094643592834
12,13,0.23549602925777435
13,14,0.24704498052597046
14,15,0.25978484749794006
15,16,0.277077317237854
16,17,0.21879243850708008
17,18,0.24962787330150604
18,19,0.252097487449646
19,20,0.2684600353240967
20,21,0.2510153353214264
21,22,0.26104214787483215
22,23,0.2715722918510437
23,24,0.25069743394851685
24,25,0.22843202948570251
25,26,0.2436840534210205
26,27,0.2601281702518463
27,28,0.27501142024993896
28,29,0.26435011625289917
29,30,0.26195284724235535
30,31,0.2618798017501831
31,32,0.20754066109657288
32,33,0.18995964527130127
33,34,0.2205846756696701
34,35,0.22322727739810944
35,36,0.2508312463760376
36,37,0.2564312219619751
37,38,0.25343284010887146
38,39,0.26504194736480713
39,40,0.2633453607559204
40,41,0.25453341007232666
41,42,0.26415711641311646
42,43,0.2773551344871521
43,44,0.271779865026474
44,45,0.24942772090435028
45,46,0.2715964913368225
46,47,0.279620498418808
47,48,0.27203965187072754
48,49,0.2644336521625519
49,50,0.2535123825073242
50,51,0.27140575647354126
51,52,0.26028603315353394
52,53,0.2725996971130371
53,54,0.26493650674819946
54,55,0.2664562463760376
55,56,0.25358566641807556
56,57,0.23419611155986786
57,58,0.2688438296318054
58,59,0.2665883004665375
59,60,0.27829378843307495
60,61,0.24021074175834656
61,62,0.1417630910873413
62,63,0.22229233384132385
