from_frame,to_frame,FloLPIPS
0,1,0.11679814755916595
1,2,0.10078746825456619
2,3,0.10197331011295319
3,4,0.0862232968211174
4,5,0.12739355862140656
5,6,0.08136215806007385
6,7,0.0687919482588768
7,8,0.05922216176986694
8,9,0.07444305717945099
9,10,0.050483547151088715
10,11,0.09933856129646301
11,12,0.07803154736757278
12,13,0.07804049551486969
13,14,0.0693768560886383
14,15,0.07702424377202988
15,16,0.0705064907670021
16,17,0.1138036698102951
17,18,0.07302697002887726
18,19,0.0783667117357254
19,20,0.080202117562294
20,21,0.10765540599822998
21,22,0.0882890373468399
22,23,0.13005729019641876
23,24,0.10852859914302826
24,25,0.10272835195064545
25,26,0.09406895935535431
26,27,0.10289336740970612
27,28,0.11823400855064392
28,29,0.12353639304637909
29,30,0.12895750999450684
30,31,0.14574792981147766
31,32,0.11875659972429276
32,33,0.12159053236246109
33,34,0.10570260882377625
34,35,0.12101133167743683
35,36,0.12554024159908295
36,37,0.12027139216661453
37,38,0.09716379642486572
38,39,0.10825745761394501
39,40,0.10870210826396942
40,41,0.11202268302440643
41,42,0.10811065882444382
42,43,0.1135384738445282
43,44,0.09701773524284363
44,45,0.09816503524780273
45,46,0.09237544983625412
46,47,0.12355923652648926
47,48,0.11253080517053604
48,49,0.1003512442111969
49,50,0.09487634897232056
50,51,0.08742313832044601
51,52,0.09197022020816803
52,53,0.10452878475189209
53,54,0.10052619874477386
54,55,0.10031215846538544
55,56,0.1037585586309433
56,57,0.1114700436592102
57,58,0.10201110690832138
58,59,0.11159709841012955
59,60,0.11095550656318665
60,61,0.09528248012065887
61,62,0.09301066398620605
62,63,0.08240742981433868
