from_frame,to_frame,FloLPIPS
0,1,0.05543001741170883
1,2,0.22046396136283875
2,3,0.34068477153778076
3,4,0.16660532355308533
4,5,0.3160780072212219
5,6,0.280866801738739
6,7,0.2710227370262146
7,8,0.25864967703819275
8,9,0.266487181186676
9,10,0.25141268968582153
10,11,0.2637920677661896
11,12,0.25802260637283325
12,13,0.25884106755256653
13,14,0.2724186182022095
14,15,0.27229952812194824
15,16,0.2523636817932129
16,17,0.2130182385444641
17,18,0.20599892735481262
18,19,0.27380597591400146
19,20,0.2791878283023834
20,21,0.2540298104286194
21,22,0.28933411836624146
22,23,0.30770304799079895
23,24,0.3043307960033417
24,25,0.26567333936691284
25,26,0.3098446726799011
26,27,0.2771409749984741
27,28,0.2838026285171509
28,29,0.25381308794021606
29,30,0.3031773567199707
30,31,0.2577016353607178
31,32,0.17066356539726257
32,33,0.21648478507995605
33,34,0.30142390727996826
34,35,0.2866358160972595
35,36,0.28265202045440674
36,37,0.2758011221885681
37,38,0.31365418434143066
38,39,0.28507235646247864
39,40,0.3074418306350708
40,41,0.2901305556297302
41,42,0.3043314516544342
42,43,0.29250264167785645
43,44,0.3026704788208008
44,45,0.2709018886089325
45,46,0.2995375990867615
46,47,0.2810114920139313
47,48,0.30477213859558105
48,49,0.27998313307762146
49,50,0.3105759620666504
50,51,0.2824525833129883
51,52,0.285991370677948
52,53,0.2732388973236084
53,54,0.3121383488178253
54,55,0.3020419180393219
55,56,0.30343472957611084
56,57,0.2852165102958679
57,58,0.3098447918891907
58,59,0.27647608518600464
59,60,0.28922003507614136
60,61,0.28792858123779297
61,62,0.28153863549232483
62,63,0.2856995463371277
