from_frame,to_frame,FloLPIPS
0,1,0.07262992858886719
1,2,0.03863238915801048
2,3,0.07274220883846283
3,4,0.07891372591257095
4,5,0.0836445763707161
5,6,0.08535941690206528
6,7,0.0995524674654007
7,8,0.09069198369979858
8,9,0.10823250561952591
9,10,0.0927133709192276
10,11,0.09955473244190216
11,12,0.0927010253071785
12,13,0.10509957373142242
13,14,0.08176472783088684
14,15,0.09711457043886185
15,16,0.08452165871858597
16,17,0.10525810718536377
17,18,0.0711403489112854
18,19,0.08411393314599991
19,20,0.08051904290914536
20,21,0.0845046266913414
21,22,0.07828068733215332
22,23,0.09101295471191406
23,24,0.07115841656923294
24,25,0.08739015460014343
25,26,0.0729520171880722
26,27,0.09677206724882126
27,28,0.08125974237918854
28,29,0.09946936368942261
29,30,0.08539707958698273
30,31,0.11789311468601227
31,32,0.11165865510702133
32,33,0.09339701384305954
33,34,0.07760408520698547
34,35,0.09015398472547531
35,36,0.09345480799674988
36,37,0.10415102541446686
37,38,0.0847788006067276
38,39,0.09940127283334732
39,40,0.08334298431873322
40,41,0.0758926048874855
41,42,0.0705590769648552
42,43,0.08280374109745026
43,44,0.07820254564285278
44,45,0.07851187884807587
45,46,0.07111520320177078
46,47,0.08613181859254837
47,48,0.07187790423631668
48,49,0.08975398540496826
49,50,0.08538739383220673
50,51,0.09377310425043106
51,52,0.08835402876138687
52,53,0.0849955677986145
53,54,0.07809634506702423
54,55,0.09672802686691284
55,56,0.08384092897176743
56,57,0.09406989812850952
57,58,0.08379177749156952
58,59,0.09512142837047577
59,60,0.07817275822162628
60,61,0.09125860780477524
61,62,0.0847739651799202
62,63,0.08679915964603424
