from_frame,to_frame,FloLPIPS
0,1,0.10496502369642258
1,2,0.10066717863082886
2,3,0.0736919641494751
3,4,0.11120062321424484
4,5,0.13563162088394165
5,6,0.11654874682426453
6,7,0.14422234892845154
7,8,0.11551684141159058
8,9,0.1492323875427246
9,10,0.08813311904668808
10,11,0.16149097681045532
11,12,0.12224185466766357
12,13,0.15882454812526703
13,14,0.10369087755680084
14,15,0.1352234035730362
15,16,0.09742002934217453
16,17,0.11777621507644653
17,18,0.07584972679615021
18,19,0.1195666566491127
19,20,0.10210008919239044
20,21,0.12374372780323029
21,22,0.09636562317609787
22,23,0.11063510179519653
23,24,0.09038100391626358
24,25,0.10405406355857849
25,26,0.07461127638816833
26,27,0.09975680708885193
27,28,0.08942650258541107
28,29,0.11225710809230804
29,30,0.08303937315940857
30,31,0.10473538190126419
31,32,0.09889975190162659
32,33,0.12181804329156876
33,34,0.08538366109132767
34,35,0.11839550733566284
35,36,0.09168900549411774
36,37,0.12985672056674957
37,38,0.09342523664236069
38,39,0.11984692513942719
39,40,0.10362766683101654
40,41,0.12281056493520737
41,42,0.0785863921046257
42,43,0.11041788756847382
43,44,0.10905445367097855
44,45,0.14905068278312683
45,46,0.0972636342048645
46,47,0.10713258385658264
47,48,0.09485550224781036
48,49,0.09789830446243286
49,50,0.08377129584550858
50,51,0.10623785108327866
51,52,0.09342433512210846
52,53,0.1247788742184639
53,54,0.117653489112854
54,55,0.09751404821872711
55,56,0.08279168605804443
56,57,0.11551644653081894
57,58,0.08210767805576324
58,59,0.12005071341991425
59,60,0.09002607315778732
60,61,0.08856646716594696
61,62,0.08467017114162445
62,63,0.09912461787462234
