sample,video,frame,group,split,stage,initialization,step,lambda,quantized,code_domain,code_l2,code_rms,residual_l2,gradient_l2,R_est_bpp,estimated_symbol_bits,elapsed_seconds,symbol_nonzero_fraction,diagnostic_container_bits,actual_frame_packet_bits,actual_frame_share_bits,R_actual_bpp,zero_grid_skip,roundtrip_exact,diagnostic_stream,mse,psnr,ms_ssim,lpips,L_image,selection_objective,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,selected,nondominated_psnr_lpips
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda4,ZERO_START,50,0.7545986741148374,True,z = u/delta,242.6397415488641,3.798672503513033,20.10003241437018,0.00010517630094977588,0.0018594256835058331,3855.7050973176956,7.589609608054161,0.1764705926179886,4776,3968,4014.4,0.0019359567901234569,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_050.orc,0.014753013780994651,18.31119251905673,0.7771479440770713,0.3715752363204956,0.015124589017315147,0.016585459444285924,0.135842940377092,0.006213297935328654,-0.010736316442489624,-0.4632881769806474,-0.0281195951850004,0.052436619997024536,-0.4421964836314807,-0.0270535484308857,0.051556944847106934,False,True
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda4,ZERO_START,100,0.7545986741148374,True,z = u/delta,203.2082686089169,3.1813488488064907,26.3348102270287,8.54227956663306e-05,0.0015936028212308884,3304.49481010437,19.195110134780407,0.12377451360225677,4224,3416,3462.4,0.001669753086419753,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_100.orc,0.014639202929921451,18.34482568944329,0.7755556888886144,0.38710129261016846,0.015026304222531619,0.01628629768764312,0.16947611076365376,0.004621042746871695,0.0047897398471832275,-0.4296550065940856,-0.02971185037345736,0.06796267628669739,-0.4085633132449189,-0.028645803619342658,0.06708300113677979,False,True
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda4,ZERO_START,150,0.7545986741148374,True,z = u/delta,207.3903567018445,3.246821977587721,33.4987712419681,0.00013619199098823808,0.00162119057495147,3361.700776219368,30.89258848130703,0.12892158329486847,4280,3472,3518.4,0.0016967592592592594,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_150.orc,0.014688572635461847,18.330204047993206,0.772521005586433,0.3952852487564087,0.015083857884218255,0.016364230171547367,0.1548544693135696,0.0015863594446903218,0.012973695993423462,-0.4442766480441698,-0.032746533675638734,0.07614663243293762,-0.42318495469500306,-0.03168048692152403,0.07526695728302002,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda4,ZERO_START,0,0.7545986741148374,True,z = u/delta,0.0,0.0,0.0,7.248234021859055e-05,0.0010046811075881124,2083.30674469471,0.4544175714254379,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_000.orc,0.0011981765550642131,29.214791825806202,0.8948575140545686,0.18397662043571472,0.0013821531754999279,0.0014019497456541751,0.0,0.0,0.0,-0.9864776219152809,-0.015681296389797206,0.04713061451911926,-0.9023165740777088,-0.014307790258944353,0.044121161103248596,True,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda4,ZERO_START,25,0.7545986741148374,True,z = u/delta,0.0,0.0,0.0,7.248234259170994e-05,0.0010046811075881124,2083.30674469471,2.59937784075737,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_025.orc,0.0011981765550642131,29.214791825806202,0.8948575140545686,0.18397662043571472,0.0013821531754999279,0.0014019497456541751,0.0,0.0,0.0,-0.9864776219152809,-0.015681296389797206,0.04713061451911926,-0.9023165740777088,-0.014307790258944353,0.044121161103248596,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda4,ZERO_START,50,0.7545986741148374,True,z = u/delta,205.8072010559545,3.2220367145370985,18.164550780051066,3.2628136634646604e-05,0.001439550775103271,2985.0524872541428,7.9289455935359,0.12696079909801483,3904,3096,3142.4,0.0015154320987654322,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_050.orc,0.0011089290487298622,29.55096239902096,0.9029192657385186,0.15081723034381866,0.0012597462790736808,0.002403289331513141,0.3361705732147584,0.008061751683949958,-0.03315939009189606,-0.6503070487005225,-0.007619544705847248,0.013971224427223206,-0.5661460008629504,-0.006246038574994395,0.010961771011352539,False,True
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda4,ZERO_START,100,0.7545986741148374,True,z = u/delta,167.7161590204872,2.6256983196532198,17.350848472245737,3.2807204412100866e-05,0.0013595541240647435,2819.171431660652,19.699200719594955,0.08431372791528702,3736,2928,2974.4,0.0014344135802469137,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_100.orc,0.0010662967855801307,29.72121899999316,0.9010437184533755,0.16223891079425812,0.0012285356963743887,0.0023109422821610266,0.5064271741869568,0.006186204398806905,-0.021737709641456604,-0.48005044772832406,-0.009495091990990301,0.02539290487766266,-0.395889399890752,-0.008121585860137448,0.022383451461791992,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda4,ZERO_START,150,0.7545986741148374,True,z = u/delta,176.27368551638764,2.7596715937366607,16.12125722164806,3.418862316229713e-05,0.0014054594794288278,2914.3607765436172,31.438727341592312,0.09313725680112839,3832,3024,3070.4,0.00148070987654321,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_150.orc,0.0010651201054600748,29.726014173918728,0.9014636988989798,0.16165724396705627,0.0012267773494271312,0.002344119059015382,0.5112223481125255,0.0066061848444112226,-0.022319376468658447,-0.47525527380275534,-0.009075111545385983,0.024811238050460815,-0.3910942259651833,-0.00770160541453313,0.02180178463459015,False,True
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda4,ZERO_START,0,0.7545986741148374,True,z = u/delta,0.0,0.0,0.0,4.8110670115482606e-05,0.0010046811075881124,2083.30674469471,0.43926068395376205,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_000.orc,0.0010898709980745817,29.62624904022592,0.9031067629130028,0.17986352741718292,0.0012697345254917647,0.001289531095646012,0.0,0.0,0.0,-0.7117764649071923,-0.012341437464498006,0.04498998820781708,-0.6351696814237435,-0.011333583115728185,0.04362154006958008,True,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda4,ZERO_START,25,0.7545986741148374,True,z = u/delta,0.0,0.0,0.0,4.811066880441677e-05,0.0010046811075881124,2083.30674469471,2.6112777665257454,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_025.orc,0.0010898709980745817,29.62624904022592,0.9031067629130028,0.17986352741718292,0.0012697345254917647,0.001289531095646012,0.0,0.0,0.0,-0.7117764649071923,-0.012341437464498006,0.04498998820781708,-0.6351696814237435,-0.011333583115728185,0.04362154006958008,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda4,ZERO_START,50,0.7545986741148374,True,z = u/delta,169.41397975731974,2.6522787343360354,17.0341162360527,2.735938541534536e-05,0.0012844979064539075,2663.5348588228226,8.003896154463291,0.08602941781282425,3576,2768,2814.4,0.0013572530864197532,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_050.orc,0.0010194036891998375,29.91653799042158,0.9091725033594549,0.14977151155471802,0.0011691752007545555,0.002193356580205172,0.29028895019565937,0.006065740446452028,-0.030092015862464905,-0.4214875147115329,-0.006275697018045978,0.014897972345352173,-0.34488073122808416,-0.005267842669276157,0.013529524207115173,False,True
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda4,ZERO_START,100,0.7545986741148374,True,z = u/delta,153.72503757476807,2.4066588169324277,14.201702062329494,2.945119886633324e-05,0.0012952957767993212,2685.9253227710724,19.82588966935873,0.07083334028720856,3600,2792,2838.4,0.0013688271604938272,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_100.orc,0.0010065272614455131,29.971744578990034,0.9083218227893664,0.15936905145645142,0.0011658963129019646,0.002198811473302984,0.3454955387641121,0.005215059876363504,-0.020494475960731506,-0.36628092614308017,-0.007126377588134503,0.02449551224708557,-0.28967414265963143,-0.0061185232393646816,0.023127064108848572,False,True
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda4,ZERO_START,150,0.7545986741148374,True,z = u/delta,156.36202299600797,2.447942425082873,14.837711836355869,3.03965055172766e-05,0.0013160041999071836,2728.866308927536,31.62808232009411,0.0732843205332756,3648,2840,2886.4,0.0013919753086419754,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_150.orc,0.0010116109544465654,29.949864764510643,0.9081329763475461,0.15995602309703827,0.0011715669775436038,0.00222194969984543,0.3236157242847213,0.005026213434543236,-0.019907504320144653,-0.38816074062247097,-0.00731522402995477,0.025082483887672424,-0.31155395713902223,-0.006307369681184949,0.023714035749435425,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,B6q_lambda4,ZERO_START,0,0.7545986741148374,True,z = u/delta,0.0,0.0,0.0,4.460298292258332e-05,0.0010046811075881124,2083.30674469471,0.4385494813323021,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_000.orc,0.0011734090432676113,29.30550569071717,0.8976753691216395,0.18136849999427795,0.0013547775432618892,0.0013745741134161364,0.0,0.0,0.0,-0.8283428117357623,-0.01384425138451828,0.04506118595600128,-0.7588673684382954,-0.012759738983483149,0.04375253617763519,True,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,B6q_lambda4,ZERO_START,25,0.7545986741148374,True,z = u/delta,0.0,0.0,0.0,4.46029822017955e-05,0.0010046811075881124,2083.30674469471,2.601779043674469,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_025.orc,0.0011734090432676113,29.30550569071717,0.8976753691216395,0.18136849999427795,0.0013547775432618892,0.0013745741134161364,0.0,0.0,0.0,-0.8283428117357623,-0.01384425138451828,0.04506118595600128,-0.7588673684382954,-0.012759738983483149,0.04375253617763519,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,B6q_lambda4,ZERO_START,50,0.7545986741148374,True,z = u/delta,182.65256189838425,2.8595367772425515,17.31991986361408,3.1751369346180655e-05,0.0013795173726975918,2860.5672240257263,7.981809921562672,0.10000000894069672,3776,2968,3014.4,0.0014537037037037038,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_050.orc,0.0011169895404734534,29.519508936130663,0.9035665069807353,0.1538511961698532,0.0012708407366433065,0.00236780362401395,0.21400324541349391,0.005891137859095785,-0.027517303824424744,-0.6143395663222684,-0.007953113525422495,0.017543882131576538,-0.5448641230248015,-0.0068686011243873635,0.01623523235321045,False,True
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,B6q_lambda4,ZERO_START,100,0.7545986741148374,True,z = u/delta,139.20981601724225,2.1794142086872905,15.410480009851678,3.5977945422112625e-05,0.0012510103406384587,2594.095042347908,19.719188421964645,0.058088239282369614,3512,2704,2750.4,0.0013263888888888889,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_100.orc,0.0010863500879652022,29.640301961372536,0.9023435367133011,0.16701039671897888,0.001253360484684181,0.002254251781600389,0.3347962706553673,0.004668167591661665,-0.014358103275299072,-0.493546541080395,-0.009176083792856615,0.03070308268070221,-0.42407109778292806,-0.008091571391821484,0.02939443290233612,False,False
