sample,video,frame,group,split,stage,initialization,step,lambda,quantized,code_domain,code_l2,code_rms,residual_l2,gradient_l2,R_est_bpp,estimated_symbol_bits,elapsed_seconds,symbol_nonzero_fraction,diagnostic_container_bits,actual_frame_packet_bits,actual_frame_share_bits,R_actual_bpp,zero_grid_skip,roundtrip_exact,diagnostic_stream,mse,psnr,ms_ssim,lpips,L_image,selection_objective,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,selected,nondominated_psnr_lpips
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda5,ZERO_START,0,3.0183946964593495,True,z = u/delta,0.0,0.0,0.0,0.0001350993643558628,0.0010046811075881124,2083.30674469471,0.4579966515302658,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_000.orc,0.01522176602678956,18.175349578679636,0.7709346461417427,0.38231155276298523,0.015604077579552544,0.015683263860169532,0.0,0.0,0.0,-0.5991311173577394,-0.034332893120329055,0.06317293643951416,-0.5780394240085727,-0.03326684636621435,0.06229326128959656,True,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda5,ZERO_START,25,3.0183946964593495,True,z = u/delta,0.0,0.0,0.0,0.00013509936749091857,0.0010046811075881124,2083.30674469471,2.4426342248916626,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_025.orc,0.01522176602678956,18.175349578679636,0.7709346461417427,0.38231155276298523,0.015604077579552544,0.015683263860169532,0.0,0.0,0.0,-0.5991311173577394,-0.034332893120329055,0.06317293643951416,-0.5780394240085727,-0.03326684636621435,0.06229326128959656,False,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda5,ZERO_START,50,3.0183946964593495,True,z = u/delta,125.29862375290966,1.9616260458402681,12.483498449848954,0.00013290373223103633,0.001208639470860362,2506.2348067760468,7.6322313621640205,0.0470588281750679,3424,2616,2662.4,0.0012839506172839506,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_050.orc,0.014982637906284315,18.244117161902853,0.7750206800044369,0.3743123412132263,0.015356950247497541,0.019232419981223124,0.06876758322321663,0.004086033862694238,-0.007999211549758911,-0.5303635341345228,-0.030246859257634817,0.05517372488975525,-0.509271840785356,-0.029180812503520115,0.054294049739837646,False,True
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda5,ZERO_START,100,3.0183946964593495,True,z = u/delta,125.94953007447576,1.9718163795849073,28.569622685566085,0.0001117819375607333,0.0012224732199683785,2534.9204689264297,19.171403475105762,0.04754902422428131,3448,2640,2686.4,0.0012955246913580248,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_100.orc,0.014891715302915607,18.270552751366054,0.7714722767026722,0.3913446068763733,0.015283059909791981,0.01919346476731918,0.09520317268641776,0.0005376305609294807,0.009033054113388062,-0.5039279446713216,-0.033795262559399575,0.07220599055290222,-0.4828362513221549,-0.03272921580528487,0.07132631540298462,False,True
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda5,ZERO_START,150,3.0183946964593495,True,z = u/delta,127.56226579596887,1.9970647366824004,16.568949338143998,0.00013483125508845947,0.0012319908710196614,2554.65627014637,30.777407109737396,0.048774514347314835,3472,2664,2710.4,0.0013070987654320988,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_150.orc,0.014984383559271544,18.2436111873859,0.7725234843187018,0.3836369812488556,0.0153680205405204,0.01931336052184921,0.06826160870626197,0.0015888381769590953,0.0013254284858703613,-0.5308695086514774,-0.03274405494336996,0.06449836492538452,-0.5097778153023107,-0.03167800818925526,0.06361868977546692,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda5,ZERO_START,0,3.0183946964593495,True,z = u/delta,0.0,0.0,0.0,7.248233697184755e-05,0.0010046811075881124,2083.30674469471,0.4426686763763428,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_000.orc,0.0011981765550642131,29.214791825806202,0.8948575140545686,0.18397662043571472,0.0013821531754999279,0.0014613394561169169,0.0,0.0,0.0,-0.9864776219152809,-0.015681296389797206,0.04713061451911926,-0.9023165740777088,-0.014307790258944353,0.044121161103248596,True,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda5,ZERO_START,25,3.0183946964593495,True,z = u/delta,0.0,0.0,0.0,7.248233935306532e-05,0.0010046811075881124,2083.30674469471,2.5748818144202232,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_025.orc,0.0011981765550642131,29.214791825806202,0.8948575140545686,0.18397662043571472,0.0013821531754999279,0.0014613394561169169,0.0,0.0,0.0,-0.9864776219152809,-0.015681296389797206,0.04713061451911926,-0.9023165740777088,-0.014307790258944353,0.044121161103248596,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda5,ZERO_START,50,3.0183946964593495,True,z = u/delta,63.94118618075019,1.001038099679596,11.100540447856202,6.869665617324946e-05,0.001052315579727292,2182.081586122513,7.938753925263882,0.012254903092980385,3096,2288,2334.4,0.0011257716049382716,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_050.orc,0.0011701364961988691,29.317634749304524,0.8957801825029144,0.17996522784233093,0.0013501017240412,0.0047481247658114085,0.10284292349832214,0.0009226684483457648,-0.004011392593383789,-0.8836346984169587,-0.014758627941451441,0.043119221925735474,-0.7994736505793867,-0.013385121810598588,0.04010976850986481,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda5,ZERO_START,100,3.0183946964593495,True,z = u/delta,120.64398879810315,1.8887549089694213,11.94930325129315,8.391972313761409e-05,0.0011903197737410665,2468.2470828294754,19.718892864882946,0.04362745210528374,3384,2576,2622.4,0.0012646604938271605,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_100.orc,0.001106739676147609,29.559545205016214,0.8990416718253224,0.16986261308193207,0.001276602289229541,0.005093846816619104,0.3447533792100117,0.00418415777075376,-0.014114007353782654,-0.6417242427052692,-0.011497138619043445,0.03301660716533661,-0.5575631948676971,-0.010123632488190593,0.030007153749465942,False,True
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda5,ZERO_START,150,3.0183946964593495,True,z = u/delta,119.28073612239626,1.8674123604590596,14.019450836286369,8.012889273254753e-05,0.0011811221484094858,2449.17488694191,31.493121922016144,0.04264706000685692,3368,2560,2606.4,0.0012569444444444444,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_150.orc,0.001107834509256353,29.55525110622645,0.8990132316057794,0.1695326864719391,0.0012773671957282923,0.005071321640583447,0.340459280420248,0.0041557175512108024,-0.014443933963775635,-0.6460183414950329,-0.011525578838586403,0.03268668055534363,-0.5618572936574608,-0.01015207270773355,0.02967722713947296,False,True
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda5,ZERO_START,0,3.0183946964593495,True,z = u/delta,0.0,0.0,0.0,4.8110666837975645e-05,0.0010046811075881124,2083.30674469471,0.43931207060813904,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_000.orc,0.0010898709980745817,29.62624904022592,0.9031067629130028,0.17986352741718292,0.0012697345254917647,0.0013489208061087537,0.0,0.0,0.0,-0.7117764649071923,-0.012341437464498006,0.04498998820781708,-0.6351696814237435,-0.011333583115728185,0.04362154006958008,True,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda5,ZERO_START,25,3.0183946964593495,True,z = u/delta,0.0,0.0,0.0,4.8110668302291435e-05,0.0010046811075881124,2083.30674469471,2.6156664192676544,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_025.orc,0.0010898709980745817,29.62624904022592,0.9031067629130028,0.17986352741718292,0.0012697345254917647,0.0013489208061087537,0.0,0.0,0.0,-0.7117764649071923,-0.012341437464498006,0.04498998820781708,-0.6351696814237435,-0.011333583115728185,0.04362154006958008,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda5,ZERO_START,50,3.0183946964593495,True,z = u/delta,42.413784642361236,0.6640135554975216,4.020999669353751,5.469817549597624e-05,0.001028306782245636,2132.296943664551,7.991631589829922,0.005392157007008791,3048,2240,2286.4,0.0011026234567901236,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_050.orc,0.0010860030159718461,29.641689686531464,0.9031998858889506,0.1795060783624649,0.001265509094334311,0.004593661888501295,0.015440646305542316,9.312297594776808e-05,-0.0003574490547180176,-0.69633581860165,-0.012248314488550238,0.04463253915309906,-0.6197290351182012,-0.011240460139780417,0.04326409101486206,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda5,ZERO_START,100,3.0183946964593495,True,z = u/delta,111.11793453987572,1.739618744601993,11.075014316573666,7.414365035548413e-05,0.0011575095122680068,2400.211724638939,19.718743450939655,0.03700980544090271,3320,2512,2558.4,0.0012337962962962964,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_100.orc,0.0010384957028787515,29.835952961629765,0.9059990036032088,0.16752755641937256,0.001206023259298124,0.004930107456550053,0.2097039214038432,0.002892240690205994,-0.012335970997810364,-0.5020725435033491,-0.009449196774292012,0.032654017210006714,-0.42546576001990033,-0.008441342425522191,0.031285569071769714,False,True
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda5,ZERO_START,150,3.0183946964593495,True,z = u/delta,108.51179122924805,1.69881798842289,10.905116574693876,7.507055464885058e-05,0.001156003214418888,2397.0882654190063,31.510755456984043,0.03529411926865578,3312,2504,2550.4,0.0012299382716049383,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_150.orc,0.0010415363604133906,29.823255640731677,0.9059812935275361,0.16752125322818756,0.001209057613641578,0.004921496769626303,0.19700660050575536,0.002874530614533244,-0.012342274188995361,-0.5147698644014369,-0.009466906849964762,0.032647714018821716,-0.43816308091798817,-0.008459052501194941,0.03127926588058472,False,True
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,B6q_lambda5,ZERO_START,0,3.0183946964593495,True,z = u/delta,0.0,0.0,0.0,4.4602984328884566e-05,0.0010046811075881124,2083.30674469471,0.4362104907631874,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_000.orc,0.0011734090432676113,29.30550569071717,0.8976753691216395,0.18136849999427795,0.0013547775432618892,0.0014339638238788782,0.0,0.0,0.0,-0.8283428117357623,-0.01384425138451828,0.04506118595600128,-0.7588673684382954,-0.012759738983483149,0.04375253617763519,True,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,B6q_lambda5,ZERO_START,25,3.0183946964593495,True,z = u/delta,0.0,0.0,0.0,4.460298259773308e-05,0.0010046811075881124,2083.30674469471,2.5843740105628967,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_025.orc,0.0011734090432676113,29.30550569071717,0.8976753691216395,0.18136849999427795,0.0013547775432618892,0.0014339638238788782,0.0,0.0,0.0,-0.8283428117357623,-0.01384425138451828,0.04506118595600128,-0.7588673684382954,-0.012759738983483149,0.04375253617763519,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,B6q_lambda5,ZERO_START,50,3.0183946964593495,True,z = u/delta,74.01727425993084,1.158785377537007,10.484139733502076,4.80625227420502e-05,0.0010588819859549403,2195.6976860761642,7.947581373155117,0.016421569511294365,3112,2304,2350.4,0.0011334876543209877,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_050.orc,0.001151919275281133,29.385779545311614,0.8996523328217827,0.1731196939945221,0.001325038969275655,0.0047463520935802726,0.08027385459444503,0.0019769637001432194,-0.00824880599975586,-0.7480689571413173,-0.01186728768437506,0.03681237995624542,-0.6785935138438504,-0.01078277528333993,0.035503730177879333,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,B6q_lambda5,ZERO_START,100,3.0183946964593495,True,z = u/delta,106.99406905321344,1.675057126079103,10.63093113914625,7.966322660592451e-05,0.001161513151600957,2408.5136711597443,19.71111486852169,0.03431372717022896,3328,2520,2566.4,0.0012376543209876543,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_100.orc,0.0011175145547665222,29.517468118079968,0.9002249617642626,0.17259633541107178,0.001290110890177594,0.005025840128696727,0.21196242736279913,0.002549592642623111,-0.008772164583206177,-0.6163803843729632,-0.01129465874189517,0.036289021372795105,-0.5469049410754963,-0.010210146340860038,0.034980371594429016,False,True
