method,split,video,frame,group,type,lambda,diagnostic,zero_no_stream_fallback,symbol_nonzero_fraction,nonzero_enhancement_frame,u_l2,residual_l2,actual_packet_bits,selected_step,mse,psnr,ms_ssim,lpips,L_image,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,psnr_minus_TEACHER,ms_ssim_minus_TEACHER,lpips_minus_TEACHER,psnr_minus_ORIGINAL_QP0,ms_ssim_minus_ORIGINAL_QP0,lpips_minus_ORIGINAL_QP0
A_Train2_selected,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,3.0,Train2_rest24,P,,True,False,,True,427.32077543617385,23.610572814941406,,150.0,0.0008696631424257835,30.60648935559805,0.9153676227233221,0.12590214610099792,0.0009955652885267814,1.0179542794728178,0.0139043220188656,-0.04015234112739563,0.41522950535157577,0.002668747417262196,-0.000842660665512085,0.4706360377399115,0.0037339537218218366,-0.0031561553478240967,-2.4994060671307707,-0.033201134032787016,0.04236239194869995,2.754909105365755,0.01869885840102814,-0.0172317773103714
A_Train2_selected,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,4.0,Train2_rest24,P,,True,False,,True,415.78257105162504,23.20305824279785,,150.0,0.0008849815046490202,30.530658055878312,0.916040015044873,0.13003504276275635,0.0010150165474117766,0.9890069430549495,0.01485576056658422,-0.04552599787712097,0.3774196212480945,0.0030109545692024176,-0.0014904439449310303,0.43270813980556255,0.003897243255283067,-0.0030130892992019653,-2.401943565562455,-0.031926388026541574,0.04276396334171295,2.6303273255864745,0.018055022486901384,-0.011004745960235596
A_Train2_selected,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,5.0,Train2_rest24,P,,True,False,,True,414.906514939578,23.22560691833496,,150.0,0.000852609668141594,30.692497469917974,0.9186558389987335,0.12681487202644348,0.0009794245401680375,0.9517729886197266,0.013783297078135193,-0.04319864511489868,0.37862468278243,0.0027809600389666622,-0.0020329803228378296,0.45269637205905155,0.0039289929942916135,-0.0032129883766174316,-2.4033796298672527,-0.031055098707516993,0.04168179631233215,2.79393523657604,0.019013730852642574,-0.013706475496292114
A_Train2_selected,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,6.0,Train2_rest24,P,,True,False,,True,420.68882025903923,23.227657318115234,,150.0,0.000851512879600832,30.698087787086994,0.9181870633895463,0.12676163017749786,0.00097827450977833,0.9895784827479623,0.01417856202024581,-0.0457066148519516,0.37947332611261686,0.00272799200353957,-0.0026189982891082764,0.4354524658941159,0.0037587704653907483,-0.0040550678968429565,-2.439559615258201,-0.031829244296941006,0.042459115386009216,2.816416749956911,0.019409924327601802,-0.014184921979904175
A_Train2_selected,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,7.0,Train2_rest24,P,,True,False,,True,430.86779306866976,23.39426612854004,,150.0,0.0008168527054223369,30.878562482281723,0.9206674257614526,0.1234993189573288,0.0009403520243796657,0.9962882606024159,0.013439118396407324,-0.042450323700904846,0.3579303309305075,0.0024978327366318442,-0.0025636404752731323,0.4135324414867121,0.0033864902924121143,-0.004044488072395325,-2.4115122387266794,-0.030479233072663314,0.040967173874378204,3.028375127396224,0.021261172012410512,-0.018997162580490112
A_Train2_selected,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,8.0,network_train6,P,,True,False,,True,438.2934769309384,23.528968811035156,,150.0,0.000857730319895862,30.666492377820568,0.917854562082359,0.13280805945396423,0.0009905383793498263,1.0402433375946458,0.014747799169356202,-0.04705546796321869,0.32846687268745356,0.0024063617048581953,-0.0020654797554016113,0.4050736561709023,0.0034142160536280164,-0.003433927893638611,-2.272276588802775,-0.030163231514831357,0.04251754283905029,2.9549943754601884,0.021720151618342842,-0.012818604707717896
A_Train2_selected,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,9.0,Train2_rest24,P,,True,False,,True,435.93814390478406,23.50681495666504,,150.0,0.0008222309546651053,30.85006177291515,0.9199493189241407,0.12801307439804077,0.000950244029063146,0.9938091789928301,0.013027772823573036,-0.041777461767196655,0.34906168003184135,0.0023287607320527925,-0.0019060373306274414,0.4244151203566524,0.0033534778487580574,-0.003369063138961792,-2.346396625687273,-0.030128303239128962,0.04235371947288513,3.1346149075501977,0.02223435926601769,-0.01771104335784912
A_Train2_selected,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,10.0,Train2_rest24,P,,True,False,,True,431.2057655784835,23.42487335205078,,150.0,0.0008745189135262414,30.582307934451613,0.9164939298032572,0.13541115820407867,0.00100993007173032,0.983022962671992,0.014075448930750634,-0.04566854238510132,0.345581704231936,0.00256977509941525,-0.0014286041259765625,0.4238526664270985,0.0034592702925296814,-0.003232225775718689,-2.3456652950479793,-0.031389513157927484,0.04422764480113983,2.9494946929235724,0.02102876191356029,-0.012180224061012268
A_Train2_selected,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,11.0,Train2_rest24,P,,True,False,,True,439.82369915581546,23.634960174560547,,150.0,0.0008843836262672984,30.533593066717813,0.9151827804042026,0.13431061804294586,0.0010186942443102442,0.9749707801093095,0.013605502969659788,-0.04530780017375946,0.36519134397116915,0.002564146497577191,-0.0016484707593917847,0.4396252857397265,0.003443907505855104,-0.002873733639717102,-2.4172393617533317,-0.03270952927525084,0.044382885098457336,3.000073464809507,0.02099615142005129,-0.014327481389045715
A_Train2_selected,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,12.0,Train2_rest24,P,,True,False,,True,435.69162439759924,23.462188720703125,,150.0,0.0008762482773459848,30.57372822822567,0.9155182657519308,0.13278095424175262,0.0010090292315877373,1.0328728132888756,0.01435471009442113,-0.04485054314136505,0.3792406514607265,0.002889086288742959,-0.0017931759357452393,0.45013271902780616,0.003893620445507784,-0.0032072514295578003,-2.4786464832869726,-0.033304330642791924,0.04407191276550293,3.062979134292924,0.02167946065601145,-0.015999794006347656
A_Train2_selected,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,13.0,Train2_rest24,P,,True,False,,True,449.8156566914827,23.759368896484375,,150.0,0.0008507136765395923,30.702165851827182,0.9169748394825765,0.13015085458755493,0.0009808645311271472,1.0741079783454524,0.014231374754251402,-0.043057382106781006,0.3875361071033545,0.003018253778483415,-0.00202353298664093,0.4709247650590562,0.004020905016728471,-0.0034366995096206665,-2.4062837127281043,-0.032059119123700186,0.04215504229068756,3.2482947827052975,0.02390863237441776,-0.02059626579284668
A_Train2_selected,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,14.0,Train2_rest24,P,,True,False,,True,449.1326753808765,23.83814811706543,,150.0,0.0008914789479756029,30.498889081094678,0.9142721019833924,0.1370830535888672,0.0010285620015644701,1.1155406215955779,0.015782119183010646,-0.04546035826206207,0.366774838941879,0.0030201338585048587,-0.0011020302772521973,0.4420447141299384,0.004018074412032502,-0.0028222650289535522,-2.280149275915189,-0.03185046385318302,0.042581431567668915,3.157326845878341,0.02464427046718065,-0.015917062759399414
A_Train2_selected,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,15.0,network_train6,P,,True,False,,True,469.20799544939234,24.285303115844727,,150.0,0.0008879547438660118,30.51609168219279,0.9145514682057506,0.13485735654830933,0.001022812100414321,1.2105859914756216,0.01687609908411114,-0.04651114344596863,0.38224317973985933,0.00303184769959286,-0.0014499574899673462,0.45171862303732624,0.0041163601006279915,-0.002758607268333435,-2.3225843819391265,-0.032315454687221634,0.0425293892621994,3.235368115171564,0.025325606197461603,-0.018247157335281372
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,0.0,I,I,,True,False,,False,0.0,0.0,,,0.028622682989285473,15.432896594361738,0.6808732237864273,0.2725779414176941,0.028895260930703166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,1.0,network_train6,P,,True,False,,True,871.0966816373955,38.19149398803711,,,0.012416550842785385,19.05999028795656,0.823483776237755,0.31586605310440063,0.012732416895889786,0.6792162031120412,0.03913852092796388,-0.061876118183135986,0.131813703799331,0.004510151847693544,0.0049606263637542725,0.1557109214197645,0.005596522944519622,0.0036681294441223145,-0.9638497131952057,-0.04668003965359091,0.04609400033950806,2.785002179709032,0.04724822927578798,0.08510671555995941
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,2.0,Train2_rest24,P,,True,False,,True,846.8819261757894,37.347347259521484,,,0.012370259308710677,19.076211964774433,0.8273955338194651,0.3128601908683777,0.012683119499579055,0.6782865005526837,0.03724435933840409,-0.059831202030181885,0.1770979145862519,0.0055409746135230975,0.003931552171707153,0.2022040457252139,0.006791590992182406,0.0033143162727355957,-1.0270497032563526,-0.04813046250993791,0.049131155014038086,2.902721813255763,0.04785861951508319,0.08641675114631653
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,3.0,Train2_rest24,P,,True,False,,True,842.5592436742905,37.76924514770508,,,0.012293989820296367,19.103071508207368,0.8283953145722714,0.31379079818725586,0.012607780618483623,0.6678958268134281,0.035825695743574415,-0.059491127729415894,0.16460202698256055,0.004899471026072577,0.003524482250213623,0.18635686226084758,0.006189915698038284,0.0031239986419677734,-0.9734972631537637,-0.0460132939968565,0.04854828119277954,2.898039884364511,0.04753984590487925,0.0906602144241333
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4.0,Train2_rest24,P,,True,False,,True,856.0607389055374,37.726566314697266,,,0.012642133212953066,18.981796377271593,0.8268809073273697,0.3208683133125305,0.012963001526265597,0.6757991373104026,0.03669902267050007,-0.06161612272262573,0.15980008619146702,0.005195058906389161,0.002556711435317993,0.18230967582590907,0.00648593068309522,0.0019440650939941406,-0.9693699599744683,-0.04690257086038507,0.04966294765472412,2.868841306167429,0.048853600479557,0.09688079357147217
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,Train2_rest24,P,,True,False,,True,860.8104328385554,38.00920486450195,,,0.012180930492034968,19.143195350101127,0.8283359847657072,0.31134873628616333,0.012492279228321131,0.7003824032747943,0.0363183759479101,-0.06100788712501526,0.15384446758800507,0.0046727439873185395,0.002651005983352661,0.17931033633698235,0.005850352662929104,0.0020273327827453613,-0.9619608801725548,-0.04589084078541017,0.04794818162918091,2.945611566918611,0.049638349491124445,0.08893564343452454
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,Train2_rest24,P,,True,False,,True,879.4133097064697,38.1727180480957,,,0.012293933029199814,19.103091570137774,0.8283870759039945,0.31461411714553833,0.012608547146345352,0.728987370009289,0.03757060516052624,-0.06099739670753479,0.14889796667049993,0.004903049240630453,0.0028721988201141357,0.17720397109314945,0.006020790615582916,0.0021423697471618652,-0.9455180782252022,-0.04560906263210329,0.04783451557159424,2.9542528691489203,0.051756977859075626,0.090883269906044
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,Train2_rest24,P,,True,False,,True,881.8723966880593,38.366920471191406,,,0.011927113755472774,19.234646386200442,0.8283337853771199,0.31015196442604065,0.012237265719898815,0.7551527565638239,0.037824077080469976,-0.061019957065582275,0.14322417944084975,0.0043722499191422015,0.003103971481323242,0.16952943804156106,0.005601621350620589,0.0017921030521392822,-0.9372872086923074,-0.0448285378219222,0.04653918743133545,3.037239343508105,0.053064871117129764,0.08619004487991333
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8.0,network_train6,P,,True,False,,True,899.4632736345537,38.65388107299805,,,0.012578813586963349,19.003603189013383,0.8254459959111897,0.3250162601470947,0.012903829847110443,0.7453478743852173,0.0389906372061023,-0.06074461340904236,0.12737655950438054,0.004141998628210852,0.003350555896759033,0.15480879310875295,0.005396884431559168,0.0020178556442260742,-0.8782248256408813,-0.04400979067219535,0.04697135090827942,2.959712012413462,0.05416829197869111,0.09752559661865234
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9.0,Train2_rest24,P,,True,False,,True,895.7038592963431,38.77668380737305,,,0.011967312313563343,19.22003374944651,0.8252607651923477,0.3127366602420807,0.012280048973805423,0.762939085841321,0.03801450398119055,-0.05883520841598511,0.15097318877404575,0.00444996920776175,0.003935754299163818,0.17941912470962507,0.005782585293124476,0.002205461263656616,-0.9181229145535497,-0.044764961588017904,0.04575344920158386,3.054118233054158,0.05424537069502855,0.08488491177558899
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10.0,Train2_rest24,P,,True,False,,True,893.6165740293154,38.800411224365234,,,0.012723955259517009,18.953778666457055,0.8203716920954615,0.32425573468208313,0.013048210994199092,0.7225316543166613,0.03814767963768961,-0.05752250552177429,0.16526106887331693,0.00524731693079894,0.004454612731933594,0.19269962092238302,0.00658536825006828,0.0036123991012573242,-0.9020969371162835,-0.04614180754835484,0.046407341957092285,2.9446029983481417,0.05380672472769843,0.09344926476478577
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11.0,Train2_rest24,P,,True,False,,True,895.6605550252651,38.81934356689453,,,0.012354618992961813,19.081706433663694,0.818671361936914,0.31700626015663147,0.012671625253118445,0.738780427308015,0.038012746675790354,-0.057094424962997437,0.180242782627964,0.005352966711961393,0.0041310787200927734,0.2046614892632057,0.006562490708399982,0.00316813588142395,-0.9410317139813849,-0.0473586234301856,0.0446297824382782,2.9936778775666113,0.053760458937950784,0.0881301611661911
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12.0,Train2_rest24,P,,True,False,,True,880.4344142073089,38.25509262084961,,,0.012931173203925063,18.883620711848245,0.8171392416813607,0.33397752046585083,0.013265150724390913,0.6816160979767005,0.03701485422307538,-0.05723327398300171,0.1776322974740019,0.005338320844074929,0.004964917898178101,0.20075617514240562,0.006507091327567216,0.004040360450744629,-0.9285254631861903,-0.04827745326513633,0.048625290393829346,2.8917928592611215,0.05219120972151026,0.1037493497133255
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,13.0,Train2_rest24,P,,True,False,,True,891.4387992859092,38.2688102722168,,,0.012427503672984919,19.05616099831945,0.8171242560835825,0.3218545615673065,0.012749358234552225,0.7370890204203313,0.037754196058472744,-0.05798712372779846,0.18060478852134665,0.00531676106254908,0.004842102527618408,0.20578937456754076,0.006447586845425568,0.003988534212112427,-0.9686511166540726,-0.049399031413487116,0.048646897077560425,3.0012605324125943,0.053901063818796335,0.09122370183467865
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,14.0,Train2_rest24,P,,True,False,,True,909.1636943860386,38.87352752685547,,,0.01296044632592728,18.87380042173012,0.8128491621020025,0.3292886018753052,0.013289734927802586,0.7277088207911007,0.03874257984194984,-0.057503312826156616,0.17146819627159005,0.0055807763663559,0.005287736654281616,0.19741684082655553,0.006859337012607325,0.00510677695274353,-0.9192179654171824,-0.04910919291887905,0.046233177185058594,2.916851719126507,0.05437738024770111,0.09583689272403717
A_Train2_step150,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15.0,network_train6,P,,True,False,,True,928.2139067308913,39.0446662902832,,,0.012782616979905667,18.933802241445463,0.8101013639291704,0.3241235613822937,0.013106740541287961,0.7584526627658263,0.03916671778742775,-0.05818799138069153,0.15932154540808696,0.004833824667098696,0.004984945058822632,0.18041323875725368,0.0058998714212133985,0.004105269908905029,-0.9433578437933505,-0.05011883264520289,0.043918341398239136,2.9433933848420892,0.05470827221800256,0.09034234285354614
A_Train2_step150,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,0.0,I,I,,True,False,,False,0.0,0.0,,,0.0023100739264783543,26.363741216888563,0.8150404934054553,0.22730228304862976,0.002537376209526984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_Train2_step150,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,1.0,network_train6,P,,True,False,,True,454.99605861493217,24.603422164916992,,,0.0008820272615537435,30.545179915582146,0.9133310301483074,0.13392603397369385,0.0010159532955274374,1.3303880897759441,0.018473516093738818,-0.050050586462020874,0.34391046786066326,0.002792219703941612,-0.0029199719429016113,0.4280715156982353,0.004165725834794465,-0.005929425358772278,-2.2125022978094577,-0.0310336823127475,0.04208734631538391,2.6525035420722745,0.018302353150712714,-0.01759640872478485
A_Train2_step150,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,P,,True,False,,True,435.09789721541046,23.670059204101562,,,0.0008756704947575134,30.576592833628684,0.9146694481316304,0.12663331627845764,0.001002303811035971,1.1379277130035668,0.01600158103806726,-0.04767608642578125,0.38373110334963556,0.002754887707238751,-0.002522602677345276,0.45600545168025164,0.0038735456385047273,-0.004059433937072754,-2.526542497022181,-0.03385845473084714,0.04280337691307068,2.7107386870317676,0.01790089100915393,-0.018171191215515137
