sample,video,frame,group,split,stage,initialization,step,lambda,quantized,code_domain,code_l2,code_rms,residual_l2,gradient_l2,R_est_bpp,estimated_symbol_bits,elapsed_seconds,symbol_nonzero_fraction,mse,psnr,ms_ssim,lpips,L_image,selection_objective,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,selected,nondominated_psnr_lpips,diagnostic_container_bits,actual_frame_packet_bits,actual_frame_share_bits,R_actual_bpp,zero_grid_skip,roundtrip_exact,diagnostic_stream
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1.0,network_train6,Train2,B6q_lambda3,ZERO_START,25.0,0.18864966852870935,True,z = u/delta,0.0,0.0,0.0,7.248234450967045e-05,0.0010046811075881124,2083.30674469471,2.580344259738922,0.0,0.0011981765550642131,29.214791825806202,0.8948575140545686,0.18397662043571472,0.0013821531754999279,0.0013871023180384897,0.0,0.0,0.0,-0.9864776219152809,-0.015681296389797206,0.04713061451911926,-0.9023165740777088,-0.014307790258944353,0.044121161103248596,False,False,816.0,8.0,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda3/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_025.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1.0,network_train6,Train2,B6q_lambda3,ZERO_START,150.0,0.18864966852870935,True,z = u/delta,231.25150117530862,3.6203826846471063,20.58206578645727,1.554676894771449e-05,0.0016906114760786295,3505.651956796646,31.414444245398045,0.16029413044452667,0.0010118962596554143,29.948640094019538,0.9048183858354825,0.15037576854228973,0.0011622720281977042,0.0014954657714555866,0.733848268213336,0.009960871780913871,-0.03360085189342499,-0.25262935370194484,-0.005720424608883334,0.013529762625694275,-0.16846830586437278,-0.0043469184780304815,0.010520309209823608,False,True,4424.0,3616.0,3662.4,0.0017662037037037036,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda3/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_150.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1.0,network_train6,Train2,B6q_lambda4,ZERO_START,0.0,0.7545986741148374,True,z = u/delta,0.0,0.0,0.0,7.248234021859055e-05,0.0010046811075881124,2083.30674469471,0.4544175714254379,0.0,0.0011981765550642131,29.214791825806202,0.8948575140545686,0.18397662043571472,0.0013821531754999279,0.0014019497456541751,0.0,0.0,0.0,-0.9864776219152809,-0.015681296389797206,0.04713061451911926,-0.9023165740777088,-0.014307790258944353,0.044121161103248596,True,False,816.0,8.0,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_000.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1.0,network_train6,Train2,B6q_lambda4,ZERO_START,25.0,0.7545986741148374,True,z = u/delta,0.0,0.0,0.0,7.248234259170994e-05,0.0010046811075881124,2083.30674469471,2.59937784075737,0.0,0.0011981765550642131,29.214791825806202,0.8948575140545686,0.18397662043571472,0.0013821531754999279,0.0014019497456541751,0.0,0.0,0.0,-0.9864776219152809,-0.015681296389797206,0.04713061451911926,-0.9023165740777088,-0.014307790258944353,0.044121161103248596,False,False,816.0,8.0,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_025.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1.0,network_train6,Train2,B6q_lambda4,ZERO_START,50.0,0.7545986741148374,True,z = u/delta,205.8072010559545,3.2220367145370985,18.164550780051066,3.2628136634646604e-05,0.001439550775103271,2985.0524872541428,7.9289455935359,0.12696079909801483,0.0011089290487298622,29.55096239902096,0.9029192657385186,0.15081723034381866,0.0012597462790736808,0.002403289331513141,0.3361705732147584,0.008061751683949958,-0.03315939009189606,-0.6503070487005225,-0.007619544705847248,0.013971224427223206,-0.5661460008629504,-0.006246038574994395,0.010961771011352539,False,True,3904.0,3096.0,3142.4,0.0015154320987654322,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_050.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1.0,network_train6,Train2,B6q_lambda4,ZERO_START,100.0,0.7545986741148374,True,z = u/delta,167.7161590204872,2.6256983196532198,17.350848472245737,3.2807204412100866e-05,0.0013595541240647435,2819.171431660652,19.699200719594955,0.08431372791528702,0.0010662967855801307,29.72121899999316,0.9010437184533755,0.16223891079425812,0.0012285356963743887,0.0023109422821610266,0.5064271741869568,0.006186204398806905,-0.021737709641456604,-0.48005044772832406,-0.009495091990990301,0.02539290487766266,-0.395889399890752,-0.008121585860137448,0.022383451461791992,False,False,3736.0,2928.0,2974.4,0.0014344135802469137,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_100.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1.0,network_train6,Train2,B6q_lambda4,ZERO_START,150.0,0.7545986741148374,True,z = u/delta,176.27368551638764,2.7596715937366607,16.12125722164806,3.418862316229713e-05,0.0014054594794288278,2914.3607765436172,31.438727341592312,0.09313725680112839,0.0010651201054600748,29.726014173918728,0.9014636988989798,0.16165724396705627,0.0012267773494271312,0.002344119059015382,0.5112223481125255,0.0066061848444112226,-0.022319376468658447,-0.47525527380275534,-0.009075111545385983,0.024811238050460815,-0.3910942259651833,-0.00770160541453313,0.02180178463459015,False,True,3832.0,3024.0,3070.4,0.00148070987654321,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda4/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_150.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1.0,network_train6,Train2,B6q_lambda5,ZERO_START,0.0,3.0183946964593495,True,z = u/delta,0.0,0.0,0.0,7.248233697184755e-05,0.0010046811075881124,2083.30674469471,0.4426686763763428,0.0,0.0011981765550642131,29.214791825806202,0.8948575140545686,0.18397662043571472,0.0013821531754999279,0.0014613394561169169,0.0,0.0,0.0,-0.9864776219152809,-0.015681296389797206,0.04713061451911926,-0.9023165740777088,-0.014307790258944353,0.044121161103248596,True,False,816.0,8.0,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_000.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1.0,network_train6,Train2,B6q_lambda5,ZERO_START,25.0,3.0183946964593495,True,z = u/delta,0.0,0.0,0.0,7.248233935306532e-05,0.0010046811075881124,2083.30674469471,2.5748818144202232,0.0,0.0011981765550642131,29.214791825806202,0.8948575140545686,0.18397662043571472,0.0013821531754999279,0.0014613394561169169,0.0,0.0,0.0,-0.9864776219152809,-0.015681296389797206,0.04713061451911926,-0.9023165740777088,-0.014307790258944353,0.044121161103248596,False,False,816.0,8.0,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_025.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1.0,network_train6,Train2,B6q_lambda5,ZERO_START,50.0,3.0183946964593495,True,z = u/delta,63.94118618075019,1.001038099679596,11.100540447856202,6.869665617324946e-05,0.001052315579727292,2182.081586122513,7.938753925263882,0.012254903092980385,0.0011701364961988691,29.317634749304524,0.8957801825029144,0.17996522784233093,0.0013501017240412,0.0047481247658114085,0.10284292349832214,0.0009226684483457648,-0.004011392593383789,-0.8836346984169587,-0.014758627941451441,0.043119221925735474,-0.7994736505793867,-0.013385121810598588,0.04010976850986481,False,False,3096.0,2288.0,2334.4,0.0011257716049382716,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_050.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1.0,network_train6,Train2,B6q_lambda5,ZERO_START,100.0,3.0183946964593495,True,z = u/delta,120.64398879810315,1.8887549089694213,11.94930325129315,8.391972313761409e-05,0.0011903197737410665,2468.2470828294754,19.718892864882946,0.04362745210528374,0.001106739676147609,29.559545205016214,0.8990416718253224,0.16986261308193207,0.001276602289229541,0.005093846816619104,0.3447533792100117,0.00418415777075376,-0.014114007353782654,-0.6417242427052692,-0.011497138619043445,0.03301660716533661,-0.5575631948676971,-0.010123632488190593,0.030007153749465942,False,True,3384.0,2576.0,2622.4,0.0012646604938271605,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_100.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1.0,network_train6,Train2,B6q_lambda5,ZERO_START,150.0,3.0183946964593495,True,z = u/delta,119.28073612239626,1.8674123604590596,14.019450836286369,8.012889273254753e-05,0.0011811221484094858,2449.17488694191,31.493121922016144,0.04264706000685692,0.001107834509256353,29.55525110622645,0.8990132316057794,0.1695326864719391,0.0012773671957282923,0.005071321640583447,0.340459280420248,0.0041557175512108024,-0.014443933963775635,-0.6460183414950329,-0.011525578838586403,0.03268668055534363,-0.5618572936574608,-0.01015207270773355,0.02967722713947296,False,True,3368.0,2560.0,2606.4,0.0012569444444444444,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_150.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0002,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,Train2,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,435.09789721541046,6.8117218059089915,23.670059360494914,1.5211235241299139e-07,0.0,0.0,37.0425079613924,,0.0008756704947575134,30.576592833628684,0.9146694481316304,0.12663331627845764,0.001002303811035971,0.001002303811035971,1.1379277130035668,0.01600158103806726,-0.04767608642578125,0.38373110334963556,0.002754887707238751,-0.002522602677345276,0.45600545168025164,0.0038735456385047273,-0.004059433937072754,True,True,,,,,,,
c227e33d-910e-4e39-a325-0fe1d1116436_f0002,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,Train2,Bfull_lambda1,ZERO_START,0.0,0.011790604283044334,True,z = u/delta,0.0,0.0,0.0,5.5134132126641934e-05,0.0010046811075881124,2083.30674469471,0.4449103847146034,0.0,0.001137977009034439,29.438665120625117,0.8986678670935632,0.1743094027042389,0.001312286411738678,0.0013125957331473381,0.0,0.0,0.0,-0.7541966096539312,-0.013246693330828507,0.045153483748435974,-0.6819222613233151,-0.012128035399562531,0.043616652488708496,False,False,816.0,8.0,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda1/c227e33d-910e-4e39-a325-0fe1d1116436_f0002/step_000.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0002,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,Train2,Bfull_lambda1,ZERO_START,25.0,0.011790604283044334,True,z = u/delta,0.0,0.0,0.0,5.513413110480402e-05,0.0010046811075881124,2083.30674469471,2.5956803038716316,0.0,0.001137977009034439,29.438665120625117,0.8986678670935632,0.1743094027042389,0.001312286411738678,0.0013125957331473381,0.0,0.0,0.0,-0.7541966096539312,-0.013246693330828507,0.045153483748435974,-0.6819222613233151,-0.012128035399562531,0.043616652488708496,False,False,816.0,8.0,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda1/c227e33d-910e-4e39-a325-0fe1d1116436_f0002/step_025.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0002,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,Train2,Bfull_lambda1,ZERO_START,150.0,0.011790604283044334,True,z = u/delta,381.1881580187877,5.967732100634232,23.195317725953274,1.4453030667773585e-05,0.002867961535230279,5947.0050394535065,31.494441740214825,0.41495099663734436,0.0009498800892435485,30.22331215623495,0.9102532138291347,0.13219425082206726,0.0010820743400656158,0.0011170003661787385,0.784647035609833,0.011585346735571544,-0.04211515188217163,0.03045042595590175,-0.0016613465952569628,0.0030383318662643433,0.10272477428651783,-0.0005426886639909867,0.0015015006065368652,True,True,6904.0,6096.0,6142.4,0.0029621913580246914,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda1/c227e33d-910e-4e39-a325-0fe1d1116436_f0002/step_150.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0002,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,Train2,Bfull_lambda3,ZERO_START,0.0,0.18864966852870935,True,z = u/delta,0.0,0.0,0.0,5.513413230086952e-05,0.0010046811075881124,2083.30674469471,0.44413310289382935,0.0,0.001137977009034439,29.438665120625117,0.8986678670935632,0.1743094027042389,0.001312286411738678,0.00131723555427724,0.0,0.0,0.0,-0.7541966096539312,-0.013246693330828507,0.045153483748435974,-0.6819222613233151,-0.012128035399562531,0.043616652488708496,True,False,816.0,8.0,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda3/c227e33d-910e-4e39-a325-0fe1d1116436_f0002/step_000.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0002,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,Train2,Bfull_lambda3,ZERO_START,25.0,0.18864966852870935,True,z = u/delta,0.0,0.0,0.0,5.513412996976861e-05,0.0010046811075881124,2083.30674469471,2.5761162415146828,0.0,0.001137977009034439,29.438665120625117,0.8986678670935632,0.1743094027042389,0.001312286411738678,0.00131723555427724,0.0,0.0,0.0,-0.7541966096539312,-0.013246693330828507,0.045153483748435974,-0.6819222613233151,-0.012128035399562531,0.043616652488708496,False,False,816.0,8.0,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda3/c227e33d-910e-4e39-a325-0fe1d1116436_f0002/step_025.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0002,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,Train2,Bfull_lambda3,ZERO_START,50.0,0.18864966852870935,True,z = u/delta,378.3892237668134,5.923913085190818,22.34492611757548,2.239414210276432e-05,0.002875159028917551,5961.929762363434,7.934069745242596,0.429166704416275,0.0010434152895258733,29.815428036994525,0.9067286518307158,0.1357264518737793,0.0011791417413996527,0.0017357747139720172,0.3767629163694082,0.00806078473715266,-0.038582950830459595,-0.37743369328452303,-0.0051859085936758476,0.006570532917976379,-0.30515934495390695,-0.004067250662409871,0.005033701658248901,False,True,6880.0,6072.0,6118.4,0.002950617283950617,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda3/c227e33d-910e-4e39-a325-0fe1d1116436_f0002/step_050.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0002,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,Train2,Bfull_lambda3,ZERO_START,100.0,0.18864966852870935,True,z = u/delta,210.90901156041386,3.301908656197244,17.47195095442514,1.175443810026078e-05,0.001544385333545506,3202.4374276399612,19.640767753124237,0.13333334028720856,0.0009916586149458302,30.03637810872363,0.9071875917176587,0.1417861133813858,0.001133444728327216,0.0014389814985754884,0.597712988098511,0.00851972462409556,-0.03252328932285309,-0.15648362155542017,-0.004726968706732948,0.012630194425582886,-0.0842092732248041,-0.003608310775466972,0.011093363165855408,False,True,4120.0,3312.0,3358.4,0.0016195987654320989,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda3/c227e33d-910e-4e39-a325-0fe1d1116436_f0002/step_100.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0002,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,Train2,Bfull_lambda3,ZERO_START,150.0,0.18864966852870935,True,z = u/delta,214.75102158888865,3.3620576563578357,19.127935414938378,1.4647280951611067e-05,0.0015932545065879822,3303.77254486084,31.359758868813515,0.13823530077934265,0.000986564841202516,30.058743658086176,0.9071796178046018,0.1442042738199234,0.0011307691150224393,0.001445767481300315,0.6200785374610582,0.008511750711038601,-0.03010512888431549,-0.13411807219287297,-0.004734942619789906,0.015048354864120483,-0.061843723862256894,-0.0036162846885239297,0.013511523604393005,False,True,4224.0,3416.0,3462.4,0.001669753086419753,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda3/c227e33d-910e-4e39-a325-0fe1d1116436_f0002/step_150.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0002,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,Train2,Bfull_lambda5,ZERO_START,0.0,3.0183946964593495,True,z = u/delta,0.0,0.0,0.0,5.5134131708499166e-05,0.0010046811075881124,2083.30674469471,0.4424321800470352,0.0,0.001137977009034439,29.438665120625117,0.8986678670935632,0.1743094027042389,0.001312286411738678,0.001391472692355667,0.0,0.0,0.0,-0.7541966096539312,-0.013246693330828507,0.045153483748435974,-0.6819222613233151,-0.012128035399562531,0.043616652488708496,True,False,816.0,8.0,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0002/step_000.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0002,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,Train2,Bfull_lambda5,ZERO_START,25.0,3.0183946964593495,True,z = u/delta,0.0,0.0,0.0,5.513413217007106e-05,0.0010046811075881124,2083.30674469471,2.5672118216753006,0.0,0.001137977009034439,29.438665120625117,0.8986678670935632,0.1743094027042389,0.001312286411738678,0.001391472692355667,0.0,0.0,0.0,-0.7541966096539312,-0.013246693330828507,0.045153483748435974,-0.6819222613233151,-0.012128035399562531,0.043616652488708496,False,False,816.0,8.0,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0002/step_025.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0002,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,Train2,Bfull_lambda5,ZERO_START,50.0,3.0183946964593495,True,z = u/delta,51.94606521703927,0.8132471966300839,9.588879177887497,6.976418308253256e-05,0.0010392986005172133,2155.0895780324936,7.895070277154446,0.00808823574334383,0.0011336604388533778,29.455170085961505,0.8983380860180086,0.1737845093011856,0.0013074449481545634,0.00467053286612316,0.01650496533638801,-0.0003297810755545916,-0.0005248934030532837,-0.7376916443175432,-0.013576474406383099,0.04462859034538269,-0.6654172959869271,-0.012457816475117123,0.04309175908565521,False,False,3072.0,2264.0,2310.4,0.0011141975308641976,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0002/step_050.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0002,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,Train2,Bfull_lambda5,ZERO_START,100.0,3.0183946964593495,True,z = u/delta,112.94265317154648,1.7681858228906902,18.03113548239283,9.750369291488967e-05,0.001167917624115944,2421.7939853668213,19.669176384806633,0.038235295563936234,0.001084546344984343,29.647518849214197,0.9012677355004898,0.16409797966480255,0.0012486443246491456,0.004996018604435484,0.20885372858908013,0.0025998684069266087,-0.01021142303943634,-0.5453428810648511,-0.010646824923901899,0.034942060708999634,-0.473068532734235,-0.009528166992635922,0.033405229449272156,False,False,3336.0,2528.0,2574.4,0.0012415123456790125,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0002/step_100.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0002,c227e33d-910e-4e39-a325-0fe1d1116436,2.0,Train2_rest24,Train2,Bfull_lambda5,ZERO_START,150.0,3.0183946964593495,True,z = u/delta,118.24798303771887,1.8512439837511068,17.0766028624148,8.848708731050242e-05,0.0011897911317646503,2467.150890827179,31.41903731971979,0.041911765933036804,0.0010659936423691417,29.722453854522545,0.9015632821950028,0.16364829242229462,0.0012296419347914364,0.005046886462181,0.28378873389742765,0.0028954151014396468,-0.010661110281944275,-0.47040787575650356,-0.01035127822938886,0.0344923734664917,-0.3981335274258875,-0.009232620298122884,0.03295554220676422,False,True,3384.0,2576.0,2622.4,0.0012646604938271605,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda5/c227e33d-910e-4e39-a325-0fe1d1116436_f0002/step_150.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0003,c227e33d-910e-4e39-a325-0fe1d1116436,3.0,Train2_rest24,Train2,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,427.32077543617385,6.689966241586858,23.61057218336681,1.6135816429448913e-07,0.0,0.0,36.90661107003689,,0.0008696631424257835,30.60648935559805,0.9153676227233221,0.12590214610099792,0.0009955652885267814,0.0009955652885267814,1.0179542794728178,0.0139043220188656,-0.04015234112739563,0.41522950535157577,0.002668747417262196,-0.000842660665512085,0.4706360377399115,0.0037339537218218366,-0.0031561553478240967,True,True,,,,,,,
c227e33d-910e-4e39-a325-0fe1d1116436_f0003,c227e33d-910e-4e39-a325-0fe1d1116436,3.0,Train2_rest24,Train2,Bfull_lambda1,ZERO_START,0.0,0.011790604283044334,True,z = u/delta,0.0,0.0,0.0,4.8179516067480003e-05,0.0010046811075881124,2083.30674469471,0.4375271797180176,0.0,0.001099376608926279,29.588535076125233,0.9014633007044565,0.16605448722839355,0.0012654310961546726,0.0012657404175633327,0.0,0.0,0.0,-0.602724774121242,-0.011235574601603404,0.039309680461883545,-0.5473182417329063,-0.010170368297043764,0.03699618577957153,False,False,816.0,8.0,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda1/c227e33d-910e-4e39-a325-0fe1d1116436_f0003/step_000.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0003,c227e33d-910e-4e39-a325-0fe1d1116436,3.0,Train2_rest24,Train2,Bfull_lambda1,ZERO_START,25.0,0.011790604283044334,True,z = u/delta,0.0,0.0,0.0,4.817951669126292e-05,0.0010046811075881124,2083.30674469471,2.5594736486673355,0.0,0.001099376608926279,29.588535076125233,0.9014633007044565,0.16605448722839355,0.0012654310961546726,0.0012657404175633327,0.0,0.0,0.0,-0.602724774121242,-0.011235574601603404,0.039309680461883545,-0.5473182417329063,-0.010170368297043764,0.03699618577957153,False,False,816.0,8.0,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda1/c227e33d-910e-4e39-a325-0fe1d1116436_f0003/step_025.orc
c227e33d-910e-4e39-a325-0fe1d1116436_f0003,c227e33d-910e-4e39-a325-0fe1d1116436,3.0,Train2_rest24,Train2,Bfull_lambda1,ZERO_START,150.0,0.011790604283044334,True,z = u/delta,368.8691606218948,5.774870715340505,22.636135509957676,1.0184260545920924e-05,0.0027443785220384598,5690.74330329895,31.593749977648258,0.3901961147785187,0.000937152820286864,30.281895835031932,0.9112109540215904,0.13117919862270355,0.0010683320189095675,0.0011017114379793897,0.6933607589066995,0.009747653317133897,-0.03487528860569,0.09063598478545742,-0.0014879212844695067,0.0044343918561935425,0.14604251717379313,-0.0004227149799098662,0.0021208971738815308,True,True,6632.0,5824.0,5870.4,0.0028310185185185183,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda1/c227e33d-910e-4e39-a325-0fe1d1116436_f0003/step_150.orc
