sample,video,frame,group,split,stage,initialization,step,lambda,quantized,code_domain,code_l2,code_rms,residual_l2,gradient_l2,R_est_bpp,estimated_symbol_bits,elapsed_seconds,symbol_nonzero_fraction,mse,psnr,ms_ssim,lpips,L_image,selection_objective,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,selected,nondominated_psnr_lpips
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,A6_ENCODER_START,ENCODER_START,0,0.0,False,physical prequantizer u,271.6466459528989,4.252793207187818,20.398600778712968,6.738945769080779e-07,0.0,0.0,0.345829039812088,,0.0009251186782237421,30.338025505133114,0.9154482003775009,0.13487353920936584,0.001059992217433108,0.001059992217433108,0.7117764649071923,0.012341437464498006,-0.04498998820781708,0.0,0.0,0.0,0.07660678348344874,0.001007854348769821,-0.0013684481382369995,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,A6_ENCODER_START,ENCODER_START,25,0.0,False,physical prequantizer u,303.48414218057127,4.751228544815324,20.959119331855355,3.2874134989823804e-07,0.0,0.0,6.976288966834545,,0.0008948804878410695,30.482349612615955,0.9158644301146989,0.13489830493927002,0.0010297787927803395,0.0010297787927803395,0.8561005723900337,0.012757667201696021,-0.0449652224779129,0.1443241074828414,0.00041622973719801504,2.4765729904174805e-05,0.22093089096629015,0.001424084085967836,-0.0013436824083328247,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,A6_ENCODER_START,ENCODER_START,50,0.0,False,physical prequantizer u,335.81856750749824,5.257443609265338,21.58164892537534,2.5176921481043884e-07,0.0,0.0,13.622381128370762,,0.0008816820977614959,30.54687977311761,0.9165108906861316,0.13439926505088806,0.001016081362812384,0.001016081362812384,0.9206307328916878,0.013404127773128716,-0.04546426236629486,0.20885426798449558,0.0010626903086307093,-0.0004742741584777832,0.2854610514679443,0.0020705446574005304,-0.0018427222967147827,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,A6_ENCODER_START,ENCODER_START,100,0.0,False,physical prequantizer u,391.80330241226335,6.133918632448501,22.62316588707758,1.7790141021113797e-07,0.0,0.0,25.216441340744495,,0.0008667689336433619,30.620966628679604,0.9173226584585782,0.13348564505577087,0.0010002545786991328,0.0010002545786991328,0.9947175884536819,0.014215895545575341,-0.04637788236141205,0.2829411235464896,0.0018744580810773348,-0.0013878941535949707,0.35954790702993833,0.002882312429847156,-0.00275634229183197,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,A6_ENCODER_START,ENCODER_START,150,0.0,False,physical prequantizer u,438.2934769309384,6.8617505469580555,23.528968242188316,1.3795198350944472e-07,0.0,0.0,36.83751840144396,,0.000857730319895862,30.666492377820568,0.917854562082359,0.13280805945396423,0.0009905383793498263,0.0009905383793498263,1.0402433375946458,0.014747799169356202,-0.04705546796321869,0.32846687268745356,0.0024063617048581953,-0.0020654797554016113,0.4050736561709023,0.0034142160536280164,-0.003433927893638611,True,True
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,A6_ENCODER_START,ENCODER_START,0,0.0,False,physical prequantizer u,292.52175457105074,4.579605709581008,20.680930667366592,8.122181982144267e-07,0.0,0.0,0.3581192418932915,,0.0009696503303531379,30.13384850245293,0.9115196205061578,0.13630731403827667,0.0011059576443914147,0.0011059576443914147,0.8283428117357623,0.01384425138451828,-0.04506118595600128,0.0,0.0,0.0,0.06947544329746691,0.0010845124010351315,-0.0013086497783660889,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,A6_ENCODER_START,ENCODER_START,25,0.0,False,physical prequantizer u,330.23827039511565,5.17008066918418,21.415177422691666,3.9928265811275e-07,0.0,0.0,6.9853178933262825,,0.0009326902052951087,30.30262583984033,0.9122520954966937,0.1362883448600769,0.0010689785501551857,0.0010689785501551857,0.9971201491231625,0.01457672637505425,-0.04508015513420105,0.1687773373874002,0.0007324749905359695,-1.8969178199768066e-05,0.2382527806848671,0.001816987391571101,-0.001327618956565857,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,A6_ENCODER_START,ENCODER_START,50,0.0,False,physical prequantizer u,364.58595072512395,5.70781446331115,22.16822442621767,2.9318840718744917e-07,0.0,0.0,13.632541619241238,,0.0009160551169061119,30.380783950569818,0.9129941798803283,0.13607501983642578,0.0010521301367425377,0.0010521301367425377,1.0752782598526487,0.015318810758688794,-0.04529348015785217,0.2469354481168864,0.0014745593741705143,-0.0002322942018508911,0.3164108914143533,0.0025590717752056458,-0.00154094398021698,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,A6_ENCODER_START,ENCODER_START,100,0.0,False,physical prequantizer u,422.01136426211167,6.606844185372942,23.327806577187005,1.9890499942535452e-07,0.0,0.0,25.25891336798668,,0.0008985151057183562,30.46474617191645,0.9139324351874901,0.1353655606508255,0.0010338806663691817,0.0010338806663691817,1.15924048119928,0.016257066065850645,-0.046002939343452454,0.33089766946351773,0.0024128146813323648,-0.0009417533874511719,0.40037311276098464,0.0034973270823674962,-0.0022504031658172607,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,A6_ENCODER_START,ENCODER_START,150,0.0,False,physical prequantizer u,469.20799544939234,7.345736108044495,24.285302805634625,1.567884245292475e-07,0.0,0.0,36.872174963355064,,0.0008879547438660118,30.51609168219279,0.9145514682057506,0.13485735654830933,0.001022812100414321,0.001022812100414321,1.2105859914756216,0.01687609908411114,-0.04651114344596863,0.38224317973985933,0.00303184769959286,-0.0014499574899673462,0.45171862303732624,0.0041163601006279915,-0.002758607268333435,True,True
