sample,video,frame,group,split,stage,initialization,step,lambda,quantized,code_domain,code_l2,code_rms,residual_l2,gradient_l2,R_est_bpp,estimated_symbol_bits,elapsed_seconds,symbol_nonzero_fraction,mse,psnr,ms_ssim,lpips,L_image,selection_objective,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,selected,nondominated_psnr_lpips,diagnostic_container_bits,actual_frame_packet_bits,actual_frame_share_bits,R_actual_bpp,zero_grid_skip,roundtrip_exact,diagnostic_stream
026aa77c-d036-41b7-a998-83c1911fe2bf_f0013,026aa77c-d036-41b7-a998-83c1911fe2bf,13.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,472.22050391051846,7.392898757430912,32.3770182416675,1.7958855869200894e-07,0.0,0.0,36.63946621865034,,0.0002623900034214948,35.81052714805457,0.9726968264752575,0.05667992681264877,0.00031906993023414357,0.00031906993023414357,2.2219028295276644,0.004756887926451903,-0.013921104371547699,1.4546234564540939,0.0035560676892949505,-0.006893523037433624,1.485208715079331,0.003956985444629857,-0.007217340171337128,True,True,,,,,,,
026aa77c-d036-41b7-a998-83c1911fe2bf_f0014,026aa77c-d036-41b7-a998-83c1911fe2bf,14.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,488.951371368544,7.654830647759454,33.24934009038566,1.799230067766493e-07,0.0,0.0,36.68511347472668,,0.0002819659923599519,35.49803268350982,0.9705133223373882,0.0598420575261116,0.00034180804988606346,0.00034180804988606346,2.357828454992692,0.005478423682641509,-0.016381070017814636,1.4656465403474428,0.003660093612143367,-0.007318474352359772,1.5128609868039717,0.003981569993520728,-0.00763876736164093,True,True,,,,,,,
026aa77c-d036-41b7-a998-83c1911fe2bf_f0015,026aa77c-d036-41b7-a998-83c1911fe2bf,15.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,486.5500956437072,7.617237218047306,32.88743154149879,1.7975267826390418e-07,0.0,0.0,36.57061289250851,,0.00028261763668022393,35.48800739607416,0.970441618180154,0.058160047978162766,0.0003407776846583867,0.0003407776846583867,2.1760622521901,0.005483846044544771,-0.015199031680822372,1.5147738161410302,0.0037714784158096037,-0.007140737026929855,1.5327063449741942,0.004089753081619407,-0.0074361227452754974,True,True,,,,,,,
2996c286-14c5-4157-95ba-f2a73fae0187_f0001,2996c286-14c5-4157-95ba-f2a73fae0187,1.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,719.683016727627,11.267074673906999,33.553827817206475,9.308317552868561e-07,0.0,0.0,36.599511206150055,,0.014177467865605932,18.48401328404922,0.49415667727875806,0.5549386739730835,0.014732406539579015,0.014732406539579015,0.2781716141071229,0.02191005075847846,-0.01882272958755493,0.2653521151350411,0.002404433237352843,0.015958964824676514,0.26743935529094287,0.0030601221383138033,0.015513479709625244,True,True,,,,,,,
2996c286-14c5-4157-95ba-f2a73fae0187_f0002,2996c286-14c5-4157-95ba-f2a73fae0187,2.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,759.1994489956166,11.885728418487904,38.099536732587744,9.276022535486376e-07,0.0,0.0,36.524370200932026,,0.013764143235282092,18.612508165822792,0.4974436786990432,0.5492680072784424,0.014313411242560534,0.014313411242560534,0.45329470295528296,0.01728609772339945,-0.00849062204360962,0.33341163955567765,0.0018600860150536636,0.02222365140914917,0.3408443418848677,0.0019313115548321713,0.020029902458190918,True,True,,,,,,,
2996c286-14c5-4157-95ba-f2a73fae0187_f0003,2996c286-14c5-4157-95ba-f2a73fae0187,3.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,731.2059592695432,11.44747333702016,37.38393613807499,8.390384222661852e-07,0.0,0.0,36.673999048769474,,0.01357381681010287,18.67298016268636,0.5039891357618015,0.5500006079673767,0.014123817418070245,0.014123817418070245,0.33124867058640106,0.017970726292490358,-0.008083641529083252,0.2983344963329273,0.0017763987490739819,0.017722368240356445,0.30509327988397317,0.0022985929121122073,0.01752573251724243,True,True,,,,,,,
2996c286-14c5-4157-95ba-f2a73fae0187_f0004,2996c286-14c5-4157-95ba-f2a73fae0187,4.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,751.5495272418693,11.765964247810471,36.72346742283938,9.620269599675159e-07,0.0,0.0,36.61992825567722,,0.01415498123334479,18.490907020855406,0.4967196207467408,0.5674563050270081,0.014722437538371798,0.014722437538371798,0.3856081178324011,0.01634482405682025,-0.005729973316192627,0.2990714054605341,0.0013313503045649377,0.017112433910369873,0.3038582155371188,0.00179980696794102,0.017119526863098145,True,True,,,,,,,
2996c286-14c5-4157-95ba-f2a73fae0187_f0005,2996c286-14c5-4157-95ba-f2a73fae0187,5.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,746.0562399687734,11.679963499602433,36.033281931689054,8.458705242477062e-07,0.0,0.0,36.55922515690327,,0.013558909357243376,18.677752425619055,0.5010111296549082,0.5538886785507202,0.014112798035794096,0.014112798035794096,0.33330378175674724,0.01642678449931917,-0.01097184419631958,0.29226086642899674,0.0015963274053709675,0.01498425006866455,0.29903761582642474,0.001872248505888241,0.014085531234741211,True,True,,,,,,,
2996c286-14c5-4157-95ba-f2a73fae0187_f0006,2996c286-14c5-4157-95ba-f2a73fae0187,6.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,759.3457868548534,11.88801942654189,35.468664572292134,8.19273427199566e-07,0.0,0.0,36.550729155540466,,0.013741627207344427,18.619618374854962,0.5005245198148173,0.5553295016288757,0.014296956708973303,0.014296956708973303,0.4047782863410099,0.016937396758380296,-0.012983202934265137,0.29184619858901684,0.0010631856044976962,0.012400805950164795,0.3011489174757678,0.0014620952710018842,0.011276185512542725,True,True,,,,,,,
2996c286-14c5-4157-95ba-f2a73fae0187_f0007,2996c286-14c5-4157-95ba-f2a73fae0187,7.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,749.7213668123109,11.737343286085718,35.89029873910694,8.397953294799076e-07,0.0,0.0,36.69542386382818,,0.013501635776832126,18.696136118149454,0.5004766157293733,0.5525237917900085,0.014054159568622134,0.014054159568622134,0.3575003618759993,0.016271182329330558,-0.013923704624176025,0.29037419601311143,0.001090955800750859,0.011242091655731201,0.2981864640321419,0.0015791326717110588,0.00988835096359253,True,True,,,,,,,
2996c286-14c5-4157-95ba-f2a73fae0187_f0008,2996c286-14c5-4157-95ba-f2a73fae0187,8.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,762.4002759279495,11.935839307902564,36.12795812488364,8.205484755181392e-07,0.0,0.0,36.52062425017357,,0.014080119089257175,18.513936719276764,0.4967496162217808,0.565470278263092,0.014645589367520266,0.014645589367520266,0.37999248850431044,0.01681273755311624,-0.0135384202003479,0.2871625406441396,0.001263963244709121,0.009880244731903076,0.29527181147079773,0.002009593966313561,0.008873462677001953,True,True,,,,,,,
2996c286-14c5-4157-95ba-f2a73fae0187_f0009,2996c286-14c5-4157-95ba-f2a73fae0187,9.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,760.7192993574478,11.909522598872734,35.373117768064894,8.473706209182926e-07,0.0,0.0,36.43894270807505,,0.01347269580264037,18.70545495956964,0.5001969557446734,0.5509784817695618,0.014023674284409933,0.014023674284409933,0.3798201009126245,0.01637311909679623,-0.01776254177093506,0.2934662331559359,0.0007371064592372467,0.007314562797546387,0.30003946265894754,0.001610704728839285,0.006048083305358887,True,True,,,,,,,
2996c286-14c5-4157-95ba-f2a73fae0187_f0010,2996c286-14c5-4157-95ba-f2a73fae0187,10.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,772.5371180009987,12.094537726428499,34.98004394273141,8.655047641052461e-07,0.0,0.0,36.527743734419346,,0.013934950655813719,18.55894564801108,0.4951924749254959,0.562542200088501,0.01449749285590222,0.01449749285590222,0.35604636591824956,0.01756774959695645,-0.014248490333557129,0.28689669113014915,0.0011666116879691657,0.009948551654815674,0.29308701199337506,0.001803466593809866,0.008556485176086426,True,True,,,,,,,
2996c286-14c5-4157-95ba-f2a73fae0187_f0011,2996c286-14c5-4157-95ba-f2a73fae0187,11.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,799.909035748691,12.523061721108238,37.06519486121749,8.96329318800542e-07,0.0,0.0,36.430250473320484,,0.01384301456387373,18.58769324193308,0.49308763999457533,0.5585338473320007,0.014401548411205731,0.014401548411205731,0.4343918884275979,0.016615416910936265,-0.015829920768737793,0.31826052422599105,0.0012134315599985346,0.008921980857849121,0.3254691710924469,0.0016567708219358268,0.007736146450042725,True,True,,,,,,,
2996c286-14c5-4157-95ba-f2a73fae0187_f0012,2996c286-14c5-4157-95ba-f2a73fae0187,12.0,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150.0,0.0,False,physical prequantizer u,779.8019060517577,12.208272395102757,36.79017541243301,8.73912601286116e-07,0.0,0.0,36.60000253468752,,0.014310544786532656,18.443438328173457,0.4884645143189062,0.5723747611045837,0.01488291954763724,0.01488291954763724,0.3285325218549957,0.01730023866886532,-0.010388731956481934,0.29892126495952454,0.0016093886400122548,0.011653482913970947,0.30050359447452024,0.0022498955349004035,0.01084679365158081,True,True,,,,,,,
