sample,video,frame,group,split,stage,initialization,step,lambda,quantized,code_domain,code_l2,code_rms,residual_l2,gradient_l2,R_est_bpp,estimated_symbol_bits,elapsed_seconds,symbol_nonzero_fraction,diagnostic_container_bits,actual_frame_packet_bits,actual_frame_share_bits,R_actual_bpp,zero_grid_skip,roundtrip_exact,diagnostic_stream,mse,psnr,ms_ssim,lpips,L_image,selection_objective,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,selected,nondominated_psnr_lpips
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda0,ZERO_START,0,0.0,True,z = u/delta,0.0,0.0,0.0,0.00013509936397403818,0.0010046811075881124,2083.30674469471,0.4622732773423195,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_000.orc,0.01522176602678956,18.175349578679636,0.7709346461417427,0.38231155276298523,0.015604077579552544,0.015604077579552544,0.0,0.0,0.0,-0.5991311173577394,-0.034332893120329055,0.06317293643951416,-0.5780394240085727,-0.03326684636621435,0.06229326128959656,False,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda0,ZERO_START,25,0.0,True,z = u/delta,0.0,0.0,0.0,0.00013509936039611818,0.0010046811075881124,2083.30674469471,2.433220110833645,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_025.orc,0.01522176602678956,18.175349578679636,0.7709346461417427,0.38231155276298523,0.015604077579552544,0.015604077579552544,0.0,0.0,0.0,-0.5991311173577394,-0.034332893120329055,0.06317293643951416,-0.5780394240085727,-0.03326684636621435,0.06229326128959656,False,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda0,ZERO_START,50,0.0,True,z = u/delta,261.9248277074527,4.100592238717487,23.001746770892257,9.6486206270851e-05,0.0020049288868904114,4157.420539855957,7.594105459749699,0.20563726127147675,5072,4264,4310.4,0.0020787037037037037,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_050.orc,0.014752789270338061,18.31125861028571,0.7766797890570164,0.37553876638412476,0.015128328036722186,0.015128328036722186,0.13590903160607226,0.0057451429152737266,-0.006772786378860474,-0.4632220857516671,-0.02858775020505533,0.056400150060653687,-0.4421303924025004,-0.027521703450940627,0.055520474910736084,False,True
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda0,ZERO_START,100,0.0,True,z = u/delta,295.65453100621517,4.628651227136986,27.115566166125177,7.145577906326766e-05,0.0022841263562440872,4736.364412307739,19.097886472940445,0.2598039507865906,5664,4856,4902.4,0.0023641975308641974,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_100.orc,0.014418766824435759,18.410718813811012,0.7786627128179888,0.3829769194126129,0.014801743743848371,0.014801743743848371,0.2353692351313761,0.007728066676246148,0.0006653666496276855,-0.3637618822263633,-0.026604826444082907,0.06383830308914185,-0.3426701888771966,-0.025538779689968205,0.06295862793922424,False,True
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda0,ZERO_START,150,0.0,True,z = u/delta,304.9129844712732,4.773597938579506,28.254631676438112,6.993886675278374e-05,0.00234548794105649,4863.603794574738,30.657183781266212,0.26323530077934265,5856,5048,5094.4,0.00245679012345679,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_150.orc,0.014330012080723818,18.437534434763833,0.7794087362593811,0.38455474376678467,0.014714566824490603,0.014714566824490603,0.26218485608419684,0.008474090117638444,0.0022431910037994385,-0.33694626127354255,-0.02585880300269061,0.0654161274433136,-0.31585456792437583,-0.02479275624857591,0.064536452293396,True,True
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda0,ZERO_START,0,0.0,True,z = u/delta,0.0,0.0,0.0,7.248234437655652e-05,0.0010046811075881124,2083.30674469471,0.4526068940758705,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_000.orc,0.0011981765550642131,29.214791825806202,0.8948575140545686,0.18397662043571472,0.0013821531754999279,0.0013821531754999279,0.0,0.0,0.0,-0.9864776219152809,-0.015681296389797206,0.04713061451911926,-0.9023165740777088,-0.014307790258944353,0.044121161103248596,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda0,ZERO_START,25,0.0,True,z = u/delta,0.0,0.0,0.0,7.248234101950462e-05,0.0010046811075881124,2083.30674469471,2.6332117319107056,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_025.orc,0.0011981765550642131,29.214791825806202,0.8948575140545686,0.18397662043571472,0.0013821531754999279,0.0013821531754999279,0.0,0.0,0.0,-0.9864776219152809,-0.015681296389797206,0.04713061451911926,-0.9023165740777088,-0.014307790258944353,0.044121161103248596,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda0,ZERO_START,50,0.0,True,z = u/delta,496.68762719716506,7.775946430807743,24.601108091701512,1.3028449788223629e-05,0.004365865606814623,9053.058922290802,8.001695409417152,0.739460825920105,9968,9160,9206.4,0.004439814814814815,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_050.orc,0.0010991116439472298,29.589581912092676,0.9005182759639613,0.1520949751138687,0.0012512066190610985,0.0012512066190610985,0.3747900862864739,0.005660761909392686,-0.03188164532184601,-0.611687535628807,-0.01002053448040452,0.015248969197273254,-0.5275264877912349,-0.008647028349551666,0.012239515781402588,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda0,ZERO_START,100,0.0,True,z = u/delta,423.7520911401425,6.634096321752135,23.550237482716444,6.096772603206385e-06,0.0033754759933799505,6999.387019872665,19.746919564902782,0.5352941751480103,7920,7112,7158.4,0.0034521604938271603,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_100.orc,0.0009859534609858943,30.06143584160236,0.9063145196341692,0.1415930539369583,0.0011275465149228527,0.0011275465149228527,0.8466440157961586,0.01145700557960061,-0.04238356649875641,-0.13983360611912232,-0.004224290810196596,0.004747048020362854,-0.055672558281550266,-0.002850784679343743,0.0017375946044921875,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,Train2,B6q_lambda0,ZERO_START,150,0.0,True,z = u/delta,427.6895889352566,6.695740240887003,23.876296116963896,5.057343192080547e-06,0.003392063779756427,7033.783453702927,31.5253164768219,0.5247549414634705,8008,7200,7246.4,0.0034945987654320986,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0001/step_150.orc,0.0009620179310241534,30.16816833084567,0.9079239822974011,0.13946236670017242,0.0011014802977243258,0.0011014802977243258,0.9533765050394685,0.01306646824283253,-0.0445142537355423,-0.03310111687581241,-0.002614828146964676,0.0026163607835769653,0.05105993096175965,-0.0012413220161118232,-0.00039309263229370117,True,True
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda0,ZERO_START,0,0.0,True,z = u/delta,0.0,0.0,0.0,4.8110672053792654e-05,0.0010046811075881124,2083.30674469471,0.4409389942884445,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_000.orc,0.0010898709980745817,29.62624904022592,0.9031067629130028,0.17986352741718292,0.0012697345254917647,0.0012697345254917647,0.0,0.0,0.0,-0.7117764649071923,-0.012341437464498006,0.04498998820781708,-0.6351696814237435,-0.011333583115728185,0.04362154006958008,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda0,ZERO_START,25,0.0,True,z = u/delta,0.0,0.0,0.0,4.81106692493113e-05,0.0010046811075881124,2083.30674469471,2.588654987514019,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_025.orc,0.0010898709980745817,29.62624904022592,0.9031067629130028,0.17986352741718292,0.0012697345254917647,0.0012697345254917647,0.0,0.0,0.0,-0.7117764649071923,-0.012341437464498006,0.04498998820781708,-0.6351696814237435,-0.011333583115728185,0.04362154006958008,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda0,ZERO_START,50,0.0,True,z = u/delta,494.3774396634996,7.739779042044158,24.646879948246614,1.6755871880132695e-05,0.004344471730291843,9008.696579933167,7.971352256834507,0.732598066329956,9928,9120,9166.4,0.004420524691358024,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_050.orc,0.0010585951821937977,29.752700868716822,0.9086793587693188,0.1447361409664154,0.001203331323160213,0.001203331323160213,0.1264518284909002,0.005572595856315976,-0.03512738645076752,-0.5853246364162921,-0.00676884160818203,0.00986260175704956,-0.5087178529328433,-0.005760987259412209,0.008494153618812561,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda0,ZERO_START,100,0.0,True,z = u/delta,414.09015162286215,6.482832791134223,23.109453285185424,7.905369639752122e-06,0.003267240710556507,6774.950337409973,19.7072980850935,0.5110294222831726,7696,6888,6934.4,0.0033441358024691357,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_100.orc,0.0009463260957883144,30.23959183685053,0.9125820672582128,0.13942359387874603,0.0010857496896670604,0.0010857496896670604,0.6133427966246074,0.009475304345209934,-0.04043993353843689,-0.09843366828258482,-0.0028661331192880724,0.004550054669380188,-0.02182688479913608,-0.0018582787705182513,0.0031816065311431885,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,B6q_lambda0,ZERO_START,150,0.0,True,z = u/delta,423.1727988786845,6.6250271496080675,23.092368283104047,5.303644970716906e-06,0.003325188299641013,6895.110458135605,31.46123916655779,0.5029411911964417,7872,7064,7110.4,0.0034290123456790123,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0008/step_150.orc,0.0009220520288229752,30.352445722292384,0.9137377770602816,0.13773725926876068,0.0010597892880917358,0.0010597892880917358,0.7261966820664618,0.010631014147278739,-0.04212626814842224,0.014420217159269555,-0.0017104233172192673,0.0028637200593948364,0.09102700064271829,-0.0007025689684494463,0.001495271921157837,True,True
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,B6q_lambda0,ZERO_START,0,0.0,True,z = u/delta,0.0,0.0,0.0,4.4602982667154094e-05,0.0010046811075881124,2083.30674469471,0.43713659048080444,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_000.orc,0.0011734090432676113,29.30550569071717,0.8976753691216395,0.18136849999427795,0.0013547775432618892,0.0013547775432618892,0.0,0.0,0.0,-0.8283428117357623,-0.01384425138451828,0.04506118595600128,-0.7588673684382954,-0.012759738983483149,0.04375253617763519,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,B6q_lambda0,ZERO_START,25,0.0,True,z = u/delta,0.0,0.0,0.0,4.460298223104466e-05,0.0010046811075881124,2083.30674469471,2.593303307890892,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_025.orc,0.0011734090432676113,29.30550569071717,0.8976753691216395,0.18136849999427795,0.0013547775432618892,0.0013547775432618892,0.0,0.0,0.0,-0.8283428117357623,-0.01384425138451828,0.04506118595600128,-0.7588673684382954,-0.012759738983483149,0.04375253617763519,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,B6q_lambda0,ZERO_START,50,0.0,True,z = u/delta,424.5232511795743,6.646169300477294,25.02504641538849,2.1837681661889347e-05,0.003484498942270875,7225.457006692886,7.95252351462841,0.5401961207389832,8144,7336,7382.4,0.003560185185185185,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_050.orc,0.0011887510735618637,29.249090778427252,0.9042438986232358,0.1504206359386444,0.0013391717095005082,0.0013391717095005082,-0.056414912289916685,0.006568529501596365,-0.030947864055633545,-0.884757724025679,-0.007275721882921915,0.014113321900367737,-0.8152822807282121,-0.0061912094818867835,0.012804672122001648,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,B6q_lambda0,ZERO_START,100,0.0,True,z = u/delta,358.5270744643014,5.612959076030994,23.377223316640617,2.2575638259109064e-05,0.002710002241656184,5619.460648298264,19.732905246317387,0.38308826088905334,6544,5736,5782.4,0.00278858024691358,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_100.orc,0.001028056550530425,29.87982995352589,0.9069305259849108,0.14591866731643677,0.0011739752178468617,0.0011739752178468617,0.5743242628087195,0.009255156863271274,-0.035449832677841187,-0.2540185489270428,-0.004589094521247006,0.009611353278160095,-0.18454310562957588,-0.0035045821202118743,0.008302703499794006,False,False
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,Train2,B6q_lambda0,ZERO_START,150,0.0,True,z = u/delta,375.78708935187615,5.883175090708259,24.09252976719943,3.178577028846918e-05,0.0028545770328491926,5919.250935316086,31.513434894382954,0.397549033164978,6920,6112,6158.4,0.0029699074074074072,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda0/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_150.orc,0.0009963273473675774,30.015979489273267,0.9080429980970953,0.145053893327713,0.0011413812406952904,0.0011413812406952904,0.710473798556098,0.010367628975455845,-0.03631460666656494,-0.11786901317966425,-0.0034766224090624354,0.00874657928943634,-0.04839356988219734,-0.002392110008027304,0.0074379295110702515,True,True
