sample,video,frame,group,split,stage,initialization,step,lambda,quantized,code_domain,code_l2,code_rms,residual_l2,gradient_l2,R_est_bpp,estimated_symbol_bits,elapsed_seconds,symbol_nonzero_fraction,diagnostic_container_bits,actual_frame_packet_bits,actual_frame_share_bits,R_actual_bpp,zero_grid_skip,roundtrip_exact,diagnostic_stream,mse,psnr,ms_ssim,lpips,L_image,selection_objective,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,selected,nondominated_psnr_lpips
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda2,ZERO_START,0,0.04716241713217734,True,z = u/delta,0.0,0.0,0.0,0.00013509936827976586,0.0010046811075881124,2083.30674469471,0.45534978806972504,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_000.orc,0.01522176602678956,18.175349578679636,0.7709346461417427,0.38231155276298523,0.015604077579552544,0.015605314865187184,0.0,0.0,0.0,-0.5991311173577394,-0.034332893120329055,0.06317293643951416,-0.5780394240085727,-0.03326684636621435,0.06229326128959656,False,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda2,ZERO_START,25,0.04716241713217734,True,z = u/delta,0.0,0.0,0.0,0.0001350993666215551,0.0010046811075881124,2083.30674469471,2.413643464446068,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_025.orc,0.01522176602678956,18.175349578679636,0.7709346461417427,0.38231155276298523,0.015604077579552544,0.015605314865187184,0.0,0.0,0.0,-0.5991311173577394,-0.034332893120329055,0.06317293643951416,-0.5780394240085727,-0.03326684636621435,0.06229326128959656,False,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda2,ZERO_START,50,0.04716241713217734,True,z = u/delta,260.8298848463316,4.08345024329288,22.75470094582591,9.618284300094042e-05,0.0019961788784712553,4139.276522397995,7.623504087328911,0.2039215862751007,5056,4248,4294.4,0.0020709876543209874,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_050.orc,0.014748754547194026,18.312446519650198,0.7768640962319197,0.3746677041053772,0.015123422251299402,0.015221095034928078,0.13709694097056158,0.00592945009017698,-0.007643848657608032,-0.4620341763871778,-0.028403443030152076,0.05552908778190613,-0.4409424830380111,-0.027337396276037373,0.054649412631988525,False,True
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda2,ZERO_START,100,0.04716241713217734,True,z = u/delta,287.09521391075015,4.494649920129971,27.461981729806144,6.844375276413619e-05,0.0022112156730145216,4585.176819562912,19.211707405745983,0.24632354080677032,5512,4704,4750.4,0.002290895061728395,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_100.orc,0.014416460999446375,18.411413385795928,0.7783385409144202,0.384255588054657,0.014800716587501032,0.014908760736008312,0.2360638071162917,0.007403894772677555,0.001944035291671753,-0.36306731024144767,-0.0269289983476515,0.06511697173118591,-0.34197561689228095,-0.025862951593536798,0.06423729658126831,False,True
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,Train2,B6q_lambda2,ZERO_START,150,0.04716241713217734,True,z = u/delta,299.77439330040494,4.693150173250672,30.08864778194186,7.654916272527514e-05,0.002305897418409586,4781.508886814117,30.829292371869087,0.25833335518836975,5752,4944,4990.4,0.0024066358024691357,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015/step_150.orc,0.01434749108810009,18.432240363416007,0.7792684504063655,0.3856196701526642,0.014733110758252755,0.014846613519854036,0.2568907847363704,0.008333804264622824,0.003308117389678955,-0.342240332621369,-0.02599908885570623,0.06648105382919312,-0.3211486392722023,-0.02493304210159153,0.06560137867927551,True,True
