split,candidate,lambda,sample,video,frame,step,init_source,nonzero_symbols,packet_bytes,frame_share_bytes,elapsed_seconds,integer_symbol_sha256,residual_linf,mse,psnr,ms_ssim,lpips,d,selection_objective,checkpoint,selected_by_lambda
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0010,c227e33d-910e-4e39-a325-0fe1d1116436,10,0,zero,0,1,7.333333333333333,0.279090516269207,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.0017249461834643854,27.632244499176885,0.8954589088179984,0.14759717881679535,0.0018725433622811807,0.0018752120175715816,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0010/step_000.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0010,c227e33d-910e-4e39-a325-0fe1d1116436,10,25,zero,0,1,7.333333333333333,4.182829558849335,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.0017249461834643854,27.632244499176885,0.8954589088179984,0.14759717881679535,0.0018725433622811807,0.0018752120175715816,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0010/step_025.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0010,c227e33d-910e-4e39-a325-0fe1d1116436,10,50,zero,831,549,555.3333333333334,11.722998723387718,4190564f204384bbb30ef9531127d301293603491d6fe899552e1ff8ff6838ce,0.4909953773021698,0.0016480847663780272,27.830204548819303,0.8956823806449332,0.16782908141613007,0.0018159138477941573,0.0020180038347854317,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0010/step_050.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0010,c227e33d-910e-4e39-a325-0fe1d1116436,10,100,zero,771,525,531.3333333333334,26.58087094128132,602f30b31310663a93fde50c1fe988f8565b3c5bf4c7ac865972da91ad3d36e5,0.6997700929641724,0.0012483202709373576,29.03673977108348,0.9015377629416634,0.15828245878219604,0.0014066027297195537,0.0015999589357604247,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0010/step_100.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0010,c227e33d-910e-4e39-a325-0fe1d1116436,10,150,zero,830,542,548.3333333333334,41.74503318220377,f3f59a2de99c1af462978c7063e261aaf3dde5402d8cba1e713517716fc68fd6,0.808599054813385,0.0011757974145609367,29.29667499107945,0.9022517248012809,0.15801529586315155,0.0013338127104240882,0.0015333553446381617,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0010/step_150.pt,True
