method,kind,video,frame,type,qp,target_available,delta,diagnostic,symbol_nonzero_fraction,residual_hat_l2,estimated_enhancement_symbol_bits,psnr,ms_ssim,lpips,psnr_gain_vs_ZERO_D,psnr_minus_ORIGINAL,ms_ssim_gain_vs_ZERO_D,ms_ssim_minus_ORIGINAL,lpips_gain_vs_ZERO_D,lpips_minus_ORIGINAL
train2_ORIGINAL_FP32_q1,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,0,I,1,False,,False,,0.0,0.0,15.781335735053831,0.711041362720954,0.2506921589374542,0.3484389771879375,0.0,0.030168137287272745,0.0,-0.021885782480239868,0.0
train2_ORIGINAL_FP32_q1,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,1,P,3,True,,False,,0.0,0.0,16.637256812058013,0.8005939893591605,0.21280048787593842,-1.7435177731915346,-0.0007347815102285438,0.01624872892836704,-2.8036877531834037e-06,-0.1649416834115982,-1.2859702110290527e-05
train2_ORIGINAL_FP32_q1,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,2,P,1,False,,False,,0.0,0.0,16.514653773344364,0.8026665867419055,0.2108084261417389,-1.8832722624012703,-0.002237147931150929,0.012515406949383134,-1.5983185493562146e-05,-0.1618829369544983,-3.9637088775634766e-06
train2_ORIGINAL_FP32_q1,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,3,P,2,False,,False,,0.0,0.0,16.557804437229816,0.8042673235510259,0.20884783565998077,-1.877371786735523,-0.001153618225654185,0.01169770003472892,-1.4151661451355935e-05,-0.1644340604543686,-1.475214958190918e-06
train2_ORIGINAL_FP32_q1,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4,P,1,False,,False,,0.0,0.0,16.466589625915077,0.8024901589396457,0.20757265388965607,-1.8394081995986156,-0.0019066045590783176,0.01230826918604555,-2.0575502155728564e-05,-0.17491178214550018,9.074807167053223e-06
train2_ORIGINAL_FP32_q1,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,P,2,False,,False,,0.0,0.0,16.56678586393283,0.8031832674629089,0.20708489418029785,-1.8760276494756631,0.0003379060523762689,0.011165653881664017,5.179671815125353e-06,-0.16527166962623596,-6.467103958129883e-06
train2_ORIGINAL_FP32_q1,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6,P,1,False,,False,,0.0,0.0,16.497051666831346,0.8011178405726366,0.20787158608436584,-1.8770531249967206,-0.0009901797543179214,0.010301365183507771,-4.44677930677706e-06,-0.16773992776870728,5.4836273193359375e-06
train2_ORIGINAL_FP32_q1,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7,P,2,False,,False,,0.0,0.0,16.540062318544656,0.7994755608089618,0.20871791243553162,-1.9394318754398299,-0.0007684644268834973,0.00896584796756994,-8.135255500363314e-07,-0.1624540090560913,-1.1026859283447266e-06
train2_ORIGINAL_FP32_q1,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,P,1,True,,False,,0.0,0.0,16.367306278630288,0.7948016400624168,0.2118866741657257,-1.8909495906833378,-0.0003279416441550609,0.008346276655830875,-3.5242016470649062e-06,-0.173874169588089,9.462237358093262e-06
train2_ORIGINAL_FP32_q1,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9,P,3,False,,False,,0.0,0.0,16.473177039707206,0.7937042312543495,0.2126157581806183,-1.983918176828773,-0.0010909420161198113,0.00645796543331123,-3.452884902443998e-06,-0.15895608067512512,7.18235969543457e-06
