dataset,video,video_id,qp,branch,beta,frame,actual_qp,actual_bytes,MSE,PSNR,SSIM,LPIPS,DISTS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,5,4,16846,0.0016732976073399186,27.764268099456192,0.9725799560546875,0.17269301414489746,0.10077381134033203
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,6,3,14895,0.0018324904376640916,27.369582829245175,0.9691159129142761,0.19214478135108948,0.10431098937988281
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,7,4,15827,0.001768210087902844,27.524661360444306,0.9711783528327942,0.17688024044036865,0.0994337797164917
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,8,3,15143,0.0018294159090146422,27.376875485114823,0.9693400859832764,0.19892534613609314,0.10958659648895264
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,9,5,17700,0.0018475021934136748,27.334150373245357,0.9702857732772827,0.18124161660671234,0.10011976957321167
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,10,3,15907,0.0018834838410839438,27.250381013742683,0.9680684804916382,0.21716982126235962,0.12356823682785034
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,11,4,14992,0.0026260404847562313,25.80698582827384,0.9572302103042603,0.22490034997463226,0.13028615713119507
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,12,3,15843,0.0018926655175164342,27.229261302158527,0.9676891565322876,0.223978191614151,0.12615835666656494
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,13,4,15762,0.0023905152920633554,26.21508473788945,0.9608389139175415,0.21788345277309418,0.11969196796417236
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,14,3,17184,0.0019936461467295885,27.003519223332894,0.9656758308410645,0.22943255305290222,0.12689554691314697
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,15,4,15644,0.0024227735120803118,26.156871830771863,0.9584317803382874,0.23271764814853668,0.1305767297744751
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,16,3,15719,0.001946155563928187,27.10822447800796,0.9671697020530701,0.21730215847492218,0.12858068943023682
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,17,5,19213,0.0021243414375931025,26.727756794242072,0.9637900590896606,0.2106981724500656,0.11782795190811157
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,18,3,16304,0.0021531269885599613,26.669303553114524,0.9622165560722351,0.24028417468070984,0.12972164154052734
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,19,4,14398,0.0025522769428789616,25.930722028981705,0.9552165269851685,0.24734854698181152,0.13878566026687622
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,20,3,16072,0.0020846850238740444,26.809595535088953,0.9631941318511963,0.24071045219898224,0.13161730766296387
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,21,4,15406,0.0022420655004680157,26.49351703928247,0.9623647928237915,0.214999258518219,0.1195366382598877
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,22,3,17571,0.002107803476974368,26.761698834235638,0.962972104549408,0.23343360424041748,0.1285487413406372
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,23,4,15011,0.0022425218485295773,26.49263317001993,0.9606294631958008,0.2312704175710678,0.12723326683044434
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,24,3,16807,0.0020961046684533358,26.785870347623785,0.9629614949226379,0.2392309308052063,0.1335991621017456
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,25,5,17923,0.001994439633563161,27.00179104105791,0.9656699299812317,0.20817841589450836,0.123649001121521
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,26,3,15815,0.0020157049875706434,26.9557302959035,0.9651898741722107,0.22459855675697327,0.12300163507461548
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,27,4,15427,0.002611973322927952,25.830312629882147,0.9545511603355408,0.24123898148536682,0.1358708143234253
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,28,3,15845,0.0019380172016099095,27.12642372522039,0.9655526280403137,0.22817689180374146,0.1275029182434082
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,29,4,15760,0.002316040452569723,26.352538593770788,0.9600806832313538,0.22560718655586243,0.12171339988708496
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,30,3,16530,0.002026946749538183,26.931576606239638,0.9643755555152893,0.23019817471504211,0.13087958097457886
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,31,4,15149,0.0023723102640360594,26.248285121260743,0.9597715735435486,0.2240576148033142,0.1223953366279602
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,32,3,17178,0.0019702264107763767,27.05483863533424,0.9653961062431335,0.22535908222198486,0.12569350004196167
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,33,5,17844,0.002103578532114625,26.770412699900362,0.9648256897926331,0.201992928981781,0.11144375801086426
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,34,3,16867,0.0020075414795428514,26.97335472624392,0.9650209546089172,0.22523945569992065,0.12062346935272217
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,35,4,14537,0.0026660559233278036,25.74130745042959,0.9548130631446838,0.23843775689601898,0.12788885831832886
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,36,3,16140,0.0018967443611472845,27.219911983809418,0.9671772718429565,0.21821822226047516,0.12662285566329956
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,37,4,15764,0.002316282596439123,26.35208455917393,0.9613780975341797,0.21924982964992523,0.12179964780807495
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,38,3,17200,0.0020142660941928625,26.95883157612559,0.9653066992759705,0.22110356390476227,0.12427973747253418
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,39,4,15237,0.002434479771181941,26.135938297853937,0.9597088694572449,0.22338569164276123,0.12632203102111816
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,40,3,16865,0.001958574168384075,27.08059977697919,0.9663408994674683,0.22271734476089478,0.12806880474090576
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,41,5,17437,0.0020661368034780025,26.848409262681766,0.9660342335700989,0.20277369022369385,0.11992132663726807
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,42,3,17520,0.002022090135142207,26.941994895351165,0.9653613567352295,0.22080668807029724,0.12469291687011719
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,43,4,14917,0.00266607035882771,25.741283935390292,0.9551888704299927,0.23457293212413788,0.13659101724624634
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,44,3,16925,0.0019427583320066333,27.11581219782928,0.9659650325775146,0.222459077835083,0.12592017650604248
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,45,4,15882,0.0022848022636026144,26.411513796388473,0.9606100916862488,0.2248324453830719,0.12551850080490112
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,46,3,16714,0.0019695847295224667,27.056253315481356,0.9657226204872131,0.21991808712482452,0.1323501467704773
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,47,4,16123,0.002425000537186861,26.152881608566606,0.9576717615127563,0.22826091945171356,0.12965065240859985
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,48,3,16632,0.0020305048674345016,26.92395965101592,0.9629437327384949,0.22913412749767303,0.13477540016174316
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,49,5,18509,0.002093477873131633,26.79131624993729,0.9627304673194885,0.20837460458278656,0.12301480770111084
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,50,3,16464,0.002044602995738387,26.89391007215693,0.9624955058097839,0.2422286421060562,0.11874645948410034
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,51,4,14260,0.002476596971973777,26.061446624044816,0.9565176963806152,0.23291251063346863,0.12448590993881226
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,52,3,16841,0.001972075318917632,27.050765021911314,0.9633408188819885,0.22851328551769257,0.13008517026901245
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,53,4,15872,0.0022234590724110603,26.529708602737934,0.9597694277763367,0.23198938369750977,0.1295161247253418
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,54,3,17357,0.002081498736515641,26.81623848396926,0.9618955850601196,0.23421213030815125,0.12754690647125244
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,55,4,15369,0.002276742598041892,26.426860666922916,0.9585016965866089,0.23626653850078583,0.1331547498703003
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,56,3,15929,0.001923914416693151,27.158142510012166,0.9650193452835083,0.22070404887199402,0.12572860717773438
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,57,5,18648,0.0021000097040086985,26.777786984147983,0.9631935954093933,0.20681089162826538,0.11490494012832642
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,58,3,16872,0.0020916182547807693,26.795175764828674,0.9618246555328369,0.23052793741226196,0.12441074848175049
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,59,4,14458,0.0026910193264484406,25.70083183195081,0.9513854384422302,0.24022848904132843,0.13432788848876953
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,60,3,15907,0.001978484680876136,27.03667308064983,0.9628798961639404,0.23069052398204803,0.12772059440612793
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,61,4,15640,0.0022314023226499557,26.514221192032768,0.9600745439529419,0.22102750837802887,0.12094104290008545
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,62,3,17578,0.0020001446828246117,26.989385879961787,0.9631279706954956,0.21861818432807922,0.12601178884506226
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,63,4,15448,0.002219406422227621,26.537631615946534,0.9599320888519287,0.21462488174438477,0.12527495622634888
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,0,3,7833,0.0010920932982116938,29.617402579978716,0.9816411137580872,0.12984858453273773,0.062172114849090576
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,1,5,7617,0.0014612930826842785,28.35262671521308,0.9766903519630432,0.13357996940612793,0.06891047954559326
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,2,3,3824,0.001559409312903881,28.070398764699107,0.9747173190116882,0.14242485165596008,0.0701856017112732
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,3,4,5312,0.0012429241323843598,29.055553797190964,0.9793038964271545,0.13139379024505615,0.06860220432281494
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,4,3,4054,0.0014934769133105874,28.258014864842337,0.9756808280944824,0.14119753241539001,0.07420998811721802
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,5,4,5609,0.0012837252579629421,28.91527913742253,0.978853702545166,0.13345590233802795,0.07641047239303589
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,6,3,4331,0.00144389143679291,28.404654592416065,0.9762455821037292,0.14203359186649323,0.08004617691040039
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,7,4,5326,0.0013424053322523832,28.721163314236087,0.9779776930809021,0.1352999359369278,0.07238900661468506
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,8,3,4545,0.001380645320750773,28.5991787466137,0.9771941900253296,0.14400647580623627,0.08003681898117065
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,9,5,5925,0.0014046095311641693,28.524443889469563,0.9775199890136719,0.1346876472234726,0.06838274002075195
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,10,3,1647,0.0013513982994481921,28.69216631911511,0.9777742624282837,0.14071045815944672,0.07862973213195801
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,11,4,1234,0.0016424987697973847,27.844949470469686,0.9738665223121643,0.14474590122699738,0.0795394778251648
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,12,3,2069,0.0014454933116212487,28.39983913493638,0.9763773083686829,0.1448799967765808,0.0778767466545105
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,13,4,1559,0.0017065397696569562,27.678835863532246,0.9726003408432007,0.1466815173625946,0.08265173435211182
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,14,3,1973,0.0015860123094171286,27.996934463430122,0.9738301634788513,0.1487514227628708,0.08349436521530151
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,15,4,1746,0.001943103619851172,27.115040391687913,0.968536376953125,0.16211846470832825,0.08572077751159668
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,16,3,3339,0.0015693081077188253,28.042917814955253,0.9741150140762329,0.15400385856628418,0.08898705244064331
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,17,5,5288,0.001643662340939045,27.841873951466113,0.9732699990272522,0.1462441086769104,0.08122056722640991
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,18,3,1572,0.0015926468186080456,27.97880521584611,0.973206102848053,0.15484091639518738,0.08540374040603638
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,19,4,1399,0.0019478101748973131,27.10453369845296,0.9680187702178955,0.16991788148880005,0.092948317527771
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,20,3,4280,0.0015626205131411552,28.061464788325765,0.9739101529121399,0.15904627740383148,0.0900954008102417
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,21,4,4445,0.001762264408171177,27.539289299791786,0.9712830185890198,0.15940462052822113,0.08802759647369385
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,22,3,2317,0.0017041724640876055,27.68486456276211,0.9712902307510376,0.16344726085662842,0.08717477321624756
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,23,4,2157,0.0019184977281838655,27.170387107412942,0.9681932926177979,0.17570394277572632,0.0924149751663208
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,24,3,4088,0.0015795103972777724,28.014775109645925,0.9733646512031555,0.16689901053905487,0.0923108458518982
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,25,5,6593,0.0015861323336139321,27.996605816081043,0.9738593101501465,0.15595021843910217,0.08815866708755493
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,26,3,1219,0.0014963209396228194,28.249752464726395,0.9747057557106018,0.15924561023712158,0.08773934841156006
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,27,4,984,0.0018748848233371973,27.270254064031867,0.9689611196517944,0.17034348845481873,0.09739166498184204
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,28,3,4440,0.0014555584639310837,28.369703460116803,0.9751996994018555,0.15665900707244873,0.09450900554656982
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,29,4,4160,0.0017604120075702667,27.543856778256778,0.9712814092636108,0.16080342233181,0.09336519241333008
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,30,3,1246,0.0016439238097518682,27.84118314393966,0.9723996520042419,0.1652849167585373,0.09839093685150146
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,31,4,1183,0.001892871456220746,27.228788777158233,0.9689167141914368,0.17104467749595642,0.1012149453163147
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,32,3,4937,0.001423274865373969,28.46711220093001,0.9756349921226501,0.15541063249111176,0.09455221891403198
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,33,5,6332,0.0015339861856773496,28.14178551411231,0.9748649597167969,0.14558015763759613,0.08768665790557861
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,34,3,809,0.0014130881754681468,28.498307377094946,0.9758535623550415,0.1541675478219986,0.09439307451248169
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,35,4,855,0.0017699605086818337,27.52036423498587,0.9708156585693359,0.1671123206615448,0.09921050071716309
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,36,3,4690,0.0013895770534873009,28.5711736613992,0.9764411449432373,0.1548217236995697,0.08887863159179688
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,37,4,4183,0.0017148860497400165,27.657647325385675,0.9722031354904175,0.15622583031654358,0.08598023653030396
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,38,3,732,0.0015894826501607895,27.987442082214034,0.9734179377555847,0.15920349955558777,0.08948463201522827
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,39,4,690,0.0018465068424120545,27.33649078689259,0.9699851274490356,0.16815242171287537,0.09218251705169678
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,40,3,4972,0.0013736175606027246,28.621341657037846,0.9767604470252991,0.15439115464687347,0.08468109369277954
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,41,5,6437,0.0015131864929571748,28.201075439721738,0.97565096616745,0.14684483408927917,0.07848948240280151
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,42,3,641,0.0014689827803522348,28.329832950482977,0.9753767848014832,0.14958396553993225,0.08071011304855347
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,43,4,726,0.0019555087201297283,27.08740243073764,0.9683412909507751,0.15876147150993347,0.08408254384994507
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,44,3,4396,0.0013467371463775635,28.70717160785858,0.9771974682807922,0.1460959017276764,0.08210915327072144
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,45,4,4279,0.0015673193847760558,28.048424949722637,0.9743663668632507,0.14966623485088348,0.08507394790649414
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,46,3,1172,0.0015108706429600716,28.207727172979858,0.974626362323761,0.15186858177185059,0.08525246381759644
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,47,4,1123,0.0018189582042396069,27.40177279978104,0.9698007702827454,0.1582944393157959,0.08685505390167236
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,48,3,4007,0.0013938150368630886,28.557948545015574,0.9756821393966675,0.15166732668876648,0.08720624446868896
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,49,5,6217,0.001474265125580132,28.314244077778724,0.975156843662262,0.14404214918613434,0.08785682916641235
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,50,3,930,0.0014344649389386177,28.433100622744295,0.9748867154121399,0.15425683557987213,0.088267982006073
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,51,4,998,0.00166290532797575,27.79132475199055,0.9714223742485046,0.1599801480770111,0.09282702207565308
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,52,3,4711,0.0012877716217190027,28.90161149570528,0.9771102070808411,0.1505603939294815,0.08956378698348999
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,53,4,4207,0.0015749051235616207,28.027456041313673,0.9732387661933899,0.15884210169315338,0.09242278337478638
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,54,3,1127,0.0015215907478705049,28.17702141153902,0.9733608365058899,0.1614869236946106,0.09425288438796997
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,55,4,1074,0.0017993387300521135,27.448870719269127,0.9691118597984314,0.16982853412628174,0.10107052326202393
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,56,3,4198,0.0013991662999615073,28.541306637330766,0.9752945303916931,0.156608447432518,0.09475541114807129
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,57,5,5940,0.0014611858641728759,28.352945378982625,0.9749011397361755,0.14894109964370728,0.0906229019165039
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,58,3,674,0.0013918039621785283,28.564219314925182,0.9749951958656311,0.15350764989852905,0.09267354011535645
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,59,4,749,0.001752451527863741,27.56353985613763,0.9694541096687317,0.16266512870788574,0.09793734550476074
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,60,3,5379,0.0012998819584026933,28.86096083956194,0.9765087366104126,0.15197902917861938,0.09714937210083008
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,61,4,4629,0.0015574946301057935,28.075734420167496,0.9730566143989563,0.15357337892055511,0.08973157405853271
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,62,3,781,0.0015196658205240965,28.182519043306975,0.972704291343689,0.15798071026802063,0.09051716327667236
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,63,4,821,0.001860621850937605,27.303418830426317,0.9674021005630493,0.1676674485206604,0.09633880853652954
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,0,3,7833,0.0010920932982116938,29.617402579978716,0.9816411137580872,0.12984858453273773,0.062172114849090576
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,1,5,4380,0.0013577647041529417,28.67175485240984,0.977674126625061,0.14292901754379272,0.08268231153488159
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,2,3,2502,0.0014278560411185026,28.4531557666311,0.9765037894248962,0.14512625336647034,0.08157980442047119
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,3,4,2781,0.0012342777336016297,29.085871056196062,0.9794652462005615,0.13836634159088135,0.08192890882492065
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,4,3,2111,0.001300929463468492,28.85746250292273,0.9785267114639282,0.1395835131406784,0.08105087280273438
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,5,4,2630,0.0012271341402083635,29.11107961178354,0.979712188243866,0.13535623252391815,0.08294069766998291
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,6,3,2229,0.0012566539226099849,29.007843087856667,0.979202389717102,0.1354878544807434,0.08161592483520508
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,7,4,2517,0.0012440135469660163,29.051748902717655,0.9796525835990906,0.13413821160793304,0.0798635482788086
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,8,3,1992,0.0012571283150464296,29.006203916278757,0.9793572425842285,0.13714370131492615,0.08416885137557983
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,9,5,2486,0.001307112630456686,28.83686988794097,0.9789602756500244,0.1338810920715332,0.07998615503311157
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,10,3,1085,0.0012623516377061605,28.98819652188898,0.9793753623962402,0.13798582553863525,0.08469212055206299
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,11,4,710,0.001490039867348969,28.268021114950848,0.9763510227203369,0.1411694884300232,0.08674287796020508
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,12,3,567,0.0014210252556949854,28.47398203345227,0.97711181640625,0.14421407878398895,0.08821731805801392
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,13,4,485,0.0016260299598798156,27.888714567182035,0.9739220142364502,0.14565463364124298,0.08538323640823364
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,14,3,1513,0.0014576698886230588,28.363408174322018,0.9760327935218811,0.14257195591926575,0.08275681734085083
