scope,dataset,video,video_id,qp,branch,restart,lambda_or_beta,iteration,frame,surrogate_rate,actual_bytes,actual_bits,actual_rate_ratio_to_baseline,optimization_distortion,PSNR,MS_SSIM_or_SSIM,LPIPS,DISTS,quantized_symbol_hash,bitstream_hash,decode_status,finite_status,num_changed_symbols_vs_baseline,L1_symbol_change,L2_latent_change,interpolated_only,is_budget_feasible,is_selected,is_baseline,bitstream_path
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,1,46258.109375,5792,46336,12.426482576795657,3.2794301509857178,22.116793738692998,0.974795401096344,0.17551560699939728,0.0611228346824646,8b11bc9d7605f3808725f99853dca8070f12e51795f4d3a82ba48f7c4af28aee,672cd8b1e919006c8d2ba9468f47a0fedfabce19c8957c7a3bdda55970c24077,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,1,78334.6796875,9667,77336,12.426482576795657,3.097611427307129,21.317551826765566,0.9696452617645264,0.1972484588623047,0.06526976823806763,83f4693ea10362de3531c1493cdf97edc908aa89e9439aa1de07fd08932e42d7,b21d5e2a13875dcaa56313fbbe1e63c87c406da5d1a4de2452263c7e0d2b5922,PASS,PASS,13931,14353.0,90.88822937011719,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,1,106361.484375,13051,104408,12.426482576795657,2.9738824367523193,20.590252840246414,0.9637402892112732,0.21778813004493713,0.07658225297927856,7be025d8e120eabdc238c9e5cb5318f3cc74196051aefdda4d5c952dcc58c160,fdbc7070c978f9755aff0b46b92d0dab50b9b02e9353a0cdfb46f477c71ffb0b,PASS,PASS,18996,19882.0,174.85479736328125,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,2,14809.06640625,1860,14880,12.426482576795657,4.780432224273682,21.466555657489963,0.9691506624221802,0.1925995945930481,0.06656652688980103,4022d5f891e4305aaca0771ae8960154891ed2a3de7e53a914f3fdb67293b6f8,271c147eb37cad1fe5d63680ffc93e1d5581b3ec4d78643de1aa1b3040832ac4,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,2,45367.30859375,5667,45336,12.426482576795657,4.608417987823486,20.265389384410422,0.9599056243896484,0.21839091181755066,0.0748712420463562,7ec39d5efbff437a3b39f98d4df785743fb6fa9a1f6a565adca9d31be68fccb1,b0b46a09acf7a167d284056967273ea1ca9151548cc11e18ec73629465b1002d,PASS,PASS,7904,8169.0,92.1036605834961,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,2,79764.5078125,9950,79600,12.426482576795657,4.31208610534668,19.622733301295344,0.9528110027313232,0.26333627104759216,0.09467166662216187,b5f4bbef14288d7e3260633effb50d8721aba73173cb3bf523a0ddfcfb6037dd,92051eab9f43f7155bfb7014f8d24b4432358d4428f121820ff9742d0220140c,PASS,PASS,13701,14136.0,176.16676330566406,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,3,22827.26953125,2862,22896,12.426482576795657,3.777468681335449,21.133775035563463,0.9650751948356628,0.22103962302207947,0.07945889234542847,ff1766f59f9e76173c142579d3d7dcb81d04e2d9ce0698d0d69ba015a2684d30,142a992306c6ed8a621b04faf501c3ab5d9c7c9ba7288a52fc26a8dc14b2fb7a,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,3,65752.7734375,8208,65664,12.426482576795657,3.5573372840881348,20.763043260846985,0.9613137245178223,0.23878106474876404,0.08665132522583008,74f53b7b3240d6740029a59428cc8e0723e8940403f6365a7dde24de668b0c84,6239792ef802fa8a3414587cfeb07094e5a9c7badbb995b685dd33f7d6fa2e62,PASS,PASS,11695,11906.0,90.99313354492188,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,3,110402.9921875,13752,110016,12.426482576795657,3.282036304473877,19.7973727195695,0.950873076915741,0.28782519698143005,0.11580854654312134,37c7b16b50a70057c2bdde16042f3810c03abee9b74a0f0c6e53415ec074c6f5,ed3e6b95c61c1197f2968c894711e1af3c3969e27dd642581cf60aad70137cd0,PASS,PASS,19497,20146.0,175.6860809326172,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,4,19634.357421875,2463,19704,12.426482576795657,4.052960395812988,21.148230790222243,0.9617509245872498,0.24501201510429382,0.09211647510528564,6863fc356e771072f2bbf6f0dc4d7b59b35f7fe94d6d25d0a87dc3ade9d6ea27,c1d453c4928af13993ee6663fa27008bdb417a9f46e4f7fd77cd22843a37566d,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,4,51213.65234375,6421,51368,12.426482576795657,3.906156539916992,20.481054915256696,0.9551251530647278,0.2769891619682312,0.10514146089553833,2e71c3d0aeb56492601ac13ac038ac50b3fff4e5e714cef1296fbaa777868c1e,14f70aa77014d086f324ab21f257b2fb931f0684530f0ad92e957537d617e256,PASS,PASS,8920,9026.0,89.962646484375,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,4,91059.4765625,11391,91128,12.426482576795657,3.659573793411255,19.449317928733617,0.94319748878479,0.3249552845954895,0.12555426359176636,f37f1727a76c507836b017da8e9704035b567bf2619939e2cef719e26b3d5559,0e042512af56e85d1db321be9ba0c0503b63d1a87e5aac21e5b00ed66604cd77,PASS,PASS,15864,16223.0,174.8889923095703,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,5,26313.4609375,3297,26376,12.426482576795657,4.453469753265381,21.10435714475662,0.9581080675125122,0.26358988881111145,0.0987323522567749,c096ab3374cfd2c8d3fe71f969a403e2d9c67655261c98ef93269be81d56fbf5,efdd54d1931fac684be14a59ac122fae1646016814775a20704252cfa3328a78,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,5,57547.64453125,7199,57592,12.426482576795657,4.193045139312744,20.805596522295215,0.9542580842971802,0.29507607221603394,0.11100238561630249,6504631857f25c8b16aad58e5db6cf24d4f5079e19ca06f22d2ec6257909eb2c,abd019975d4c0b8fc7abab7f7a1f2b8a1422c9bcde8efdacf78898f349a72b5e,PASS,PASS,10742,10943.0,91.17462921142578,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,5,95190.7109375,11877,95016,12.426482576795657,3.9519639015197754,19.9693675816947,0.9444487690925598,0.33234310150146484,0.13122272491455078,8f15176b9c839a0ac5ee7d41c61099883db457101e18512bdf2b863465235c24,6ad48b8e64078ece1601ab660b3e401332504c147575dd8e90643940b2a7236a,PASS,PASS,18063,18636.0,177.51068115234375,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,6,17930.2578125,2250,18000,12.426482576795657,3.316315174102783,20.986076742266047,0.9528195858001709,0.28404778242111206,0.11361682415008545,0870670f5c86d47f16ee360d9164b5e13a6597ea882103c32898e5adce4cc971,cb88ec65fb4e1d95066aaebd2f0fb6f04afca20008d0445a2eb2e5f511edbf48,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,6,52388.93359375,6556,52448,12.426482576795657,3.1657631397247314,20.50830335996497,0.9465007781982422,0.3121145963668823,0.12686383724212646,37930d641a4b6fe8600680181424d27a70aabef359c07128fd290ea139b5ac4b,3e3ed0dad331e4b14c340f1c464362c352270614178ddade070b78ae52a9f2c1,PASS,PASS,9092,9251.0,88.87413787841797,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,6,95080.2265625,11887,95096,12.426482576795657,2.969325304031372,19.63761437402661,0.9341741800308228,0.3576674163341522,0.1529383659362793,ded6985cb3b9f231802fbe750ada0f85b206a8d89e5eb8a83e5285816a50beaa,eb6638d92cc07c4ede14727c4a419f01b0c3c2fb80bae673d025c4c7e0625d75,PASS,PASS,16236,16714.0,172.2915496826172,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,7,27049.380859375,3389,27112,12.426482576795657,5.0715413093566895,21.423388083728465,0.9528927206993103,0.2840525507926941,0.11332833766937256,214118c648e979f1d1c84b5f6cbead7c677b8033f2a1a94d6072aeb28b35b6e2,3845080dbcef6affc552f5066a2c7c88387c9cf8dedcf4463bb701a3c8193fe5,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,7,53800.2890625,6727,53816,12.426482576795657,4.688561916351318,20.88441575311468,0.9455438256263733,0.3374650180339813,0.1284714937210083,d1e91a9ca155e9ef71691dc8548d91387e75983fbe51426051fbdc34230fe093,36eccecf6ddccc91dedeb671a4a90eab68a5f7c7c12356a3904725d149837270,PASS,PASS,10336,10627.0,90.7391128540039,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,7,88256.7265625,10994,87952,12.426482576795657,4.462145805358887,20.04254226322859,0.9340845346450806,0.37460821866989136,0.14552688598632812,a9812ef93538d2bbf0d80f2c6c50a59f40de796fa8dde07bdad9a195e37c2a7e,16725262c30e38fe0bc8f2383e075454bfd15a5b12462f7cb4975f648c785976,PASS,PASS,16949,17654.0,176.92919921875,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,8,14261.9755859375,1792,14336,12.426482576795657,2.786147356033325,20.997069793436765,0.9430491328239441,0.32830026745796204,0.12795335054397583,8ca31a73c4af12677fa9802e2822352404f2849fe3d444b1f4c5fdb73bb321ab,1ea1e8b71d276bd038e7f9ad3ed9e4577ce5f7cc425793a111ec25bf0be79a28,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,8,49773.34765625,6223,49784,12.426482576795657,2.610473871231079,20.633481030001953,0.9361276626586914,0.355415940284729,0.14353710412979126,c5734837cd1e696bcc00bb2cf130233c9840f6e5138cd693484ea48dcb35679c,5599e441e780342a9bce39a7d86a57266cea26f5f2847794d08cb0340725f0ba,PASS,PASS,8676,8842.0,87.66036224365234,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,8,95941.1015625,11938,95504,12.426482576795657,2.467729091644287,19.823153708583682,0.9223781228065491,0.38440167903900146,0.16330325603485107,7705bad45423e355e503018d99416e96296a3335a34a1809e5249972498d6a67,7ee92fa331276ce7f1b4019525b9711e3e18b9a1eef6fd5dc6f963b358c36898,PASS,PASS,15519,16109.0,168.98497009277344,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,9,38791.1328125,4858,38864,12.426482576795657,5.379634857177734,22.189518527277976,0.9521490931510925,0.2835443317890167,0.10794967412948608,e9ec164fabdaff2c38c521101fc8234fb696fdaba746987baad8a8b7960e78a8,f9db58b4f90b2b0ab38ab8b57cf88b0d7d1d12b5b11ecbdd1251b32f5730ca98,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,9,66366.84375,8284,66272,12.426482576795657,4.962070465087891,21.65037786228782,0.9454281330108643,0.33980292081832886,0.12847113609313965,dbb31aabc8a0af9ba7bc9546b8d41bb0038c29cecc88ed5d7ce5d803fc270065,c6adfda27a6e2d6b7a0f834b52311786dd3387c74edc699ac867688f5eb3edfb,PASS,PASS,13133,13673.0,91.1990737915039,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,9,102452.8984375,12727,101816,12.426482576795657,4.758322238922119,20.819049581324776,0.9336860179901123,0.3732417821884155,0.14921140670776367,72a01120853878856dedf2422534d33aa95418776db2ee4f88e5a47da94a31bc,113d621671b25ca360558c43fcf1865dbed629cb3ec3009a5222fb4582e3eb1b,PASS,PASS,20386,21701.0,177.6599884033203,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,10,9205.8681640625,1160,9280,12.426482576795657,2.443183422088623,21.503154570087688,0.9379913210868835,0.33510449528694153,0.13535267114639282,a194cbbe3c1f391bf4af4090deb06161acd0381fb73102e0ff20f00ed701aca7,ef4108e3d4cb59889f28fa7ad1f0625754da7ccec3be50485717e23b5ad53371,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,10,44558.5390625,5564,44512,12.426482576795657,2.2694268226623535,20.67353945869925,0.9238404035568237,0.36874717473983765,0.15136229991912842,bf121e28c60cdcc424b161831deee7d502aec2927bfc1c4919699e44775abe39,e89169e8e1c58abb75d7b6ee5055b6e1b465832bd81a4fe798902c9acd1cdccb,PASS,PASS,7513,7710.0,86.8264389038086,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,10,100025.4765625,12345,98760,12.426482576795657,2.1526153087615967,19.848273044575,0.9087891578674316,0.39429622888565063,0.16494405269622803,abfe684a108372742fdf367c04c691d392d978277b5c9b79210808ba2fec0c7e,0cd92af5182adec3ee775e473d1d5d1f58bf55001f0242e15d1895d8ca048593,PASS,PASS,14596,15501.0,166.4714813232422,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,11,17971.72265625,2255,18040,12.426482576795657,5.063450813293457,21.534762275446973,0.9334291815757751,0.33553844690322876,0.13781869411468506,7e3fcd96ce41efc86ddd09f5431c92797d6142fe07717e7db3a0e29a8ea0934d,80e40f8351dc0c37c923b858b506d07c3215082c3525bb3f0080e5b4cba4a994,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,11,44704.23828125,5569,44552,12.426482576795657,4.530945777893066,20.55787810636206,0.9153979420661926,0.4194222390651703,0.1683584451675415,8ae1bad8f15b2bc89d001857fd64696e2618a0e881ebe26fea1df3fa015d7af2,b5df9480d8c3d2cf5ad93c0784364af327522e5b57370bd87b2ea9db02941796,PASS,PASS,8467,8892.0,90.01654052734375,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,11,75418.8125,9354,74832,12.426482576795657,4.329671859741211,19.65626547280607,0.8979800343513489,0.44726765155792236,0.19186121225357056,740d199589bafa2e1ae624b95b10e1a1c23b96aacf67ea8cb9fda11c6d893f24,c9ef6f6a46e1f01c657eb807875507639fd14cd40fb191d970da67694a9462e0,PASS,PASS,13165,14163.0,174.6940460205078,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,12,18307.4375,2296,18368,12.426482576795657,2.6359472274780273,21.630068111582386,0.9314889907836914,0.35362279415130615,0.14558011293411255,d69dabb268820e38a01c33a997568c40b7e02a9a65e96a70d284fed06d992876,080c539de3b64305249bfd47f4c20be21be24479e821434696501da6291d16c3,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,12,55621.64453125,6959,55672,12.426482576795657,2.4927682876586914,21.505330020431334,0.9264301657676697,0.3795815110206604,0.15918290615081787,13d26d253907944839645a449861df08dd491599708519fb6436c64554238ac2,1c9929fd6508e98e99c4f845a7a25458b9a6b2632cd88c4f24ff9d6ac9b01530,PASS,PASS,9745,9918.0,86.90348815917969,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,12,94187.140625,11711,93688,12.426482576795657,2.36057186126709,20.730763034839622,0.9133221507072449,0.4026441276073456,0.18292725086212158,5adf4416f98b1bc42fecdfc243cbdc3609f5ea5679770fc3e48f5651953b1927,828a816273a3e2d10263ffb4fcb7c9d38ba84ba6e2ae547794d679afabc96998,PASS,PASS,15680,16312.0,167.9503631591797,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,13,26413.8203125,3311,26488,12.426482576795657,5.325019359588623,22.53452674594058,0.9399361610412598,0.31859010457992554,0.13119304180145264,45491ce3ba963b711e3c5cfa11162f54b9c5a0e6ab1b5ce4f7f9b7687762dd22,d340a9acd630898dea174171af9bdb8b4a5f6c0703fd1df05d2ec828a7bf48ff,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,13,56805.55078125,7068,56544,12.426482576795657,4.811837196350098,21.69019445714959,0.9259966015815735,0.3994789719581604,0.16341888904571533,e95b5f82314b7d2758ac4d5c491fe76e8860a74c0beb6f7e3ef504b3129f6a74,42964d27ee3d632d9f5010a97a01706ac68bc91cd315dcc9fb667d6dff38821e,PASS,PASS,10526,11100.0,89.19258117675781,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,13,85522.8359375,10603,84824,12.426482576795657,4.6120734214782715,20.800215663338065,0.9093865156173706,0.43153324723243713,0.18603205680847168,88e763db76682ec3b9f2298f2a349ae38979f1fac6978d4c01145e88dff1b2ee,be397814d795fabd5e05cf1b3cb920c1fc6fe6d6b16726980e11c3ce0fa6f1aa,PASS,PASS,15430,16523.0,174.03662109375,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,14,14579.50390625,1833,14664,12.426482576795657,2.6078007221221924,22.012562257874034,0.9292352795600891,0.3604564368724823,0.15259778499603271,cb13ae7148b479d78a38799d7091ecddaaa5be6bf8e453b23cff5d44ea30c38d,fb89440458a2cd027af15c8632a17535c0b2d0c35cbeb6814689bc138e163b67,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,14,52841.41796875,6588,52704,12.426482576795657,2.432941436767578,21.595627957961213,0.9203042984008789,0.3895263373851776,0.1685715913772583,dd3d1b7a4ded233960e23c8f44500696fa71e33c1f43d60cf1fc505f432d8a18,8248edd1a6acd04023220c9d2c9de6e524d2d7046e670022438e9ca1b94011e8,PASS,PASS,9224,9410.0,86.30294799804688,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,14,99281.703125,12294,98352,12.426482576795657,2.3028833866119385,20.932232336696536,0.9077847003936768,0.4066300690174103,0.1815968155860901,ff54e17653377501fa80c8a86284724bd06a8a953973d38fff1dcd6bd0665c76,3f9c2ac9a8cbdbbe2da12353339e967beff5b54eebb6e88513ad3babe361003a,PASS,PASS,15538,16262.0,166.20068359375,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,15,22469.66796875,2818,22544,12.426482576795657,5.053486347198486,22.50810496149232,0.9343780279159546,0.32848578691482544,0.14025819301605225,271c5e50dfc918e2e20eea6735ecd87400d67be6d334f2634cc11ff4d6c6e242,d7feaaf54c1064490bc35995a82a4315efd420c13bd55d007fc3770bff58f7ba,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,15,51892.72265625,6467,51736,12.426482576795657,4.508456230163574,21.72669282985767,0.9193742275238037,0.41459017992019653,0.18842875957489014,9a4e6a10efd7a438187face4bd5aed5235b19bd4a37449f5cffe302eff94669c,a907c134907735ab7a06e92060794332dddd081f9c78463611cad5270313c5b9,PASS,PASS,9653,10246.0,89.15989685058594,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,15,83082.2734375,10303,82424,12.426482576795657,4.350356578826904,20.748012972941506,0.9009919762611389,0.4465218186378479,0.19950413703918457,1fa9e19fc5c82802e8facfc7bd3a4383c05906037dbbca6618330adee66f76e2,c7739cefa27c129589037399535bf115594c48171a545f88a4626705b3dff052,PASS,PASS,14378,15538.0,173.52008056640625,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,16,16892.30078125,2121,16968,12.426482576795657,2.7098875045776367,22.28517904428266,0.9319571852684021,0.36170852184295654,0.16250669956207275,38c17ed35c19688d36d45a475e35addfdf61e9ed0fa7fbfaeb94422bc34ca061,e39bc0d8ad71006424d9951e733ae355190bf36454da66758deeca95e8af937b,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,16,54914.140625,6842,54736,12.426482576795657,2.5432088375091553,22.132257090071942,0.9264209866523743,0.3853577673435211,0.1727055311203003,7a81a307ba0a02f8ea33ab43f24b0b95f324e3140c3c30b30d7fbe74e15f71b6,0b6aa95831491f240f064577da14c5d8d466cfd7a5723443af2b1b4605ee9123,PASS,PASS,9453,9662.0,86.0550537109375,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,16,94394.015625,11687,93496,12.426482576795657,2.408982515335083,21.34546440104115,0.9130104184150696,0.4134981632232666,0.18624979257583618,78d6f681cd82c40188149a46872d99cb9c77d04627295c85fce8f45e6123a8f1,c7fa379901c40cdfcb8aa52a129b5bcded8e1914001fa589454a4f1db3eaab66,PASS,PASS,15213,15865.0,166.431396484375,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,17,40302.25,5047,40376,12.426482576795657,5.350052833557129,24.010506937305422,0.9537848234176636,0.2869476079940796,0.11960828304290771,553947f211eb118013ec70ff8bfec04862469e83b4824303f522960a7a3f84bb,954d83c5efe958082a6800e32348a8ec33e0a8d8a51de97bdb0f0ae17432f5a1,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,17,73758.5625,9191,73528,12.426482576795657,4.860881328582764,23.29807192229016,0.9442372918128967,0.35240525007247925,0.1555435061454773,abb5df1bd6f2676b0e1f491a2a0896d7bb579bc46186ce11391fe1894da592b0,59516633de40d554111c6db891f5775b98478c09196ee14cbb43e0459d83de4b,PASS,PASS,14061,14942.0,89.9744644165039,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,17,105369.7578125,13070,104560,12.426482576795657,4.670375823974609,22.282159879044027,0.9292905926704407,0.3916575312614441,0.18254226446151733,c748c75df2ab2b7f2fdeb3891cdbefa9d0e6514b230df7a3de8f42f95a987291,ee8b33bba925be831667e2255b7de7c44f83464462e5fa2341099b3beba10d53,PASS,PASS,20130,21715.0,175.34788513183594,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,18,8867.0068359375,1117,8936,12.426482576795657,2.497680425643921,22.95122060187886,0.9428854584693909,0.34093791246414185,0.15659409761428833,2ac8adfa15732e00798b0b927ce8f3c12720f97253c9882dbb705ed04d70caa6,f972d8c1682fb7740e0e9703003c33c67b77d163600d663b56dca296c45f5016,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,18,47886.63671875,5948,47584,12.426482576795657,2.319827079772949,22.05918498702544,0.9299150109291077,0.37877461314201355,0.17221546173095703,b1767b66232a43f1dfe9a2df4fefe576a1e191e5e380d576e1c387c4877d2e3c,0496132ec814c3a0be749bafb676ccde93c5abdd199e8445a4ba6469c8b1b3ae,PASS,PASS,7891,8170.0,85.55738067626953,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,18,97458.8125,11924,95392,12.426482576795657,2.219726800918579,21.32874866860428,0.9193233251571655,0.39532625675201416,0.1805480718612671,00a0cf38aa820671e04e8273fd8f92c58ab8d937e29cc8fe3e495fd0012e530b,93d3e5f6832d9d1291c74e1997bf543e1e8f42717d05a412724a1c33144b3f98,PASS,PASS,13710,14718.0,164.9665985107422,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,0,19,17089.3828125,2146,17168,12.426482576795657,4.963881015777588,22.931903983088823,0.9449102878570557,0.335544228553772,0.15135204792022705,8721ffc213af1957d5faf37facc0d921ac697504c995e9b08abd9a71c1e73fca,4ef31f13fca7dd4b1fc0412147fcca2380534db42de30cefc11a162373c4475c,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,10,19,48839.640625,6083,48664,12.426482576795657,4.310629844665527,22.104296712271125,0.930819034576416,0.41895347833633423,0.2035490870475769,5dbb3e7aec06960c9d9185222fdb8a45ded4fad77a13969cede4b96c0d99f3d1,474f84f7af8a8b4845b8f050605eb0e1010b0399789fcb7bc7eae73ee21cb28b,PASS,PASS,8958,9620.0,88.72396087646484,False,,,,
frame,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,compression_aware,0,0.0,20,19,78998.6484375,9756,78048,12.426482576795657,4.204767227172852,21.002040558354842,0.9117597937583923,0.4504421353340149,0.22001320123672485,68dcf9dd5f865f5cdeb01d447cf268a8018cffc817793b75a4dc5ab251901d74,c4b18cd8133d83f7661760b583a96f44537a248ec8f1c3713d9b1036a2b0a734,PASS,PASS,12894,14011.0,172.3870391845703,False,,,,
