method,group,frames,lambda,actual_packet_bits,rate_note,psnr,ms_ssim,lpips,symbol_nonzero_fraction,nonzero_enhancement_frame,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED
A_Train2_step150,Train2_rest24,24,,,"group packet cost only, shared headers charged in complete sequence; not a group RD point",24.851447835740903,0.870046822135694,0.22417289577424526,,1.0,0.8680842543201678,0.02585034442639689,-0.0517071516563495,0.2691434941465694,0.003904216231008164,0.0010117894659439723,0.3162367972550526,0.005018871388698211,-0.0001673586666584015
A_Train2_step150,network_train6,6,,,"group packet cost only, shared headers charged in complete sequence; not a group RD point",24.787526615668483,0.8674613660857554,0.22776622076829275,,1.0,0.9607056931848827,0.027898881711450014,-0.054070986807346344,0.24552205483329578,0.00361940070856596,0.001143453021844228,0.2959661246987058,0.00476493013105711,-0.0003884509205818176
