sample,video,frame,group,split,stage,initialization,step,lambda,quantized,code_domain,code_l2,code_rms,residual_l2,gradient_l2,R_est_bpp,estimated_symbol_bits,elapsed_seconds,symbol_nonzero_fraction,diagnostic_container_bits,actual_frame_packet_bits,actual_frame_share_bits,R_actual_bpp,zero_grid_skip,roundtrip_exact,diagnostic_stream,mse,psnr,ms_ssim,lpips,L_image,selection_objective,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,selected,nondominated_psnr_lpips
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0012,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,Train2_rest24,Train2,Bfull_lambda1,ZERO_START,0,0.011790604283044334,True,z = u/delta,0.0,0.0,0.0,0.00011159335922796142,0.0010046811075881124,2083.30674469471,0.4412834793329239,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0012/step_000.orc,0.015128627809520975,18.202004613871544,0.7801243874582853,0.39121079444885254,0.015519838603969827,0.015520147925378487,0.0,0.0,0.0,-0.5039838005026986,-0.03167653337900045,0.06219819188117981,-0.4808599228342949,-0.03050776289550816,0.06127363443374634,False,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0012,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,Train2_rest24,Train2,Bfull_lambda1,ZERO_START,25,0.011790604283044334,True,z = u/delta,0.0,0.0,0.0,0.00011159336020852039,0.0010046811075881124,2083.30674469471,2.4050399363040924,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0012/step_025.orc,0.015128627809520975,18.202004613871544,0.7801243874582853,0.39121079444885254,0.015519838603969827,0.015520147925378487,0.0,0.0,0.0,-0.5039838005026986,-0.03167653337900045,0.06219819188117981,-0.4808599228342949,-0.03050776289550816,0.06127363443374634,False,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0012,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,Train2_rest24,Train2,Bfull_lambda1,ZERO_START,50,0.011790604283044334,True,z = u/delta,294.96229280280033,4.617813817682098,28.233565838170367,7.784737865922395e-05,0.0022657294757664204,4698.216640949249,7.551701106131077,0.2607843279838562,5616,4808,4854.4,0.0023410493827160494,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0012/step_050.orc,0.014591978914266454,18.358858065803755,0.7872890925956161,0.38400503993034363,0.014975983954196798,0.015003586341075468,0.15685345193221067,0.007164705137330807,-0.007205754518508911,-0.34713034857048797,-0.024511828241669642,0.0549924373626709,-0.32400647090208423,-0.023343057758177355,0.05406787991523743,False,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0012,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,Train2_rest24,Train2,Bfull_lambda1,ZERO_START,100,0.011790604283044334,True,z = u/delta,309.1739838422822,4.840306471340115,27.08556031746662,7.41369625584241e-05,0.0023902205284684896,4956.36128783226,19.098705612123013,0.28431373834609985,5872,5064,5110.4,0.002464506172839506,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0012/step_100.orc,0.01435639770250444,18.42954519298763,0.7901057145692066,0.38392800092697144,0.01474032570343141,0.01476938372046848,0.22754057911608427,0.009981327110921367,-0.0072827935218811035,-0.27644322138661437,-0.02169520626807908,0.054915398359298706,-0.25331934371821063,-0.020526435784586794,0.053990840911865234,False,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0012,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,Train2_rest24,Train2,Bfull_lambda1,ZERO_START,150,0.011790604283044334,True,z = u/delta,331.6323043770262,5.191905117735944,26.704983563160877,7.175439982260758e-05,0.0025725739542394876,5334.489351511002,30.698265343904495,0.3061274588108063,6368,5560,5606.4,0.0027037037037037034,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/Bfull_lambda1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0012/step_150.orc,0.014268653883999734,18.456169966349233,0.7917202624537069,0.3799508810043335,0.014648604765004068,0.01468048306547304,0.25416535247768834,0.011595874995421585,-0.011259913444519043,-0.2498184480250103,-0.020080658383578864,0.05093827843666077,-0.22669457035660656,-0.018911887900086577,0.050013720989227295,True,True
