split,video,method,alpha,total_bytes,total_bpp,comparison_supported,original_min_bpp,original_max_bpp,interpolation,zero_minus_original_qp0_psnr,enhanced_minus_zero_psnr,original_interpolated_psnr,final_minus_original_interpolated_psnr,zero_minus_original_qp0_ms_ssim,enhanced_minus_zero_ms_ssim,original_interpolated_ms_ssim,final_minus_original_interpolated_ms_ssim,zero_minus_original_qp0_lpips,enhanced_minus_zero_lpips,original_interpolated_lpips,final_minus_original_interpolated_lpips
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M1_E_SEQUENCE,0.0,11620,0.0028018904320987656,True,0.0028018904320987656,0.005521074459876543,piecewise linear metric vs log(total_bpp); no extrapolation,2.083810079858079,0.0,16.065016208235253,2.083810079858079,0.01317263569231275,0.0,0.7651139185852556,0.01317263569231275,0.1413285294547677,0.0,0.23062681686133146,0.1413285294547677
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M1_E_SEQUENCE,0.1,11620,0.0028018904320987656,True,0.0028018904320987656,0.005521074459876543,piecewise linear metric vs log(total_bpp); no extrapolation,2.083810079858079,0.0,16.065016208235253,2.083810079858079,0.01317263569231275,0.0,0.7651139185852556,0.01317263569231275,0.1413285294547677,0.0,0.23062681686133146,0.1413285294547677
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M1_E_SEQUENCE,0.25,11620,0.0028018904320987656,True,0.0028018904320987656,0.005521074459876543,piecewise linear metric vs log(total_bpp); no extrapolation,2.083810079858079,0.0,16.065016208235253,2.083810079858079,0.01317263569231275,0.0,0.7651139185852556,0.01317263569231275,0.1413285294547677,0.0,0.23062681686133146,0.1413285294547677
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M1_E_SEQUENCE,0.5,11620,0.0028018904320987656,True,0.0028018904320987656,0.005521074459876543,piecewise linear metric vs log(total_bpp); no extrapolation,2.083810079858079,0.0,16.065016208235253,2.083810079858079,0.01317263569231275,0.0,0.7651139185852556,0.01317263569231275,0.1413285294547677,0.0,0.23062681686133146,0.1413285294547677
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M2_E_FRAME,0.0,11620,0.0028018904320987656,True,0.0028018904320987656,0.005521074459876543,piecewise linear metric vs log(total_bpp); no extrapolation,2.083810079858079,0.0,16.065016208235253,2.083810079858079,0.01317263569231275,0.0,0.7651139185852556,0.01317263569231275,0.1413285294547677,0.0,0.23062681686133146,0.1413285294547677
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M2_E_FRAME,0.1,11620,0.0028018904320987656,True,0.0028018904320987656,0.005521074459876543,piecewise linear metric vs log(total_bpp); no extrapolation,2.083810079858079,0.0,16.065016208235253,2.083810079858079,0.01317263569231275,0.0,0.7651139185852556,0.01317263569231275,0.1413285294547677,0.0,0.23062681686133146,0.1413285294547677
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M2_E_FRAME,0.25,13253,0.0031956500771604937,True,0.0028018904320987656,0.005521074459876543,piecewise linear metric vs log(total_bpp); no extrapolation,2.083810079858079,0.0369086925797788,16.26877000516082,1.9169649755122897,0.01317263569231275,0.0020996095484089317,0.7798066219757317,0.0005795418502455574,0.1413285294547677,-0.003922654315829277,0.22147306618974205,0.14655962581052784
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M2_E_FRAME,0.5,16386,0.003951099537037037,True,0.0028018904320987656,0.005521074459876543,piecewise linear metric vs log(total_bpp); no extrapolation,2.083810079858079,0.10950615415104537,16.594758461160772,1.663573981083605,0.01317263569231275,0.006193282364301389,0.8001484078188166,-0.015668571176946866,0.1413285294547677,-0.01163102500140667,0.2074744747851971,0.1528498465294954
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M3_O_SEQUENCE,0.0,11620,0.0028018904320987656,True,0.0028018904320987656,0.005521074459876543,piecewise linear metric vs log(total_bpp); no extrapolation,2.083810079858079,0.0,16.065016208235253,2.083810079858079,0.01317263569231275,0.0,0.7651139185852556,0.01317263569231275,0.1413285294547677,0.0,0.23062681686133146,0.1413285294547677
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M3_O_SEQUENCE,0.1,11620,0.0028018904320987656,True,0.0028018904320987656,0.005521074459876543,piecewise linear metric vs log(total_bpp); no extrapolation,2.083810079858079,0.0,16.065016208235253,2.083810079858079,0.01317263569231275,0.0,0.7651139185852556,0.01317263569231275,0.1413285294547677,0.0,0.23062681686133146,0.1413285294547677
