split,video,method,alpha,base_bytes,budget_bytes,actual_bytes,enhancement_fraction,stream_sent,objective_sum_P,stream,stream_sha256,scope,frames,nonzero_enhancement_frames,mse,mse_minus_ZERO,psnr,psnr_minus_ZERO,ms_ssim,ms_ssim_minus_ZERO,lpips,lpips_minus_ZERO,d,d_minus_ZERO,enhancement_bytes,total_bytes,enhancement_over_base,total_bpp,total_kbps,actual_nonzero_frames,budget_slack_bytes,selected_label_nonzero_frames,Z_count,E_count,O1_count,O2_count
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M2_E_FRAME,0.5,11620.0,5810.0,4766.0,0.4101549053356282,True,0.22031103066448496,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_5_frame_budget_allocation/results_v1/mixed_streams/Train2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_M2_E_FRAME_a0p5.orc2,f4c31a575db5fba747b5058d080998ddaf8734ba038df6cd5cd8d0830c6b049a,P,15.0,3.0,0.014321227964324506,-0.00037261042203085015,18.44669483210322,0.11680656442778314,0.791386944165566,0.0066061678552549186,0.3661740799744924,-0.012406426668167103,0.014687402044298997,-0.00038501684869901576,4766,16386,0.4101549053356282,0.003951099537037037,245.79015361884603,3,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M2_E_FRAME,0.5,11620.0,5810.0,4766.0,0.4101549053356282,True,0.22031103066448496,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_5_frame_budget_allocation/results_v1/mixed_streams/Train2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_M2_E_FRAME_a0p5.orc2,f4c31a575db5fba747b5058d080998ddaf8734ba038df6cd5cd8d0830c6b049a,IP,16.0,3.0,0.015215068903384565,-0.000349322270653922,18.258332442244377,0.1095061541510467,0.7844798366418697,0.006193282364301486,0.3603243213146925,-0.01163102500140666,0.015575393224699257,-0.00036095329565532727,4766,16386,0.4101549053356282,0.003951099537037037,245.79015361884603,3,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M3_O_SEQUENCE,0.0,11620.0,0.0,0.0,0.0,False,0.2260862833949702,,,P,15.0,0.0,0.014693838386355356,0.0,18.329888267675436,0.0,0.7847807763103111,0.0,0.3785805066426595,0.0,0.015072418892998013,0.0,0,11620,0.0,0.0028018904320987656,174.3001089375681,0,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M3_O_SEQUENCE,0.0,11620.0,0.0,0.0,0.0,False,0.2260862833949702,,,IP,16.0,0.0,0.015564391174038487,0.0,18.148826288093332,0.0,0.7782865542775683,0.0,0.37195534631609917,0.0,0.015936346520354586,0.0,0,11620,0.0,0.0028018904320987656,174.3001089375681,0,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M3_O_SEQUENCE,0.1,11620.0,1162.0,0.0,0.0,False,0.2260862833949702,,,P,15.0,0.0,0.014693838386355356,0.0,18.329888267675436,0.0,0.7847807763103111,0.0,0.3785805066426595,0.0,0.015072418892998013,0.0,0,11620,0.0,0.0028018904320987656,174.3001089375681,0,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M3_O_SEQUENCE,0.1,11620.0,1162.0,0.0,0.0,False,0.2260862833949702,,,IP,16.0,0.0,0.015564391174038487,0.0,18.148826288093332,0.0,0.7782865542775683,0.0,0.37195534631609917,0.0,0.015936346520354586,0.0,0,11620,0.0,0.0028018904320987656,174.3001089375681,0,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M3_O_SEQUENCE,0.25,11620.0,2905.0,0.0,0.0,False,0.2260862833949702,,,P,15.0,0.0,0.014693838386355356,0.0,18.329888267675436,0.0,0.7847807763103111,0.0,0.3785805066426595,0.0,0.015072418892998013,0.0,0,11620,0.0,0.0028018904320987656,174.3001089375681,0,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M3_O_SEQUENCE,0.25,11620.0,2905.0,0.0,0.0,False,0.2260862833949702,,,IP,16.0,0.0,0.015564391174038487,0.0,18.148826288093332,0.0,0.7782865542775683,0.0,0.37195534631609917,0.0,0.015936346520354586,0.0,0,11620,0.0,0.0028018904320987656,174.3001089375681,0,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M3_O_SEQUENCE,0.5,11620.0,5810.0,0.0,0.0,False,0.2260862833949702,,,P,15.0,0.0,0.014693838386355356,0.0,18.329888267675436,0.0,0.7847807763103111,0.0,0.3785805066426595,0.0,0.015072418892998013,0.0,0,11620,0.0,0.0028018904320987656,174.3001089375681,0,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M3_O_SEQUENCE,0.5,11620.0,5810.0,0.0,0.0,False,0.2260862833949702,,,IP,16.0,0.0,0.015564391174038487,0.0,18.148826288093332,0.0,0.7782865542775683,0.0,0.37195534631609917,0.0,0.015936346520354586,0.0,0,11620,0.0,0.0028018904320987656,174.3001089375681,0,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M4_O_FRAME,0.0,11620.0,0.0,0.0,0.0,False,0.2260862833949702,,,P,15.0,0.0,0.014693838386355356,0.0,18.329888267675436,0.0,0.7847807763103111,0.0,0.3785805066426595,0.0,0.015072418892998013,0.0,0,11620,0.0,0.0028018904320987656,174.3001089375681,0,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M4_O_FRAME,0.0,11620.0,0.0,0.0,0.0,False,0.2260862833949702,,,IP,16.0,0.0,0.015564391174038487,0.0,18.148826288093332,0.0,0.7782865542775683,0.0,0.37195534631609917,0.0,0.015936346520354586,0.0,0,11620,0.0,0.0028018904320987656,174.3001089375681,0,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M4_O_FRAME,0.1,11620.0,1162.0,734.0,0.06316695352839931,True,0.2252018720894427,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_5_frame_budget_allocation/results_v1/mixed_streams/Train2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_M4_O_FRAME_a0p1.orc2,6879f8ef23c7c459066e155bd54b0f46d2216fcfb9c656969569d980922cd218,P,15.0,1.0,0.014635386968250879,-5.845141810447742e-05,18.34694590773652,0.01705764006108268,0.7854787192311072,0.0006979429207961685,0.37807117104530336,-0.0005093355973561642,0.01501345813929618,-5.896075370183211e-05,734,12354,0.06316695352839931,0.002978877314814815,185.3101158188224,1,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M4_O_FRAME,0.1,11620.0,1162.0,734.0,0.06316695352839931,True,0.2252018720894427,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_5_frame_budget_allocation/results_v1/mixed_streams/Train2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_M4_O_FRAME_a0p1.orc2,6879f8ef23c7c459066e155bd54b0f46d2216fcfb9c656969569d980922cd218,IP,16.0,1.0,0.01550959296956554,-5.479820447294758e-05,18.164817825650598,0.015991537557265012,0.7789408757658147,0.000654321488246408,0.37147784419357777,-0.0004775021225214039,0.015881070813759116,-5.5275706595467604e-05,734,12354,0.06316695352839931,0.002978877314814815,185.3101158188224,1,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M4_O_FRAME,0.25,11620.0,2905.0,2897.0,0.24931153184165233,True,0.2220991399194538,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_5_frame_budget_allocation/results_v1/mixed_streams/Train2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_M4_O_FRAME_a0p25.orc2,ddce4a4c3a1f96e95e706bb592057bedcfac9c762e4138d85224e2382f71c88a,P,15.0,5.0,0.014430243392161125,-0.0002635949941942311,18.40872889839615,0.07884063072071257,0.7879117546991594,0.003130978388848349,0.3763659358024597,-0.0022145708401998254,0.014806609327963587,-0.00026580956503442603,2897,14517,0.24931153184165233,0.0035004340277777777,217.7551360969601,5,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M4_O_FRAME,0.25,11620.0,2905.0,2897.0,0.24931153184165233,True,0.2220991399194538,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_5_frame_budget_allocation/results_v1/mixed_streams/Train2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_M4_O_FRAME_a0p25.orc2,ddce4a4c3a1f96e95e706bb592057bedcfac9c762e4138d85224e2382f71c88a,IP,16.0,5.0,0.015317270866981397,-0.00024712030705709165,18.222739379394,0.07391309130066803,0.7812218465171138,0.002935292239545327,0.36987918615341187,-0.0020761601626873363,0.01568715005313481,-0.0002491964672197744,2897,14517,0.24931153184165233,0.0035004340277777777,217.7551360969601,5,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M4_O_FRAME,0.5,11620.0,5810.0,5807.0,0.4997418244406196,True,0.21812814632126726,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_5_frame_budget_allocation/results_v1/mixed_streams/Train2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_M4_O_FRAME_a0p5.orc2,ecc01ff44948613182fd849e9313cb32aa1265a2975f1e420e2d34ed530310fe,P,15.0,10.0,0.014167449551866476,-0.0005263888344888799,18.488732465187258,0.15884419751182222,0.7911102311607555,0.006329454850444449,0.37442686955134075,-0.004153637091318774,0.014541876421417818,-0.0005305424715801952,5807,17427,0.4997418244406196,0.004202112268518518,261.40516337822714,10,,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M4_O_FRAME,0.5,11620.0,5810.0,5807.0,0.4997418244406196,True,0.21812814632126726,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_5_frame_budget_allocation/results_v1/mixed_streams/Train2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_M4_O_FRAME_a0p5.orc2,ecc01ff44948613182fd849e9313cb32aa1265a2975f1e420e2d34ed530310fe,IP,16.0,10.0,0.015070901641705164,-0.0004934895323333249,18.297742723260665,0.14891643516733333,0.7842204181998601,0.005933863922291671,0.3680613115429878,-0.0038940347731113503,0.015438962953248151,-0.000497383567106433,5807,17427,0.4997418244406196,0.004202112268518518,261.40516337822714,10,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M1_E_SEQUENCE,0.0,13098.0,0.0,0.0,0.0,False,0.019192755380735973,,,P,15.0,0.0,0.0011039545731058504,0.0,29.574221831591174,0.0,0.9017585817742864,0.0,0.17556245227654774,0.0,0.001279517025382398,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M1_E_SEQUENCE,0.0,13098.0,0.0,0.0,0.0,False,0.019192755380735973,,,IP,16.0,0.0,0.001179337032691632,0.0,29.373566793172266,0.0,0.8963387012512345,0.0,0.17879619169980288,0.0,0.0013581332243914348,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M1_E_SEQUENCE,0.1,13098.0,1309.0,0.0,0.0,False,0.019192755380735973,,,P,15.0,0.0,0.0011039545731058504,0.0,29.574221831591174,0.0,0.9017585817742864,0.0,0.17556245227654774,0.0,0.001279517025382398,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M1_E_SEQUENCE,0.1,13098.0,1309.0,0.0,0.0,False,0.019192755380735973,,,IP,16.0,0.0,0.001179337032691632,0.0,29.373566793172266,0.0,0.8963387012512345,0.0,0.17879619169980288,0.0,0.0013581332243914348,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M1_E_SEQUENCE,0.25,13098.0,3274.0,0.0,0.0,False,0.019192755380735973,,,P,15.0,0.0,0.0011039545731058504,0.0,29.574221831591174,0.0,0.9017585817742864,0.0,0.17556245227654774,0.0,0.001279517025382398,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M1_E_SEQUENCE,0.25,13098.0,3274.0,0.0,0.0,False,0.019192755380735973,,,IP,16.0,0.0,0.001179337032691632,0.0,29.373566793172266,0.0,0.8963387012512345,0.0,0.17879619169980288,0.0,0.0013581332243914348,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M1_E_SEQUENCE,0.5,13098.0,6549.0,0.0,0.0,False,0.019192755380735973,,,P,15.0,0.0,0.0011039545731058504,0.0,29.574221831591174,0.0,0.9017585817742864,0.0,0.17556245227654774,0.0,0.001279517025382398,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M1_E_SEQUENCE,0.5,13098.0,6549.0,0.0,0.0,False,0.019192755380735973,,,IP,16.0,0.0,0.001179337032691632,0.0,29.373566793172266,0.0,0.8963387012512345,0.0,0.17879619169980288,0.0,0.0013581332243914348,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME,0.0,13098.0,0.0,0.0,0.0,False,0.019192755380735973,,,P,15.0,0.0,0.0011039545731058504,0.0,29.574221831591174,0.0,0.9017585817742864,0.0,0.17556245227654774,0.0,0.001279517025382398,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME,0.0,13098.0,0.0,0.0,0.0,False,0.019192755380735973,,,IP,16.0,0.0,0.001179337032691632,0.0,29.373566793172266,0.0,0.8963387012512345,0.0,0.17879619169980288,0.0,0.0013581332243914348,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME,0.1,13098.0,1309.0,1281.0,0.09780119102153001,True,0.018714874781606442,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_5_frame_budget_allocation/results_v1/mixed_streams/Train2/c227e33d-910e-4e39-a325-0fe1d1116436_M2_E_FRAME_a0p1.orc2,c525f375825e13734651d5aaa2a5d2c3f5669f0df347a03ca345d6f159a8807d,P,15.0,2.0,0.0010779450540700122,-2.6009519035838195e-05,29.679837753951244,0.10561592236006945,0.9035209701515202,0.0017623883772338589,0.16971326470375062,-0.005849187572797121,0.0012476583187737626,-3.185870660863538e-05,1281,14379,0.09780119102153001,0.003467158564814815,215.46939593569186,2,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME,0.1,13098.0,1309.0,1281.0,0.09780119102153001,True,0.018714874781606442,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_5_frame_budget_allocation/results_v1/mixed_streams/Train2/c227e33d-910e-4e39-a325-0fe1d1116436_M2_E_FRAME_a0p1.orc2,c525f375825e13734651d5aaa2a5d2c3f5669f0df347a03ca345d6f159a8807d,IP,16.0,2.0,0.0011549531085955336,-2.4383924096098308e-05,29.472581720384827,0.09901492721256511,0.8979909403548911,0.0016522391036567427,0.17331257835030556,-0.005483613349497301,0.001328265686945839,-2.9867537445595668e-05,1281,14379,0.09780119102153001,0.003467158564814815,215.46939593569186,2,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME,0.25,13098.0,3274.0,3105.0,0.23705909299129638,True,0.01808288350779322,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_5_frame_budget_allocation/results_v1/mixed_streams/Train2/c227e33d-910e-4e39-a325-0fe1d1116436_M2_E_FRAME_a0p25.orc2,373bc099c6da9f2c9f44a7ada9f97f9824890d5e2634066814e72add3724376b,P,15.0,5.0,0.0010444797804478189,-5.947479265803156e-05,29.81767328443976,0.2434514528485856,0.9059114612761996,0.004152879501913231,0.1610457867383957,-0.014516665538152035,0.001205525567186215,-7.399145819618307e-05,3105,16203,0.23705909299129638,0.00390697337962963,242.80204620251862,5,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME,0.25,13098.0,3274.0,3105.0,0.23705909299129638,True,0.01808288350779322,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_5_frame_budget_allocation/results_v1/mixed_streams/Train2/c227e33d-910e-4e39-a325-0fe1d1116436_M2_E_FRAME_a0p25.orc2,373bc099c6da9f2c9f44a7ada9f97f9824890d5e2634066814e72add3724376b,IP,16.0,5.0,0.0011235794145747276,-5.5757618116904586e-05,29.601802530217807,0.228235737045549,0.900232025784278,0.0038933245330436544,0.16518681775778532,-0.013609373942017533,0.0012887662323325128,-6.936699205892162e-05,3105,16203,0.23705909299129638,0.00390697337962963,242.80204620251862,5,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME,0.5,13098.0,6549.0,6104.0,0.4660253473812796,True,0.017198919279934603,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_5_frame_budget_allocation/results_v1/mixed_streams/Train2/c227e33d-910e-4e39-a325-0fe1d1116436_M2_E_FRAME_a0p5.orc2,3b3734d990e3c1718c9ae0053b98fb22ccd797aa023bfe7d0d6de5a5cdb27c2b,P,15.0,10.0,0.0009994586496592651,-0.00010449592344658528,30.006789144533844,0.4325673129426697,0.9094053179961838,0.007646736221897488,0.14713596900304157,-0.028426483273506165,0.001146594618662307,-0.00013292240672009093,6104,19202,0.4660253473812796,0.00463011188271605,287.7420780831181,10,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME,0.5,13098.0,6549.0,6104.0,0.4660253473812796,True,0.017198919279934603,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_5_frame_budget_allocation/results_v1/mixed_streams/Train2/c227e33d-910e-4e39-a325-0fe1d1116436_M2_E_FRAME_a0p5.orc2,3b3734d990e3c1718c9ae0053b98fb22ccd797aa023bfe7d0d6de5a5cdb27c2b,IP,16.0,10.0,0.0010813721044604584,-9.79649282311737e-05,29.779098649056017,0.40553185588375285,0.9035075164592632,0.007168815208028895,0.15214636363089085,-0.02664982806891203,0.0012335184680913492,-0.00012461475630008524,6104,19202,0.4660253473812796,0.00463011188271605,287.7420780831181,10,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M3_O_SEQUENCE,0.0,13098.0,0.0,0.0,0.0,False,0.019192755380735973,,,P,15.0,0.0,0.0011039545731058504,0.0,29.574221831591174,0.0,0.9017585817742864,0.0,0.17556245227654774,0.0,0.001279517025382398,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M3_O_SEQUENCE,0.0,13098.0,0.0,0.0,0.0,False,0.019192755380735973,,,IP,16.0,0.0,0.001179337032691632,0.0,29.373566793172266,0.0,0.8963387012512345,0.0,0.17879619169980288,0.0,0.0013581332243914348,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M3_O_SEQUENCE,0.1,13098.0,1309.0,0.0,0.0,False,0.019192755380735973,,,P,15.0,0.0,0.0011039545731058504,0.0,29.574221831591174,0.0,0.9017585817742864,0.0,0.17556245227654774,0.0,0.001279517025382398,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M3_O_SEQUENCE,0.1,13098.0,1309.0,0.0,0.0,False,0.019192755380735973,,,IP,16.0,0.0,0.001179337032691632,0.0,29.373566793172266,0.0,0.8963387012512345,0.0,0.17879619169980288,0.0,0.0013581332243914348,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M3_O_SEQUENCE,0.25,13098.0,3274.0,0.0,0.0,False,0.019192755380735973,,,P,15.0,0.0,0.0011039545731058504,0.0,29.574221831591174,0.0,0.9017585817742864,0.0,0.17556245227654774,0.0,0.001279517025382398,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M3_O_SEQUENCE,0.25,13098.0,3274.0,0.0,0.0,False,0.019192755380735973,,,IP,16.0,0.0,0.001179337032691632,0.0,29.373566793172266,0.0,0.8963387012512345,0.0,0.17879619169980288,0.0,0.0013581332243914348,0.0,0,13098,0.0,0.003158275462962963,196.2736037252724,0,,,,,,
