video,frame,candidate,mse_old,mse_repeat,mse_abs_error,lpips_old,lpips_repeat,lpips_abs_error
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4,E,0.013184125543209474,0.013184125543209474,0.0,0.3189242482185364,0.3189242482185364,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4,O1,0.013903959373560495,0.013903959373560495,0.0,0.36892086267471313,0.36892086267471313,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4,O2,0.013985478247571818,0.013985478247571818,0.0,0.3686385154724121,0.3686385154724121,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,Z,0.014312605644440184,0.014312605644440184,0.0,0.3723566234111786,0.3723566234111786,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,E,0.012694380118676098,0.012694380118676098,0.0,0.30932140350341797,0.30932140350341797,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,O1,0.013526461188175826,0.013526461188175826,0.0,0.36264950037002563,0.36264950037002563,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,O2,0.013563206284548343,0.013563206284548343,0.0,0.36180901527404785,0.36180901527404785,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6,Z,0.01454084282161529,0.01454084282161529,0.0,0.3756115138530731,0.3756115138530731,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6,E,0.012805933436652192,0.012805933436652192,0.0,0.31247174739837646,0.31247174739837646,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6,O1,0.013723778988332339,0.013723778988332339,0.0,0.3652193248271942,0.3652193248271942,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6,O2,0.013771715015451921,0.013771715015451921,0.0,0.3673170804977417,0.3673170804977417,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7,Z,0.014192229878867148,0.014192229878867148,0.0,0.3711719214916229,0.3711719214916229,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7,E,0.01240190228443877,0.01240190228443877,0.0,0.30835986137390137,0.30835986137390137,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7,O1,0.013386870034860663,0.013386870034860663,0.0,0.36193951964378357,0.36193951964378357,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7,O2,0.013450566880915671,0.013450566880915671,0.0,0.3670264184474945,0.3670264184474945,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,Z,0.014933942283403598,0.014933942283403598,0.0,0.3857608735561371,0.3857608735561371,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,E,0.01303528588551277,0.01303528588551277,0.0,0.32299840450286865,0.32299840450286865,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,O1,0.014121692543702267,0.014121692543702267,0.0,0.37797611951828003,0.37797611951828003,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,O2,0.014191600693842002,0.014191600693842002,0.0,0.3826046586036682,0.3826046586036682,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9,Z,0.014265616134018307,0.014265616134018307,0.0,0.3715718686580658,0.3715718686580658,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9,E,0.012472069938062375,0.012472069938062375,0.0,0.3105311989784241,0.3105311989784241,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9,O1,0.013480292916010368,0.013480292916010368,0.0,0.36776384711265564,0.36776384711265564,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9,O2,0.0135307062364653,0.0135307062364653,0.0,0.36707934737205505,0.36707934737205505,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10,Z,0.015027104231448502,0.015027104231448502,0.0,0.3817782402038574,0.3817782402038574,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10,E,0.013301238951124731,0.013301238951124731,0.0,0.3206433355808258,0.3206433355808258,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10,O1,0.014220261064000898,0.014220261064000898,0.0,0.38088810443878174,0.38088810443878174,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10,O2,0.014277410884005956,0.014277410884005956,0.0,0.3828127980232239,0.3828127980232239,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,Z,0.014645607784354203,0.014645607784354203,0.0,0.3741006851196289,0.3741006851196289,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,E,0.012950767465136404,0.012950767465136404,0.0,0.3138381242752075,0.3138381242752075,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,O1,0.013847300242789889,0.013847300242789889,0.0,0.37302014231681824,0.37302014231681824,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,O2,0.013895347599128914,0.013895347599128914,0.0,0.37326160073280334,0.37326160073280334,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,Z,0.015128627809520975,0.015128627809520975,0.0,0.39121079444885254,0.39121079444885254,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,E,0.013542958458865544,0.013542958458865544,0.0,0.3299371600151062,0.3299371600151062,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,O1,0.014306230699904216,0.014306230699904216,0.0,0.38505175709724426,0.38505175709724426,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,O2,0.014363991167948186,0.014363991167948186,0.0,0.38419637084007263,0.38419637084007263,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,13,Z,0.014726271471247459,0.014726271471247459,0.0,0.379841685295105,0.379841685295105,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,13,E,0.013030552718529285,0.013030552718529285,0.0,0.3178660273551941,0.3178660273551941,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,13,O1,0.013913655008941943,0.013913655008941943,0.0,0.37549811601638794,0.37549811601638794,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,13,O2,0.013962581045404661,0.013962581045404661,0.0,0.373783141374588,0.373783141374588,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,14,Z,0.015324659720078933,0.015324659720078933,0.0,0.3867919147014618,0.3867919147014618,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,14,E,0.013563183638279592,0.013563183638279592,0.0,0.32418182492256165,0.32418182492256165,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,14,O1,0.014447888448511775,0.014447888448511775,0.0,0.3791518807411194,0.3791518807411194,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,14,O2,0.014504712329790235,0.014504712329790235,0.0,0.3843490183353424,0.3843490183353424,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,Z,0.01522176602678956,0.01522176602678956,0.0,0.38231155276298523,0.38231155276298523,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,E,0.013324812290173581,0.013324812290173581,0.0,0.32001829147338867,0.32001829147338867,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,O1,0.014364226694564015,0.014364226694564015,0.0,0.3847143054008484,0.3847143054008484,0.0
fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,O2,0.014405801229068134,0.014405801229068134,0.0,0.3797347843647003,0.3797347843647003,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,1,Z,0.0011981765550642131,0.0011981765550642131,0.0,0.18397662043571472,0.18397662043571472,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,1,E,0.0009733951096497841,0.0009733951096497841,0.0,0.13985545933246613,0.13985545933246613,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,1,O1,0.0009853947930532848,0.0009853947930532848,0.0,0.14663134515285492,0.14663134515285492,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,1,O2,0.0011981765550642131,0.0011981765550642131,0.0,0.18397662043571472,0.18397662043571472,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,2,Z,0.001137977009034439,0.001137977009034439,0.0,0.1743094027042389,0.1743094027042389,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,2,E,0.000972615668911294,0.000972615668911294,0.0,0.1306927502155304,0.1306927502155304,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,2,O1,0.0009680300363872601,0.0009680300363872601,0.0,0.1387494057416916,0.1387494057416916,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,2,O2,0.001137977009034439,0.001137977009034439,0.0,0.1743094027042389,0.1743094027042389,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,3,Z,0.001099376608926279,0.001099376608926279,0.0,0.16605448722839355,0.16605448722839355,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,3,E,0.00096920281803681,0.00096920281803681,0.0,0.12905830144882202,0.12905830144882202,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,3,O1,0.001099376608926279,0.001099376608926279,0.0,0.16605448722839355,0.16605448722839355,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,3,O2,0.001099376608926279,0.001099376608926279,0.0,0.16605448722839355,0.16605448722839355,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,4,Z,0.0011113091463598812,0.0011113091463598812,0.0,0.17556104063987732,0.17556104063987732,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,4,E,0.000977698633967899,0.000977698633967899,0.0,0.1330481320619583,0.1330481320619583,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,4,O1,0.0009701791591297245,0.0009701791591297245,0.0,0.1391262412071228,0.1391262412071228,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,4,O2,0.0011113091463598812,0.0011113091463598812,0.0,0.17556104063987732,0.17556104063987732,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,5,Z,0.0010615184620582547,0.0010615184620582547,0.0,0.17001351714134216,0.17001351714134216,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,5,E,0.0009462804989892596,0.0009462804989892596,0.0,0.1300278604030609,0.1300278604030609,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,5,O1,0.0010615184620582547,0.0010615184620582547,0.0,0.17001351714134216,0.17001351714134216,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,5,O2,0.0010615184620582547,0.0010615184620582547,0.0,0.17001351714134216,0.17001351714134216,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,6,Z,0.001069421890334127,0.001069421890334127,0.0,0.17246824502944946,0.17246824502944946,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,6,E,0.0009413182264570212,0.0009413182264570212,0.0,0.13081669807434082,0.13081669807434082,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,6,O1,0.001069421890334127,0.001069421890334127,0.0,0.17246824502944946,0.17246824502944946,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,6,O2,0.001069421890334127,0.001069421890334127,0.0,0.17246824502944946,0.17246824502944946,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,7,Z,0.0010274781091751117,0.0010274781091751117,0.0,0.16594964265823364,0.16594964265823364,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,7,E,0.0008984563777928459,0.0008984563777928459,0.0,0.12754380702972412,0.12754380702972412,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,7,O1,0.0010274781091751117,0.0010274781091751117,0.0,0.16594964265823364,0.16594964265823364,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,7,O2,0.0010274781091751117,0.0010274781091751117,0.0,0.16594964265823364,0.16594964265823364,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,8,Z,0.0010898709980745817,0.0010898709980745817,0.0,0.17986352741718292,0.17986352741718292,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,8,E,0.0009415819571263865,0.0009415819571263865,0.0,0.13624198734760284,0.13624198734760284,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,8,O1,0.0009470616541223593,0.0009470616541223593,0.0,0.14448992908000946,0.14448992908000946,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,8,O2,0.0010898709980745817,0.0010898709980745817,0.0,0.17986352741718292,0.17986352741718292,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,9,Z,0.0010336529313837845,0.0010336529313837845,0.0,0.16979053616523743,0.16979053616523743,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,9,E,0.0009066409581839356,0.0009066409581839356,0.0,0.13138213753700256,0.13138213753700256,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,9,O1,0.0010336529313837845,0.0010336529313837845,0.0,0.16979053616523743,0.16979053616523743,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,9,O2,0.0010336529313837845,0.0010336529313837845,0.0,0.16979053616523743,0.16979053616523743,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,10,Z,0.001096658736635857,0.001096658736635857,0.0,0.18107970058918,0.18107970058918,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,10,E,0.000964171906711202,0.000964171906711202,0.0,0.13864338397979736,0.13864338397979736,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,10,O1,0.001096658736635857,0.001096658736635857,0.0,0.18107970058918,0.18107970058918,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,10,O2,0.001096658736635857,0.001096658736635857,0.0,0.18107970058918,0.18107970058918,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,11,Z,0.0011069748941855788,0.0011069748941855788,0.0,0.17961841821670532,0.17961841821670532,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,11,E,0.0009785955170015172,0.0009785955170015172,0.0,0.13718435168266296,0.13718435168266296,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,11,O1,0.0011069748941855788,0.0011069748941855788,0.0,0.17961841821670532,0.17961841821670532,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,11,O2,0.0011069748941855788,0.0011069748941855788,0.0,0.17961841821670532,0.17961841821670532,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,12,Z,0.0011115127748623948,0.0011115127748623948,0.0,0.17763149738311768,0.17763149738311768,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,12,E,0.0009719422229440447,0.0009719422229440447,0.0,0.13598820567131042,0.13598820567131042,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,12,O1,0.0009797563625648198,0.0009797563625648198,0.0,0.14707940816879272,0.14707940816879272,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,12,O2,0.0011115127748623948,0.0011115127748623948,0.0,0.17763149738311768,0.17763149738311768,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,13,Z,0.0010894171621400434,0.0010894171621400434,0.0,0.17320823669433594,0.17320823669433594,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,13,E,0.0009481474717307866,0.0009481474717307866,0.0,0.1335875540971756,0.1335875540971756,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,13,O1,0.0010894171621400434,0.0010894171621400434,0.0,0.17320823669433594,0.17320823669433594,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,13,O2,0.0010894171621400434,0.0010894171621400434,0.0,0.17320823669433594,0.17320823669433594,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,14,Z,0.0011525642750855995,0.0011525642750855995,0.0,0.18254341185092926,0.18254341185092926,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,14,E,0.0009869963879313545,0.0009869963879313545,0.0,0.13990531861782074,0.13990531861782074,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,14,O1,0.0009912214804478601,0.0009912214804478601,0.0,0.14978143572807312,0.14978143572807312,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,14,O2,0.0011525642750855995,0.0011525642750855995,0.0,0.18254341185092926,0.18254341185092926,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,15,Z,0.0011734090432676113,0.0011734090432676113,0.0,0.18136849999427795,0.18136849999427795,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,15,E,0.0009852868670371547,0.0009852868670371547,0.0,0.13761596381664276,0.13761596381664276,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,15,O1,0.0010107124422591527,0.0010107124422591527,0.0,0.14978979527950287,0.14978979527950287,0.0
c227e33d-910e-4e39-a325-0fe1d1116436,15,O2,0.0011734090432676113,0.0011734090432676113,0.0,0.18136849999427795,0.18136849999427795,0.0
