split,candidate,lambda,sample,video,frame,step,init_source,nonzero_symbols,packet_bytes,frame_share_bytes,elapsed_seconds,integer_symbol_sha256,residual_linf,mse,psnr,ms_ssim,lpips,d,selection_objective,checkpoint,selected_by_lambda
Train2,O2,0.18864966852870935,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,0,legacy,905,565,571.3333333333334,0.26358527690172195,c24a3c21612afd04552bfe05d052c13e979ae5aabb88c5d84ae10d44220479d8,0.9988272786140442,0.023641576746701462,16.263235620735124,0.782876307174497,0.22270163893699646,0.023864278385638458,0.024280103400888212,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_000.pt,False
Train2,O2,0.18864966852870935,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,25,legacy,905,565,571.3333333333334,4.716654434800148,c24a3c21612afd04552bfe05d052c13e979ae5aabb88c5d84ae10d44220479d8,0.9988272786140442,0.023641576746701462,16.263235620735124,0.782876307174497,0.22270163893699646,0.023864278385638458,0.024280103400888212,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_025.pt,False
Train2,O2,0.18864966852870935,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,50,legacy,1961,1219,1225.3333333333333,12.323145315051079,cc34b08120c6adac68e3f53409fb7f349ada1ea07aea20b5ed4577cb70012f36,1.7937208414077759,0.018082348682569513,17.42745160496022,0.774415045366255,0.3461470305919647,0.018428495713161477,0.019320311790208204,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_050.pt,False
Train2,O2,0.18864966852870935,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,100,legacy,1935,1135,1141.3333333333333,26.236804351210594,179e7c092a460ee3eca0884e88ddd8e04647d4d008243c0298cc0b81cd55de53,1.4708203077316284,0.016979162545572385,17.700837340453024,0.7750967308498401,0.35260090231895447,0.01733176344789134,0.018162443058285245,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_100.pt,False
Train2,O2,0.18864966852870935,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,150,legacy,1856,1096,1102.3333333333333,40.13243527710438,57ba57068fd50abebd35e2a4351fe790df0ccbaa132b0e8fe073182113195631,1.3529001474380493,0.016679836587744752,17.778082084577747,0.7782810555715751,0.3566805124282837,0.017036517100173038,0.01783881192247813,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_150.pt,True
