dataset,video,video_id,kind,parameter,frame,actual_qp,payload_bytes,pixel_SSE,MSE,PSNR,SSIM,LPIPS,DISTS,proxy_PSNR,proxy_LPIPS,proxy_DISTS,ste_forward_max_abs
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,1.5,6,1,813,6329.9560546875,0.0010175469797104597,29.924455304486813,0.9834610223770142,0.1700676828622818,0.11173933744430542,39.516898415064134,0.1182546615600586,0.08504331111907959,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,1.5,7,2,682,6241.39453125,0.0010033105500042439,29.985646210392215,0.9837154746055603,0.16579526662826538,0.11053913831710815,39.694406462668056,0.1125275120139122,0.081942617893219,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,1.5,8,1,421,6597.7880859375,0.0010606012074276805,29.744478828002578,0.982831597328186,0.17821158468723297,0.11956852674484253,39.389444583577145,0.12328571081161499,0.08843797445297241,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,1.5,9,3,727,6593.6015625,0.001059928210452199,29.74723548754371,0.9829750657081604,0.1703726351261139,0.11412471532821655,39.641378595463145,0.11310198903083801,0.08402180671691895,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,1.5,10,1,189,7076.37060546875,0.001137533807195723,29.44035687365028,0.9817907214164734,0.18002629280090332,0.12005972862243652,39.53492614159178,0.11833430826663971,0.0903354287147522,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,1.5,11,2,190,6925.43359375,0.0011132705258205533,29.53399288859282,0.9821200966835022,0.17862603068351746,0.12038201093673706,39.53605877078805,0.11814569681882858,0.09073704481124878,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,1.5,12,1,240,7205.27001953125,0.0011582545703276992,29.361959774497073,0.9814656972885132,0.18481728434562683,0.12357014417648315,39.39003572653013,0.1237083300948143,0.09237349033355713,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,1.5,13,2,249,7408.20361328125,0.001190876355394721,29.24133327482245,0.9808857440948486,0.18044357001781464,0.1246793270111084,39.5430183277984,0.11677146703004837,0.08896768093109131,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,1.5,14,1,355,8116.0166015625,0.001304658013395965,28.845033138883636,0.9792965054512024,0.17762957513332367,0.12055563926696777,39.693962348883,0.11023823171854019,0.08463150262832642,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,1.5,15,2,357,8294.4404296875,0.0013333398383110762,28.750591445899147,0.9786028861999512,0.18573766946792603,0.12746739387512207,39.38814479138988,0.12040173262357712,0.08961522579193115,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,0,1,5072,9938.8466796875,0.0015976798022165895,27.965102550998356,0.9731726050376892,0.17991314828395844,0.08329880237579346,150.0,0.0,-1.1920928955078125e-07,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,1,3,5149,7487.8974609375,0.0012036871630698442,29.194863710568807,0.9803355932235718,0.20279169082641602,0.13404589891433716,37.01201006499498,0.18695086240768433,0.12737417221069336,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,2,1,1967,7569.06689453125,0.0012167353415861726,29.148038771424677,0.9800076484680176,0.2183886170387268,0.1491362452507019,37.17662774162987,0.1806594878435135,0.12327265739440918,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,3,2,1239,6934.8671875,0.0011147870682179928,29.528080778436827,0.9817551970481873,0.2119491547346115,0.14865052700042725,37.21822868662717,0.1778772473335266,0.12194645404815674,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,4,1,1470,6545.6875,0.0010522259399294853,29.778909959912703,0.9827551245689392,0.21396109461784363,0.14881819486618042,37.07541852463566,0.18387223780155182,0.12451237440109253,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,5,2,1030,6195.9072265625,0.000995998503640294,30.017413140474375,0.9837066531181335,0.2093735933303833,0.1485675573348999,37.15142921423479,0.18075986206531525,0.1216287612915039,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,6,1,872,6355.783203125,0.0010216986993327737,29.906771594945457,0.9833415746688843,0.20961476862430573,0.1484130620956421,37.14775640753893,0.18125349283218384,0.12188905477523804,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,7,2,693,6303.40771484375,0.001013279310427606,29.942708248694046,0.983516275882721,0.20402275025844574,0.14446043968200684,37.2756416795352,0.17524434626102448,0.11949074268341064,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,8,1,468,6631.1982421875,0.0010659719118848443,29.72254238718576,0.9827221632003784,0.214508056640625,0.15291601419448853,37.04346756054803,0.1854262351989746,0.12505102157592773,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,9,3,766,6720.79345703125,0.0010803744662553072,29.664256885492506,0.9826329946517944,0.20806144177913666,0.15120041370391846,37.22852923082123,0.17503468692302704,0.12153345346450806,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,10,1,202,7213.4248046875,0.0011595654068514705,29.357047493687944,0.9814422130584717,0.21620240807533264,0.15578341484069824,37.15298214926579,0.18064048886299133,0.12861454486846924,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,11,2,197,6933.876953125,0.0011146278120577335,29.52870124681478,0.9820600748062134,0.2150927186012268,0.15695714950561523,37.15199075233164,0.1805969774723053,0.12925052642822266,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,12,1,262,7153.56005859375,0.0011499421671032906,29.393240006372427,0.9815542101860046,0.22033512592315674,0.1596645712852478,37.0463795545765,0.1859123557806015,0.13012999296188354,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,13,2,239,7241.97265625,0.0011641544988378882,29.339893791877124,0.9812851548194885,0.216038316488266,0.15871191024780273,37.15828941206284,0.17873278260231018,0.12720376253128052,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,14,1,369,8056.5078125,0.0012950919335708022,28.87699401601754,0.9794372916221619,0.21321304142475128,0.1547795534133911,37.26283438425302,0.1718430519104004,0.12269270420074463,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,2.0,15,2,371,8120.3154296875,0.0013053490547463298,28.84273340984531,0.9790316820144653,0.2212144434452057,0.16041582822799683,37.02988168731658,0.1827571541070938,0.126501202583313,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,0,1,5072,9938.8466796875,0.0015976798022165895,27.965102550998356,0.9731726050376892,0.17991314828395844,0.08329880237579346,150.0,0.0,-1.1920928955078125e-07,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,1,3,4717,8524.6875,0.0013703522272408009,28.63167790007043,0.9775000214576721,0.2507326900959015,0.18980062007904053,34.14211298108032,0.28246423602104187,0.199737548828125,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,2,1,2198,8385.44921875,0.0013479696353897452,28.703198906873503,0.9776751399040222,0.2703781723976135,0.20598340034484863,34.24271764768235,0.2765353322029114,0.19660764932632446,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,3,2,1551,7371.6708984375,0.0011850036680698395,29.26280305333181,0.9804463386535645,0.2652699649333954,0.20445466041564941,34.27398752081827,0.27295321226119995,0.19694870710372925,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,4,1,1504,7052.22265625,0.0011336520547047257,29.455202204952652,0.9812617897987366,0.2689037621021271,0.2060953974723816,34.18271685353741,0.2777857780456543,0.19773149490356445,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,5,2,1074,6688.3046875,0.0010751518420875072,29.6853019665637,0.9822715520858765,0.2654688060283661,0.2031579613685608,34.231335463701896,0.2748340964317322,0.19535619020462036,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,6,1,882,6895.64892578125,0.001108482712879777,29.552710754493244,0.9817786812782288,0.26733505725860596,0.20305919647216797,34.22871795375646,0.2752060890197754,0.19567114114761353,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,7,2,725,6666.6494140625,0.0010716707911342382,29.699386060161306,0.982399582862854,0.26134276390075684,0.19671976566314697,34.311266470484654,0.26966944336891174,0.1932666301727295,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,8,1,456,7030.75,0.0011302003404125571,29.468445662300574,0.9815071821212769,0.27091914415359497,0.2023695707321167,34.15125300006296,0.2783108651638031,0.19881796836853027,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,9,3,749,7028.390625,0.001129821059294045,29.469903344944,0.9816467761993408,0.26297733187675476,0.1992362141609192,34.270303046986605,0.26763561367988586,0.1948501467704773,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,10,1,198,7587.68310546875,0.0012197279138490558,29.137370371061024,0.9803193211555481,0.26945459842681885,0.20107179880142212,34.22082309744076,0.2733185291290283,0.1993076205253601,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,11,2,188,7316.2236328125,0.001176090445369482,29.295592782475836,0.9809358716011047,0.26786181330680847,0.2014063596725464,34.21887399530543,0.2730572819709778,0.1993027925491333,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,12,1,261,7596.509765625,0.0012211467837914824,29.132321300278846,0.9802774786949158,0.27226412296295166,0.2026727795600891,34.1486011627328,0.2779666781425476,0.20073765516281128,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,13,2,257,7598.8701171875,0.0012215261813253164,29.130972202310602,0.9801976680755615,0.26704660058021545,0.20207679271697998,34.22610034814285,0.27208974957466125,0.1998564600944519,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,14,1,348,8444.84375,0.0013575173215940595,28.67254620210774,0.9782986640930176,0.2642059624195099,0.19981414079666138,34.29112993176441,0.26481857895851135,0.19715619087219238,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,3.0,15,2,338,8492.2421875,0.0013651367044076324,28.64823856317627,0.9779105186462402,0.2733910083770752,0.20756876468658447,34.12758906907407,0.2748527526855469,0.20001226663589478,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,0,1,5072,9938.8466796875,0.0015976798022165895,27.965102550998356,0.9731726050376892,0.17991314828395844,0.08329880237579346,150.0,0.0,-1.1920928955078125e-07,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,1,3,3894,10153.646484375,0.0016322091687470675,27.872241868739888,0.9731142520904541,0.29010528326034546,0.23087316751480103,32.19972641723155,0.34895503520965576,0.26894229650497437,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,2,1,2297,9569.9404296875,0.001538377720862627,28.12937018275872,0.9744097590446472,0.3090580105781555,0.2483307123184204,32.26497349830232,0.34391874074935913,0.2670857906341553,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,3,2,1522,8516.380859375,0.001369016943499446,28.635911768311104,0.9772627949714661,0.31082621216773987,0.25727057456970215,32.29191000312002,0.3397830128669739,0.26587802171707153,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,4,1,1618,8154.626953125,0.0013108646962791681,28.824421326362618,0.9781855344772339,0.31501126289367676,0.2517979145050049,32.22170737640346,0.3435595631599426,0.26720190048217773,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,5,2,1051,7860.5302734375,0.001263588317669928,28.983943979575656,0.9790540337562561,0.3135036826133728,0.2500324249267578,32.25647536340858,0.34079450368881226,0.2660624384880066,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,6,1,948,7976.08203125,0.001282163430005312,28.92056614266661,0.9787809252738953,0.31464678049087524,0.2515847682952881,32.25461246405398,0.34108829498291016,0.26629865169525146,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,7,2,749,7715.0126953125,0.0012401961721479893,29.065096134321994,0.9794736504554749,0.3094522953033447,0.24688243865966797,32.312405240339295,0.33667680621147156,0.264366090297699,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,8,1,523,8064.3330078125,0.0012963498011231422,28.872777946078287,0.9786109328269958,0.3160729706287384,0.2504405379295349,32.19385522066514,0.3441372215747833,0.2678806781768799,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,9,3,823,7972.111328125,0.0012815251247957349,28.922728748849785,0.9790182709693909,0.3098517954349518,0.24930131435394287,32.27335772925648,0.33403557538986206,0.26474857330322266,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,10,1,180,8516.47265625,0.001369031728245318,28.63586486678145,0.977744996547699,0.31432008743286133,0.2505573034286499,32.23870925633203,0.3392780125141144,0.26750195026397705,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,11,2,186,8214.18359375,0.0013204384595155716,28.79281834756644,0.978405773639679,0.31259778141975403,0.2510257959365845,32.2362595363642,0.3388004004955292,0.2673358917236328,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,12,1,250,8544.9404296875,0.0013736080145463347,28.621371838757554,0.9776656627655029,0.3164997696876526,0.2520964741706848,32.18217460651681,0.3432810306549072,0.26863276958465576,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,13,2,249,8497.8984375,0.0013660459080711007,28.645347052760577,0.9776945114135742,0.312369704246521,0.25247180461883545,32.24220490061562,0.3381214737892151,0.2683420777320862,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,14,1,324,9278.6953125,0.0014915597857907414,28.263593342438284,0.9759455919265747,0.30933043360710144,0.2519892454147339,32.29314770067025,0.33090996742248535,0.2658551335334778,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,4.0,15,2,372,9295.1552734375,0.0014942057896405458,28.25589585150763,0.9756133556365967,0.31715503334999084,0.25989603996276855,32.171112068281225,0.33948782086372375,0.2682414650917053,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,0,1,5072,9938.8466796875,0.0015976798022165895,27.965102550998356,0.9731726050376892,0.17991314828395844,0.08329880237579346,150.0,0.0,-1.1920928955078125e-07,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,1,3,2749,15516.3310546875,0.0024942662566900253,26.030571885322082,0.9586917757987976,0.40367648005485535,0.3455623388290405,29.64841127153332,0.4321824014186859,0.36703991889953613,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,2,1,2365,13004.216796875,0.002090441295877099,26.797620238727692,0.9652433395385742,0.38064929842948914,0.33083176612854004,29.67709970077507,0.4276942312717438,0.36686277389526367,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,3,2,1663,11640.306640625,0.0018711913144215941,27.278818070750944,0.9688393473625183,0.38420867919921875,0.34206414222717285,29.701183887268535,0.4234775900840759,0.3661714792251587,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,4,1,1536,11333.57421875,0.0018218837212771177,27.394793446073624,0.9696192741394043,0.3876383900642395,0.33306610584259033,29.645655103795082,0.4267546832561493,0.36517709493637085,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,5,2,1052,10825.125,0.0017401499208062887,27.59413333916205,0.9709151387214661,0.3888656198978424,0.3359503149986267,29.665484082220537,0.4248407185077667,0.36550372838974,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,6,1,937,10929.2109375,0.0017568819457665086,27.55257420078236,0.9706578254699707,0.39020267128944397,0.3381956219673157,29.664396811462936,0.4249539375305176,0.3656196594238281,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,7,2,714,10812.2578125,0.0017380815697833896,27.599298455654125,0.9710418581962585,0.3879929482936859,0.3358233571052551,29.697397520616974,0.42122671008110046,0.3636966347694397,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,8,1,484,11097.6357421875,0.0017839563079178333,27.48615786429937,0.9703670144081116,0.3919180631637573,0.3381895422935486,29.620131605503094,0.42711952328681946,0.36591482162475586,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,9,3,785,10963.0078125,0.001762314816005528,27.539165075917605,0.9708453416824341,0.3881019055843353,0.3385467529296875,29.66270302750955,0.4189627766609192,0.3638569116592407,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,10,1,173,11550.4052734375,0.0018567395163699985,27.31249019544054,0.9695392847061157,0.39119353890419006,0.3402978777885437,29.6461551206998,0.4228755533695221,0.3653984069824219,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,11,2,184,11221.162109375,0.0018038133857771754,27.438083945764337,0.9702684879302979,0.38934215903282166,0.3407166600227356,29.644569524364705,0.4224224090576172,0.365278422832489,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,12,1,207,11604.83984375,0.0018654899904504418,27.29207076885174,0.9693955779075623,0.3925722539424896,0.34278321266174316,29.602379918055615,0.4261477589607239,0.36683905124664307,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,13,2,246,11472.39453125,0.001844199257902801,27.34192157071686,0.9696065783500671,0.38900166749954224,0.3424776792526245,29.643864741891647,0.4215925335884094,0.3666456341743469,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,14,1,316,12090.6171875,0.001943579176440835,27.113977626267744,0.9683126211166382,0.38531967997550964,0.342787504196167,29.681054905522778,0.4150283634662628,0.3644297122955322,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,6.0,15,2,389,12260.9892578125,0.0019709665793925524,27.053207397532567,0.9676426649093628,0.39090651273727417,0.34750425815582275,29.604513734010215,0.4213212728500366,0.36524516344070435,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,0,1,5072,9938.8466796875,0.0015976798022165895,27.965102550998356,0.9731726050376892,0.17991314828395844,0.08329880237579346,150.0,0.0,-1.1920928955078125e-07,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,1,3,2131,21479.365234375,0.0034528300166130066,24.618248015127268,0.9429674744606018,0.4966833293437958,0.43816983699798584,27.974768814030323,0.4899440407752991,0.43791037797927856,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,2,1,2281,16807.73828125,0.0027018613182008266,25.683369463153994,0.9551296234130859,0.44634974002838135,0.4025033712387085,27.98434856753531,0.48585641384124756,0.43883442878723145,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,3,2,1737,15111.4736328125,0.0024291849695146084,26.14539414720996,0.9596376419067383,0.4459155201911926,0.4061232805252075,28.004792424709642,0.48154592514038086,0.4377790093421936,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,4,1,1393,14848.501953125,0.002386912005022168,26.221635912310845,0.9601484537124634,0.4498191773891449,0.40516024827957153,27.957069946115084,0.4846968948841095,0.4357496500015259,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,5,2,1014,14167.2294921875,0.0022773966193199158,26.425613283738127,0.9618625044822693,0.44900083541870117,0.4055291414260864,27.96657872331917,0.4834602475166321,0.4368593692779541,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,6,1,923,14423.7529296875,0.002318633021786809,26.34767983239913,0.96114581823349,0.4502275586128235,0.4065159559249878,27.96599154923154,0.4835619628429413,0.43681639432907104,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,7,2,692,14269.962890625,0.0022939112968742847,26.394233798187283,0.9616464376449585,0.4498695135116577,0.4059883952140808,27.986466317230875,0.48026955127716064,0.43493539094924927,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,8,1,463,14541.419921875,0.0023375481832772493,26.312394283631413,0.9610301852226257,0.45222264528274536,0.40633392333984375,27.927051781469665,0.48488420248031616,0.43675512075424194,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,9,3,741,14453.837890625,0.002323469379916787,26.338630465424615,0.9614485502243042,0.4486924409866333,0.40854281187057495,27.956460369526926,0.4779626727104187,0.4356299638748169,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,10,1,140,15054.2158203125,0.0024199807085096836,26.161880960944394,0.960165798664093,0.4522923231124878,0.4088280200958252,27.952290066127745,0.48112982511520386,0.4358585476875305,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,11,2,161,14719.3427734375,0.002366149565204978,26.25957806922696,0.9608674049377441,0.45094922184944153,0.4090019464492798,27.95132658254556,0.4806799590587616,0.4359803795814514,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,12,1,183,14927.10546875,0.00239954749122262,26.198706502025676,0.9604225754737854,0.4522510766983032,0.41224026679992676,27.91479255797768,0.4838597774505615,0.43807464838027954,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,13,2,226,14884.943359375,0.0023927700240164995,26.21099040667882,0.9603742957115173,0.449776828289032,0.41129040718078613,27.93978739882618,0.4801481366157532,0.43785226345062256,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,14,1,275,15515.97265625,0.002494208514690399,26.030672425198347,0.9591168165206909,0.44648319482803345,0.411038875579834,27.968920295654268,0.47356942296028137,0.43556779623031616,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,blur,8.0,15,2,356,15570.705078125,0.0025030069518834352,26.015379441750678,0.9585632085800171,0.4506954550743103,0.41388922929763794,27.916364687707045,0.47844427824020386,0.4365435242652893,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,0,1,5072,9938.8466796875,0.0015976798022165895,27.965102550998356,0.9731726050376892,0.17991314828395844,0.08329880237579346,150.0,0.0,-1.1920928955078125e-07,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,1,3,2124,17287.23046875,0.002778940135613084,25.561208087652453,0.9561160802841187,0.2804768681526184,0.13273531198501587,26.415811888773952,0.6218845844268799,0.2724911570549011,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,2,1,1214,25269.119140625,0.004062036983668804,23.912561267878928,0.9363058805465698,0.3625321388244629,0.15878808498382568,25.648640228581346,0.6611785292625427,0.30002498626708984,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,3,2,808,31377.6640625,0.005043991841375828,22.972256245669026,0.920612096786499,0.41108375787734985,0.17614305019378662,24.712351652246053,0.7082979679107666,0.3412708044052124,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,4,1,731,38532.97265625,0.006194214802235365,22.080137383063235,0.9020607471466064,0.4670427441596985,0.18681645393371582,24.50930566405941,0.7228648066520691,0.34429991245269775,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,5,2,718,41527.57421875,0.006675600074231625,21.755096891822603,0.894069492816925,0.5090007781982422,0.19904249906539917,24.027798258275705,0.7538353204727173,0.3693980574607849,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,6,1,615,40954.3046875,0.006583446636795998,21.81546680330068,0.8956022262573242,0.5243841409683228,0.20567691326141357,24.11935750680882,0.7666336297988892,0.3656284809112549,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,7,2,430,46036.09375,0.007400349248200655,21.307477839193982,0.8828138709068298,0.5616015195846558,0.21704453229904175,23.58880700335616,0.8051577806472778,0.38115304708480835,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,8,1,326,49445.7421875,0.007948453538119793,20.99717360046982,0.873565137386322,0.5711972713470459,0.21784859895706177,23.464705624138187,0.8048592805862427,0.37447476387023926,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,9,3,540,52394.6640625,0.008422495797276497,20.7455919705448,0.867616593837738,0.6007774472236633,0.22671425342559814,23.132836571206198,0.8459810018539429,0.4038904905319214,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,10,1,128,53274.77734375,0.008563974872231483,20.67324615649811,0.8642786741256714,0.6007418036460876,0.22705137729644775,22.597372647893778,0.8234138488769531,0.3631247282028198,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,11,2,95,53804.359375,0.00864910613745451,20.630287734172782,0.8638197779655457,0.6096556186676025,0.23107582330703735,22.393270015357864,0.8120084404945374,0.36136239767074585,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,12,1,348,54384.28125,0.008742328733205795,20.583728669915203,0.8620875477790833,0.6126363277435303,0.23192203044891357,23.141788216245974,0.8431588411331177,0.38116908073425293,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,13,2,244,56867.3984375,0.009141492657363415,20.389828852367554,0.8572422862052917,0.6285682916641235,0.23944324254989624,22.95680225354505,0.857850193977356,0.3891180753707886,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,14,1,91,58756.6328125,0.009445189498364925,20.247893244262514,0.8520947098731995,0.6379973292350769,0.24049806594848633,22.278706357916448,0.8482434749603271,0.3758789896965027,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,3000.0,15,2,87,64598.23828125,0.01038423366844654,19.836255478380874,0.8368905186653137,0.6426184773445129,0.2403428554534912,22.241030931148956,0.8329395055770874,0.3735466003417969,0.0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,oracle,10000.0,0,1,5072,9938.8466796875,0.0015976798022165895,27.965102550998356,0.9731726050376892,0.17991314828395844,0.08329880237579346,150.0,0.0,-1.1920928955078125e-07,0.0
