from_frame,to_frame,FloLPIPS
0,1,0.23861341178417206
1,2,0.08398795127868652
2,3,0.06899747252464294
3,4,0.10110438615083694
4,5,0.11799425631761551
5,6,0.10489770770072937
6,7,0.1143920049071312
7,8,0.10582885146141052
8,9,0.11526533961296082
9,10,0.08260846138000488
10,11,0.12123394012451172
11,12,0.09700480103492737
12,13,0.12007701396942139
13,14,0.08694082498550415
14,15,0.10090361535549164
15,16,0.08200177550315857
16,17,0.09364765882492065
17,18,0.06503099203109741
18,19,0.09932222217321396
19,20,0.08718936145305634
20,21,0.0948466807603836
21,22,0.07972031086683273
22,23,0.0926307886838913
23,24,0.0745304673910141
24,25,0.08366361260414124
25,26,0.06958973407745361
26,27,0.07899993658065796
27,28,0.07989632338285446
28,29,0.08712564408779144
29,30,0.06850948184728622
30,31,0.08114958554506302
31,32,0.07699775695800781
32,33,0.08976167440414429
33,34,0.07461102306842804
34,35,0.09519073367118835
35,36,0.08157500624656677
36,37,0.09738314151763916
37,38,0.0763169527053833
38,39,0.10075342655181885
39,40,0.0847444236278534
40,41,0.09229188412427902
41,42,0.0673302710056305
42,43,0.09002533555030823
43,44,0.09290110319852829
44,45,0.1149635910987854
45,46,0.07849089801311493
46,47,0.08657345175743103
47,48,0.07845200598239899
48,49,0.07525430619716644
49,50,0.07084020227193832
50,51,0.08570057153701782
51,52,0.08240115642547607
52,53,0.09159722924232483
53,54,0.09654325246810913
54,55,0.08386304974555969
55,56,0.06917192041873932
56,57,0.08961181342601776
57,58,0.06614960730075836
58,59,0.09365639090538025
59,60,0.06982789933681488
60,61,0.0675649493932724
61,62,0.06282515823841095
62,63,0.07188421487808228
