from_frame,to_frame,FloLPIPS
0,1,0.2687877416610718
1,2,0.1686715930700302
2,3,0.15660157799720764
3,4,0.15240946412086487
4,5,0.16054004430770874
5,6,0.1731875240802765
6,7,0.16591987013816833
7,8,0.17817410826683044
8,9,0.18983139097690582
9,10,0.18933692574501038
10,11,0.2077580988407135
11,12,0.24558191001415253
12,13,0.2248213291168213
13,14,0.24515758454799652
14,15,0.24609458446502686
15,16,0.2678970992565155
16,17,0.25167790055274963
17,18,0.24866367876529694
18,19,0.23577426373958588
19,20,0.25246673822402954
20,21,0.23245558142662048
21,22,0.24084138870239258
22,23,0.24919745326042175
23,24,0.2832707464694977
24,25,0.22250479459762573
25,26,0.17870265245437622
26,27,0.19914548099040985
27,28,0.23185834288597107
28,29,0.09953254461288452
29,30,0.1422414928674698
30,31,0.14024773240089417
31,32,0.1547676920890808
32,33,0.13952448964118958
33,34,0.1018088310956955
34,35,0.12145212292671204
35,36,0.11692336946725845
36,37,0.09534832090139389
37,38,0.09484696388244629
38,39,0.07093523442745209
39,40,0.06191369891166687
40,41,0.07786285877227783
41,42,0.053001172840595245
42,43,0.05414051562547684
43,44,0.056175172328948975
44,45,0.07074259221553802
45,46,0.051982078701257706
46,47,0.05272304266691208
47,48,0.06853245198726654
48,49,0.053145021200180054
49,50,0.036576397716999054
50,51,0.03932255506515503
51,52,0.053017713129520416
52,53,0.040508903563022614
53,54,0.04887326806783676
54,55,0.0378170982003212
55,56,0.04829654097557068
56,57,0.037939734756946564
57,58,0.05540645495057106
58,59,0.057281941175460815
59,60,0.05291029065847397
60,61,0.08565396070480347
61,62,0.05372357740998268
62,63,0.0631619244813919
