from_frame,to_frame,FloLPIPS
0,1,0.1724158674478531
1,2,0.08385396003723145
2,3,0.0698724091053009
3,4,0.07145658135414124
4,5,0.06574779748916626
5,6,0.06001795455813408
6,7,0.06415802240371704
7,8,0.06784176081418991
8,9,0.056968607008457184
9,10,0.060001879930496216
10,11,0.056360937654972076
11,12,0.06826095283031464
12,13,0.06286801397800446
13,14,0.05145517736673355
14,15,0.04838822782039642
15,16,0.058224767446517944
16,17,0.05387566238641739
17,18,0.05360203981399536
18,19,0.06294655799865723
19,20,0.059805598109960556
20,21,0.058614566922187805
21,22,0.07606379687786102
22,23,0.07547929137945175
23,24,0.08316118270158768
24,25,0.07657404243946075
25,26,0.06697700917720795
26,27,0.06529715657234192
27,28,0.07401809096336365
28,29,0.06682087481021881
29,30,0.056995004415512085
30,31,0.05741049349308014
31,32,0.05794095620512962
32,33,0.04451437294483185
33,34,0.05226586386561394
34,35,0.050074655562639236
35,36,0.055162083357572556
36,37,0.06072152778506279
37,38,0.06099274381995201
38,39,0.057855211198329926
39,40,0.05647393316030502
40,41,0.05490242317318916
41,42,0.06014373525977135
42,43,0.0583847314119339
43,44,0.06269232928752899
44,45,0.05245579406619072
45,46,0.057257942855358124
46,47,0.04652119800448418
47,48,0.06433353573083878
48,49,0.06900408864021301
49,50,0.054537974298000336
50,51,0.054611608386039734
51,52,0.06510061770677567
52,53,0.05777955800294876
53,54,0.06501713395118713
54,55,0.07120710611343384
55,56,0.07676784694194794
56,57,0.06402161717414856
57,58,0.06849979609251022
58,59,0.07155409455299377
59,60,0.056404415518045425
60,61,0.06231655925512314
61,62,0.06795118749141693
62,63,0.046794600784778595
