from_frame,to_frame,FloLPIPS
0,1,0.16371043026447296
1,2,0.0956733226776123
2,3,0.10504960268735886
3,4,0.08071400225162506
4,5,0.13107535243034363
5,6,0.08481674641370773
6,7,0.07074536383152008
7,8,0.07007354497909546
8,9,0.0716450959444046
9,10,0.06174745410680771
10,11,0.11932919919490814
11,12,0.07974715530872345
12,13,0.07516176998615265
13,14,0.07175472378730774
14,15,0.07583750784397125
15,16,0.0772596076130867
16,17,0.11666324734687805
17,18,0.08140198886394501
18,19,0.08695211261510849
19,20,0.08853462338447571
20,21,0.09682286530733109
21,22,0.08919726312160492
22,23,0.14471682906150818
23,24,0.10588438808917999
24,25,0.11253486573696136
25,26,0.08637237548828125
26,27,0.1124839335680008
27,28,0.11222086101770401
28,29,0.12478555738925934
29,30,0.11507586389780045
30,31,0.11937815696001053
31,32,0.11347311735153198
32,33,0.11648572236299515
33,34,0.11132711172103882
34,35,0.14284366369247437
35,36,0.13046088814735413
36,37,0.12686826288700104
37,38,0.10974813997745514
38,39,0.11351549625396729
39,40,0.11267580091953278
40,41,0.11988416314125061
41,42,0.10886996239423752
42,43,0.11083075404167175
43,44,0.10901643335819244
44,45,0.11197827011346817
45,46,0.09957179427146912
46,47,0.122348852455616
47,48,0.11561887711286545
48,49,0.10843463987112045
49,50,0.10201211273670197
50,51,0.10477475821971893
51,52,0.1046648770570755
52,53,0.1088639348745346
53,54,0.10772906988859177
54,55,0.11062173545360565
55,56,0.10692465305328369
56,57,0.11851660162210464
57,58,0.10359273105859756
58,59,0.12053722143173218
59,60,0.11159824579954147
60,61,0.10624828934669495
61,62,0.09392467141151428
62,63,0.09812816977500916
