from_frame,to_frame,FloLPIPS
0,1,0.23934778571128845
1,2,0.14566920697689056
2,3,0.14510968327522278
3,4,0.13781243562698364
4,5,0.14472076296806335
5,6,0.1497994363307953
6,7,0.14883831143379211
7,8,0.15617023408412933
8,9,0.1694033443927765
9,10,0.17322324216365814
10,11,0.18451745808124542
11,12,0.2197442501783371
12,13,0.2062816321849823
13,14,0.2230101227760315
14,15,0.22179996967315674
15,16,0.2412268966436386
16,17,0.22365796566009521
17,18,0.2204795777797699
18,19,0.20793193578720093
19,20,0.21628636121749878
20,21,0.2091766595840454
21,22,0.22044384479522705
22,23,0.2183065116405487
23,24,0.23544740676879883
24,25,0.19656455516815186
25,26,0.16414931416511536
26,27,0.18133242428302765
27,28,0.20417889952659607
28,29,0.0956805944442749
29,30,0.11421504616737366
30,31,0.11949941515922546
31,32,0.13753238320350647
32,33,0.11678023636341095
33,34,0.11582326889038086
34,35,0.12109815329313278
35,36,0.11708109080791473
36,37,0.0911836102604866
37,38,0.10829375684261322
38,39,0.09529365599155426
39,40,0.11661279946565628
40,41,0.09321467578411102
41,42,0.09076084196567535
42,43,0.09188543260097504
43,44,0.09605564177036285
44,45,0.0900954157114029
45,46,0.09227551519870758
46,47,0.09651325643062592
47,48,0.11518067866563797
48,49,0.0948953777551651
49,50,0.08344753086566925
50,51,0.0947280079126358
51,52,0.11022749543190002
52,53,0.07784879207611084
53,54,0.08747297525405884
54,55,0.11038300395011902
55,56,0.10341072082519531
56,57,0.1002863273024559
57,58,0.08723343908786774
58,59,0.10199211537837982
59,60,0.10638833791017532
60,61,0.09823643416166306
61,62,0.07049939036369324
62,63,0.0877126008272171
