from_frame,to_frame,FloLPIPS
0,1,0.17587849497795105
1,2,0.1084793359041214
2,3,0.13849931955337524
3,4,0.11288973689079285
4,5,0.16763950884342194
5,6,0.11568903177976608
6,7,0.10486680269241333
7,8,0.0927765965461731
8,9,0.09675651788711548
9,10,0.08553998172283173
10,11,0.1493857502937317
11,12,0.11190151423215866
12,13,0.09793185442686081
13,14,0.09797574579715729
14,15,0.10320542752742767
15,16,0.10853694379329681
16,17,0.1411563754081726
17,18,0.1081865131855011
18,19,0.11439269036054611
19,20,0.12449340522289276
20,21,0.13371126353740692
21,22,0.12114205956459045
22,23,0.17413249611854553
23,24,0.13977861404418945
24,25,0.14431270956993103
25,26,0.1236107349395752
26,27,0.15565373003482819
27,28,0.14615711569786072
28,29,0.15764474868774414
29,30,0.14452800154685974
30,31,0.1725321263074875
31,32,0.1571008563041687
32,33,0.16448402404785156
33,34,0.1441212296485901
34,35,0.17209425568580627
35,36,0.16810934245586395
36,37,0.16507337987422943
37,38,0.1441071778535843
38,39,0.15200984477996826
39,40,0.1565653681755066
40,41,0.1547362506389618
41,42,0.14489097893238068
42,43,0.14991635084152222
43,44,0.1526772379875183
44,45,0.15205930173397064
45,46,0.13583853840827942
46,47,0.15373694896697998
47,48,0.1476423442363739
48,49,0.14311906695365906
49,50,0.1436353325843811
50,51,0.14021486043930054
51,52,0.14825758337974548
52,53,0.1525975614786148
53,54,0.14548176527023315
54,55,0.15457561612129211
55,56,0.15492448210716248
56,57,0.15823224186897278
57,58,0.14677207171916962
58,59,0.14761775732040405
59,60,0.15432336926460266
60,61,0.13623806834220886
61,62,0.13008081912994385
62,63,0.13282033801078796
