from_frame,to_frame,FloLPIPS
0,1,0.2321319282054901
1,2,0.05810961872339249
2,3,0.0890430435538292
3,4,0.09525681287050247
4,5,0.09810495376586914
5,6,0.0984463095664978
6,7,0.11889331042766571
7,8,0.10506435483694077
8,9,0.11985816806554794
9,10,0.10918302088975906
10,11,0.12534856796264648
11,12,0.1288098394870758
12,13,0.12019772082567215
13,14,0.11106431484222412
14,15,0.13755717873573303
15,16,0.13154751062393188
16,17,0.13107053935527802
17,18,0.10661710798740387
18,19,0.15047696232795715
19,20,0.13417011499404907
20,21,0.15634867548942566
21,22,0.12737536430358887
22,23,0.13439396023750305
23,24,0.13562799990177155
24,25,0.15765124559402466
25,26,0.11072568595409393
26,27,0.12414312362670898
27,28,0.10900883376598358
28,29,0.1212916374206543
29,30,0.11658237874507904
30,31,0.13107429444789886
31,32,0.12612302601337433
32,33,0.1479998677968979
33,34,0.11269466578960419
34,35,0.12961304187774658
35,36,0.11766038089990616
36,37,0.09738443046808243
37,38,0.09198547899723053
38,39,0.09409763664007187
39,40,0.09077531099319458
40,41,0.09352612495422363
41,42,0.08568292111158371
42,43,0.08966759592294693
43,44,0.114119753241539
44,45,0.09063467383384705
45,46,0.08629351854324341
46,47,0.099800705909729
47,48,0.09750661253929138
48,49,0.0930720716714859
49,50,0.08594231307506561
50,51,0.09995612502098083
51,52,0.08882815390825272
52,53,0.09675043821334839
53,54,0.08728696405887604
54,55,0.11151472479104996
55,56,0.11351265758275986
56,57,0.11500227451324463
57,58,0.09008900821208954
58,59,0.11591007560491562
59,60,0.10224797576665878
60,61,0.10348355770111084
61,62,0.10408595204353333
62,63,0.10830975323915482
