sample,video,frame,group,split,stage,initialization,step,lambda,quantized,code_domain,code_l2,code_rms,residual_l2,gradient_l2,R_est_bpp,estimated_symbol_bits,elapsed_seconds,symbol_nonzero_fraction,mse,psnr,ms_ssim,lpips,L_image,selection_objective,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,selected,nondominated_psnr_lpips
30884276-8cb2-485e-b0ca-a22605c1801f_f0015,30884276-8cb2-485e-b0ca-a22605c1801f,15,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,0,0.0,False,physical prequantizer u,397.23731703016625,6.218991431244566,27.189767347265075,3.5833165050061885e-06,0.0,0.0,0.35527991503477097,,0.0038469022790175614,24.148888457239806,0.7552198830271032,0.4209786653518677,0.004267880944369429,0.004267880944369429,-0.2720431017508709,-0.00023780057152944512,-0.047293275594711304,0.0,0.0,0.0,-0.02400485306315403,-0.00011530721082719797,-0.0008854269981384277,False,True
30884276-8cb2-485e-b0ca-a22605c1801f_f0015,30884276-8cb2-485e-b0ca-a22605c1801f,15,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,25,0.0,False,physical prequantizer u,414.21368770254514,6.484766823482296,25.93358150166355,2.360078314895555e-06,0.0,0.0,7.12864425778389,,0.0034398478016492355,24.634607726511923,0.7592506569686918,0.43174171447753906,0.0038715895161267745,0.0038715895161267745,0.21367616752124619,0.0037929733700591273,-0.03653022646903992,0.48571926927211706,0.004030773941588572,0.010763049125671387,0.46171441620896303,0.003915466730761374,0.009877622127532959,False,True
30884276-8cb2-485e-b0ca-a22605c1801f_f0015,30884276-8cb2-485e-b0ca-a22605c1801f,15,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,50,0.0,False,physical prequantizer u,440.01978812193994,6.888776997002489,26.664922128396984,1.222770530242366e-06,0.0,0.0,14.009597845375538,,0.0032807259033425687,24.840300523443357,0.7608633619214692,0.4388791024684906,0.003719605005811059,0.003719605005811059,0.4193689644526799,0.00540567832283656,-0.02939283847808838,0.6914120662035508,0.005643478894366005,0.017900437116622925,0.6674072131403967,0.005528171683538807,0.017015010118484497,False,True
30884276-8cb2-485e-b0ca-a22605c1801f_f0015,30884276-8cb2-485e-b0ca-a22605c1801f,15,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,100,0.0,False,physical prequantizer u,487.37968210583296,7.630224897900769,28.996491241110515,5.918359481418453e-07,0.0,0.0,25.838789977133274,,0.0031740826029886303,24.983817752637947,0.7641355371213449,0.43995440006256104,0.0036140370030511913,0.0036140370030511913,0.5628861936472696,0.00867785352271222,-0.028317540884017944,0.8349292953981404,0.008915654094241665,0.01897573471069336,0.8109244423349864,0.008800346883414467,0.01809030771255493,False,True
30884276-8cb2-485e-b0ca-a22605c1801f_f0015,30884276-8cb2-485e-b0ca-a22605c1801f,15,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150,0.0,False,physical prequantizer u,537.2965931797168,8.411704454160853,31.338374350129385,4.348412030096843e-07,0.0,0.0,37.625311233103275,,0.0031238218000286143,25.053137486332837,0.76599164991756,0.4402405619621277,0.003564062361990742,0.003564062361990742,0.6322059273421594,0.010533966318927335,-0.028031378984451294,0.9042490290930303,0.01077176689045678,0.01926189661026001,0.8802441760298763,0.010656459679629582,0.018376469612121582,True,True
