cohort,video,method,kind,delta,base_bits,actual_enhancement_bits,budget_fraction,budget_bits,actual_fraction,actual_minus_budget_bits,within_budget,IP_PSNR_gain_vs_ZERO_D,IP_LPIPS_gain_vs_ZERO_D
Train6_sparse,c227e33d-910e-4e39-a325-0fe1d1116436,train6_DIRECT_l1,DIRECT,0.048630956560373306,104784,1240632,0.5,52392.0,11.839899221255154,1188240.0,False,0.6432220457663382,-0.016818596981465816
Train6_sparse,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,train6_DIRECT_l2,DIRECT,0.09726191312074661,92960,1046160,0.1,9296.0,11.253872633390706,1036864.0,False,0.29948591642445166,-0.019214874133467674
Train6_sparse,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,train6_DIRECT_l2,DIRECT,0.09726191312074661,92960,1046160,0.25,23240.0,11.253872633390706,1022920.0,False,0.29948591642445166,-0.019214874133467674
Train6_sparse,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,train6_DIRECT_l2,DIRECT,0.09726191312074661,92960,1046160,0.5,46480.0,11.253872633390706,999680.0,False,0.29948591642445166,-0.019214874133467674
Train6_sparse,c227e33d-910e-4e39-a325-0fe1d1116436,train6_DIRECT_l2,DIRECT,0.09726191312074661,104784,825104,0.1,10478.400000000001,7.874331959077722,814625.6,False,0.6262291547071468,-0.016592896077781916
Train6_sparse,c227e33d-910e-4e39-a325-0fe1d1116436,train6_DIRECT_l2,DIRECT,0.09726191312074661,104784,825104,0.25,26196.0,7.874331959077722,798908.0,False,0.6262291547071468,-0.016592896077781916
Train6_sparse,c227e33d-910e-4e39-a325-0fe1d1116436,train6_DIRECT_l2,DIRECT,0.09726191312074661,104784,825104,0.5,52392.0,7.874331959077722,772712.0,False,0.6262291547071468,-0.016592896077781916
Train6_sparse,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,train6_DIRECT_l3,DIRECT,0.19452382624149323,92960,703512,0.1,9296.0,7.56790017211704,694216.0,False,0.2782240377512619,-0.018862610682845116
Train6_sparse,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,train6_DIRECT_l3,DIRECT,0.19452382624149323,92960,703512,0.25,23240.0,7.56790017211704,680272.0,False,0.2782240377512619,-0.018862610682845116
Train6_sparse,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,train6_DIRECT_l3,DIRECT,0.19452382624149323,92960,703512,0.5,46480.0,7.56790017211704,657032.0,False,0.2782240377512619,-0.018862610682845116
Train6_sparse,c227e33d-910e-4e39-a325-0fe1d1116436,train6_DIRECT_l3,DIRECT,0.19452382624149323,104784,459480,0.1,10478.400000000001,4.385020613834173,449001.6,False,0.5258595957319037,-0.015388465486466885
Train6_sparse,c227e33d-910e-4e39-a325-0fe1d1116436,train6_DIRECT_l3,DIRECT,0.19452382624149323,104784,459480,0.25,26196.0,4.385020613834173,433284.0,False,0.5258595957319037,-0.015388465486466885
Train6_sparse,c227e33d-910e-4e39-a325-0fe1d1116436,train6_DIRECT_l3,DIRECT,0.19452382624149323,104784,459480,0.5,52392.0,4.385020613834173,407088.0,False,0.5258595957319037,-0.015388465486466885
Train6_sparse,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,train6_DIRECT_l4,DIRECT,0.38904765248298645,92960,159216,0.1,9296.0,1.712736660929432,149920.0,False,0.06021905786714643,-0.005541220307350159
Train6_sparse,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,train6_DIRECT_l4,DIRECT,0.38904765248298645,92960,159216,0.25,23240.0,1.712736660929432,135976.0,False,0.06021905786714643,-0.005541220307350159
Train6_sparse,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,train6_DIRECT_l4,DIRECT,0.38904765248298645,92960,159216,0.5,46480.0,1.712736660929432,112736.0,False,0.06021905786714643,-0.005541220307350159
Train6_sparse,c227e33d-910e-4e39-a325-0fe1d1116436,train6_DIRECT_l4,DIRECT,0.38904765248298645,104784,51552,0.1,10478.400000000001,0.49198350893266146,41073.6,False,0.03534594600262575,-0.0014553237706422806
Train6_sparse,c227e33d-910e-4e39-a325-0fe1d1116436,train6_DIRECT_l4,DIRECT,0.38904765248298645,104784,51552,0.25,26196.0,0.49198350893266146,25356.0,False,0.03534594600262575,-0.0014553237706422806
Train6_sparse,c227e33d-910e-4e39-a325-0fe1d1116436,train6_DIRECT_l4,DIRECT,0.38904765248298645,104784,51552,0.5,52392.0,0.49198350893266146,-840.0,True,0.03534594600262575,-0.0014553237706422806
Train6_sparse,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,train6_DIRECT_l5,DIRECT,0.7780953049659729,92960,1760,0.1,9296.0,0.0189328743545611,-7536.0,True,-8.416275494305125e-07,-8.642673492431641e-07
Train6_sparse,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,train6_DIRECT_l5,DIRECT,0.7780953049659729,92960,1760,0.25,23240.0,0.0189328743545611,-21480.0,True,-8.416275494305125e-07,-8.642673492431641e-07
Train6_sparse,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,train6_DIRECT_l5,DIRECT,0.7780953049659729,92960,1760,0.5,46480.0,0.0189328743545611,-44720.0,True,-8.416275494305125e-07,-8.642673492431641e-07
Train6_sparse,c227e33d-910e-4e39-a325-0fe1d1116436,train6_DIRECT_l5,DIRECT,0.7780953049659729,104784,816,0.1,10478.400000000001,0.007787448465414567,-9662.400000000001,True,0.0,0.0
Train6_sparse,c227e33d-910e-4e39-a325-0fe1d1116436,train6_DIRECT_l5,DIRECT,0.7780953049659729,104784,816,0.25,26196.0,0.007787448465414567,-25380.0,True,0.0,0.0
Train6_sparse,c227e33d-910e-4e39-a325-0fe1d1116436,train6_DIRECT_l5,DIRECT,0.7780953049659729,104784,816,0.5,52392.0,0.007787448465414567,-51576.0,True,0.0,0.0
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_CODED_l0,LEARNED,1.1303311586380005,76008,258440,0.1,7600.8,3.400168403325966,250839.2,False,0.7066167798882401,-0.0064669824205338955
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_CODED_l0,LEARNED,1.1303311586380005,76008,258440,0.25,19002.0,3.400168403325966,239438.0,False,0.7066167798882401,-0.0064669824205338955
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_CODED_l0,LEARNED,1.1303311586380005,76008,258440,0.5,38004.0,3.400168403325966,220436.0,False,0.7066167798882401,-0.0064669824205338955
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_CODED_l0,LEARNED,1.1303311586380005,65520,281264,0.1,6552.0,4.292796092796093,274712.0,False,-0.2521114327252103,-0.050698013976216316
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_CODED_l0,LEARNED,1.1303311586380005,65520,281264,0.25,16380.0,4.292796092796093,264884.0,False,-0.2521114327252103,-0.050698013976216316
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_CODED_l0,LEARNED,1.1303311586380005,65520,281264,0.5,32760.0,4.292796092796093,248504.0,False,-0.2521114327252103,-0.050698013976216316
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_CODED_l0,LEARNED,1.1303311586380005,69192,253688,0.1,6919.200000000001,3.6664354260608163,246768.8,False,-0.15712022977195939,-0.033739734441041946
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_CODED_l0,LEARNED,1.1303311586380005,69192,253688,0.25,17298.0,3.6664354260608163,236390.0,False,-0.15712022977195939,-0.033739734441041946
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_CODED_l0,LEARNED,1.1303311586380005,69192,253688,0.5,34596.0,3.6664354260608163,219092.0,False,-0.15712022977195939,-0.033739734441041946
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_CODED_l0,LEARNED,1.1303311586380005,83456,261624,0.1,8345.6,3.1348734662576687,253278.4,False,0.20089600448467104,-0.032705118879675865
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_CODED_l0,LEARNED,1.1303311586380005,83456,261624,0.25,20864.0,3.1348734662576687,240760.0,False,0.20089600448467104,-0.032705118879675865
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_CODED_l0,LEARNED,1.1303311586380005,83456,261624,0.5,41728.0,3.1348734662576687,219896.0,False,0.20089600448467104,-0.032705118879675865
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_CODED_l0,LEARNED,1.1303311586380005,94712,284592,0.1,9471.2,3.00481459582735,275120.8,False,0.6572412518284114,-0.031024936586618423
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_CODED_l0,LEARNED,1.1303311586380005,94712,284592,0.25,23678.0,3.00481459582735,260914.0,False,0.6572412518284114,-0.031024936586618423
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_CODED_l0,LEARNED,1.1303311586380005,94712,284592,0.5,47356.0,3.00481459582735,237236.0,False,0.6572412518284114,-0.031024936586618423
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_CODED_l0,LEARNED,1.1303311586380005,81944,325816,0.1,8194.4,3.9760812262032608,317621.6,False,0.07155631785972427,-0.023602839559316635
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_CODED_l0,LEARNED,1.1303311586380005,81944,325816,0.25,20486.0,3.9760812262032608,305330.0,False,0.07155631785972427,-0.023602839559316635
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_CODED_l0,LEARNED,1.1303311586380005,81944,325816,0.5,40972.0,3.9760812262032608,284844.0,False,0.07155631785972427,-0.023602839559316635
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_CODED_l1,LEARNED,2.260662317276001,76008,197896,0.1,7600.8,2.603620671508262,190295.2,False,0.701662861994103,-0.00646178936585784
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_CODED_l1,LEARNED,2.260662317276001,76008,197896,0.25,19002.0,2.603620671508262,178894.0,False,0.701662861994103,-0.00646178936585784
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_CODED_l1,LEARNED,2.260662317276001,76008,197896,0.5,38004.0,2.603620671508262,159892.0,False,0.701662861994103,-0.00646178936585784
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_CODED_l1,LEARNED,2.260662317276001,65520,220344,0.1,6552.0,3.363003663003663,213792.0,False,-0.25029654133067614,-0.050649067386984825
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_CODED_l1,LEARNED,2.260662317276001,65520,220344,0.25,16380.0,3.363003663003663,203964.0,False,-0.25029654133067614,-0.050649067386984825
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_CODED_l1,LEARNED,2.260662317276001,65520,220344,0.5,32760.0,3.363003663003663,187584.0,False,-0.25029654133067614,-0.050649067386984825
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_CODED_l1,LEARNED,2.260662317276001,69192,193200,0.1,6919.200000000001,2.792230315643427,186280.8,False,-0.15764866329068017,-0.03370859567075968
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_CODED_l1,LEARNED,2.260662317276001,69192,193200,0.25,17298.0,2.792230315643427,175902.0,False,-0.15764866329068017,-0.03370859567075968
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_CODED_l1,LEARNED,2.260662317276001,69192,193200,0.5,34596.0,2.792230315643427,158604.0,False,-0.15764866329068017,-0.03370859567075968
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_CODED_l1,LEARNED,2.260662317276001,83456,201288,0.1,8345.6,2.4119056748466257,192942.4,False,0.2019137229153245,-0.032622646540403366
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_CODED_l1,LEARNED,2.260662317276001,83456,201288,0.25,20864.0,2.4119056748466257,180424.0,False,0.2019137229153245,-0.032622646540403366
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_CODED_l1,LEARNED,2.260662317276001,83456,201288,0.5,41728.0,2.4119056748466257,159560.0,False,0.2019137229153245,-0.032622646540403366
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_CODED_l1,LEARNED,2.260662317276001,94712,224720,0.1,9471.2,2.3726666103556044,215248.8,False,0.6548276140502145,-0.030983777716755867
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_CODED_l1,LEARNED,2.260662317276001,94712,224720,0.25,23678.0,2.3726666103556044,201042.0,False,0.6548276140502145,-0.030983777716755867
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_CODED_l1,LEARNED,2.260662317276001,94712,224720,0.5,47356.0,2.3726666103556044,177364.0,False,0.6548276140502145,-0.030983777716755867
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_CODED_l1,LEARNED,2.260662317276001,81944,266000,0.1,8194.4,3.2461193009860394,257805.6,False,0.07200088225955414,-0.02362314984202385
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_CODED_l1,LEARNED,2.260662317276001,81944,266000,0.25,20486.0,3.2461193009860394,245514.0,False,0.07200088225955414,-0.02362314984202385
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_CODED_l1,LEARNED,2.260662317276001,81944,266000,0.5,40972.0,3.2461193009860394,225028.0,False,0.07200088225955414,-0.02362314984202385
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_CODED_l2,LEARNED,4.521324634552002,76008,138864,0.1,7600.8,1.8269655825702558,131263.2,False,0.6933581659254484,-0.006347251357510686
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_CODED_l2,LEARNED,4.521324634552002,76008,138864,0.25,19002.0,1.8269655825702558,119862.0,False,0.6933581659254484,-0.006347251357510686
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_CODED_l2,LEARNED,4.521324634552002,76008,138864,0.5,38004.0,1.8269655825702558,100860.0,False,0.6933581659254484,-0.006347251357510686
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_CODED_l2,LEARNED,4.521324634552002,65520,159648,0.1,6552.0,2.4366300366300364,153096.0,False,-0.2536172190539905,-0.050566669553518295
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_CODED_l2,LEARNED,4.521324634552002,65520,159648,0.25,16380.0,2.4366300366300364,143268.0,False,-0.2536172190539905,-0.050566669553518295
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_CODED_l2,LEARNED,4.521324634552002,65520,159648,0.5,32760.0,2.4366300366300364,126888.0,False,-0.2536172190539905,-0.050566669553518295
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_CODED_l2,LEARNED,4.521324634552002,69192,134368,0.1,6919.200000000001,1.9419586079315527,127448.8,False,-0.15957851676097556,-0.03344638925045729
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_CODED_l2,LEARNED,4.521324634552002,69192,134368,0.25,17298.0,1.9419586079315527,117070.0,False,-0.15957851676097556,-0.03344638925045729
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_CODED_l2,LEARNED,4.521324634552002,69192,134368,0.5,34596.0,1.9419586079315527,99772.0,False,-0.15957851676097556,-0.03344638925045729
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_CODED_l2,LEARNED,4.521324634552002,83456,142192,0.1,8345.6,1.7037960122699387,133846.4,False,0.2008334079299543,-0.03229672275483608
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_CODED_l2,LEARNED,4.521324634552002,83456,142192,0.25,20864.0,1.7037960122699387,121328.0,False,0.2008334079299543,-0.03229672275483608
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_CODED_l2,LEARNED,4.521324634552002,83456,142192,0.5,41728.0,1.7037960122699387,100464.0,False,0.2008334079299543,-0.03229672275483608
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_CODED_l2,LEARNED,4.521324634552002,94712,164000,0.1,9471.2,1.731565165976856,154528.8,False,0.6430459285954693,-0.03088547196239233
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_CODED_l2,LEARNED,4.521324634552002,94712,164000,0.25,23678.0,1.731565165976856,140322.0,False,0.6430459285954693,-0.03088547196239233
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_CODED_l2,LEARNED,4.521324634552002,94712,164000,0.5,47356.0,1.731565165976856,116644.0,False,0.6430459285954693,-0.03088547196239233
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_CODED_l2,LEARNED,4.521324634552002,81944,203952,0.1,8194.4,2.48891926193498,195757.6,False,0.07049314174900334,-0.023374732583761215
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_CODED_l2,LEARNED,4.521324634552002,81944,203952,0.25,20486.0,2.48891926193498,183466.0,False,0.07049314174900334,-0.023374732583761215
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_CODED_l2,LEARNED,4.521324634552002,81944,203952,0.5,40972.0,2.48891926193498,162980.0,False,0.07049314174900334,-0.023374732583761215
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_CODED_l3,LEARNED,9.042649269104004,76008,85792,0.1,7600.8,1.1287232922850226,78191.2,False,0.6829742286550782,-0.006221020128577948
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_CODED_l3,LEARNED,9.042649269104004,76008,85792,0.25,19002.0,1.1287232922850226,66790.0,False,0.6829742286550782,-0.006221020128577948
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_CODED_l3,LEARNED,9.042649269104004,76008,85792,0.5,38004.0,1.1287232922850226,47788.0,False,0.6829742286550782,-0.006221020128577948
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_CODED_l3,LEARNED,9.042649269104004,65520,104968,0.1,6552.0,1.6020757020757022,98416.0,False,-0.2304918624875114,-0.0490451417863369
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_CODED_l3,LEARNED,9.042649269104004,65520,104968,0.25,16380.0,1.6020757020757022,88588.0,False,-0.2304918624875114,-0.0490451417863369
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_CODED_l3,LEARNED,9.042649269104004,65520,104968,0.5,32760.0,1.6020757020757022,72208.0,False,-0.2304918624875114,-0.0490451417863369
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_CODED_l3,LEARNED,9.042649269104004,69192,81168,0.1,6919.200000000001,1.173083593479015,74248.8,False,-0.03721454894157428,-0.032903870567679405
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_CODED_l3,LEARNED,9.042649269104004,69192,81168,0.25,17298.0,1.173083593479015,63870.0,False,-0.03721454894157428,-0.032903870567679405
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_CODED_l3,LEARNED,9.042649269104004,69192,81168,0.5,34596.0,1.173083593479015,46572.0,False,-0.03721454894157428,-0.032903870567679405
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_CODED_l3,LEARNED,9.042649269104004,83456,87824,0.1,8345.6,1.0523389570552146,79478.4,False,0.28766958665739395,-0.030617506243288517
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_CODED_l3,LEARNED,9.042649269104004,83456,87824,0.25,20864.0,1.0523389570552146,66960.0,False,0.28766958665739395,-0.030617506243288517
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_CODED_l3,LEARNED,9.042649269104004,83456,87824,0.5,41728.0,1.0523389570552146,46096.0,False,0.28766958665739395,-0.030617506243288517
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_CODED_l3,LEARNED,9.042649269104004,94712,106712,0.1,9471.2,1.1266998901934284,97240.8,False,0.6000506246771795,-0.031021245755255222
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_CODED_l3,LEARNED,9.042649269104004,94712,106712,0.25,23678.0,1.1266998901934284,83034.0,False,0.6000506246771795,-0.031021245755255222
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_CODED_l3,LEARNED,9.042649269104004,94712,106712,0.5,47356.0,1.1266998901934284,59356.0,False,0.6000506246771795,-0.031021245755255222
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_CODED_l3,LEARNED,9.042649269104004,81944,144400,0.1,8194.4,1.762179049106707,136205.6,False,0.06599149694407291,-0.022784486413002014
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_CODED_l3,LEARNED,9.042649269104004,81944,144400,0.25,20486.0,1.762179049106707,123914.0,False,0.06599149694407291,-0.022784486413002014
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_CODED_l3,LEARNED,9.042649269104004,81944,144400,0.5,40972.0,1.762179049106707,103428.0,False,0.06599149694407291,-0.022784486413002014
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l0,DIRECT,0.024315478280186653,76008,8235576,0.1,7600.8,108.35143669087465,8227975.2,False,4.348605701369625,-0.02612827206030488
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l0,DIRECT,0.024315478280186653,76008,8235576,0.25,19002.0,108.35143669087465,8216574.0,False,4.348605701369625,-0.02612827206030488
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l0,DIRECT,0.024315478280186653,76008,8235576,0.5,38004.0,108.35143669087465,8197572.0,False,4.348605701369625,-0.02612827206030488
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l0,DIRECT,0.024315478280186653,65520,8679712,0.1,6552.0,132.47423687423688,8673160.0,False,1.5960503164607207,-0.10632124915719032
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l0,DIRECT,0.024315478280186653,65520,8679712,0.25,16380.0,132.47423687423688,8663332.0,False,1.5960503164607207,-0.10632124915719032
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l0,DIRECT,0.024315478280186653,65520,8679712,0.5,32760.0,132.47423687423688,8646952.0,False,1.5960503164607207,-0.10632124915719032
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l0,DIRECT,0.024315478280186653,69192,8202264,0.1,6919.200000000001,118.54353104405133,8195344.8,False,3.20403363783569,-0.0735696367919445
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l0,DIRECT,0.024315478280186653,69192,8202264,0.25,17298.0,118.54353104405133,8184966.0,False,3.20403363783569,-0.0735696367919445
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l0,DIRECT,0.024315478280186653,69192,8202264,0.5,34596.0,118.54353104405133,8167668.0,False,3.20403363783569,-0.0735696367919445
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l0,DIRECT,0.024315478280186653,83456,8264680,0.1,8345.6,99.03038726993866,8256334.4,False,2.391600911377113,-0.09005289804190397
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l0,DIRECT,0.024315478280186653,83456,8264680,0.25,20864.0,99.03038726993866,8243816.0,False,2.391600911377113,-0.09005289804190397
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l0,DIRECT,0.024315478280186653,83456,8264680,0.5,41728.0,99.03038726993866,8222952.0,False,2.391600911377113,-0.09005289804190397
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l0,DIRECT,0.024315478280186653,94712,8760072,0.1,9471.2,92.49168004054397,8750600.8,False,3.6407783272702163,-0.07393107004463673
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l0,DIRECT,0.024315478280186653,94712,8760072,0.25,23678.0,92.49168004054397,8736394.0,False,3.6407783272702163,-0.07393107004463673
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l0,DIRECT,0.024315478280186653,94712,8760072,0.5,47356.0,92.49168004054397,8712716.0,False,3.6407783272702163,-0.07393107004463673
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l0,DIRECT,0.024315478280186653,81944,9396056,0.1,8194.4,114.66435614566045,9387861.6,False,1.2655505970268959,-0.09628318436443806
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l0,DIRECT,0.024315478280186653,81944,9396056,0.25,20486.0,114.66435614566045,9375570.0,False,1.2655505970268959,-0.09628318436443806
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l0,DIRECT,0.024315478280186653,81944,9396056,0.5,40972.0,114.66435614566045,9355084.0,False,1.2655505970268959,-0.09628318436443806
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l1,DIRECT,0.048630956560373306,76008,6073208,0.1,7600.8,79.90222081886117,6065607.2,False,4.323249635189869,-0.0260044913738966
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l1,DIRECT,0.048630956560373306,76008,6073208,0.25,19002.0,79.90222081886117,6054206.0,False,4.323249635189869,-0.0260044913738966
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l1,DIRECT,0.048630956560373306,76008,6073208,0.5,38004.0,79.90222081886117,6035204.0,False,4.323249635189869,-0.0260044913738966
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l1,DIRECT,0.048630956560373306,65520,6502440,0.1,6552.0,99.24358974358974,6495888.0,False,1.5898396838795825,-0.10507248900830746
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l1,DIRECT,0.048630956560373306,65520,6502440,0.25,16380.0,99.24358974358974,6486060.0,False,1.5898396838795825,-0.10507248900830746
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l1,DIRECT,0.048630956560373306,65520,6502440,0.5,32760.0,99.24358974358974,6469680.0,False,1.5898396838795825,-0.10507248900830746
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l1,DIRECT,0.048630956560373306,69192,6037832,0.1,6919.200000000001,87.26199560642848,6030912.8,False,3.1962568281364576,-0.07283425144851208
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l1,DIRECT,0.048630956560373306,69192,6037832,0.25,17298.0,87.26199560642848,6020534.0,False,3.1962568281364576,-0.07283425144851208
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l1,DIRECT,0.048630956560373306,69192,6037832,0.5,34596.0,87.26199560642848,6003236.0,False,3.1962568281364576,-0.07283425144851208
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l1,DIRECT,0.048630956560373306,83456,6100704,0.1,8345.6,73.10084355828221,6092358.4,False,2.381629922975039,-0.08813770487904549
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l1,DIRECT,0.048630956560373306,83456,6100704,0.25,20864.0,73.10084355828221,6079840.0,False,2.381629922975039,-0.08813770487904549
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l1,DIRECT,0.048630956560373306,83456,6100704,0.5,41728.0,73.10084355828221,6058976.0,False,2.381629922975039,-0.08813770487904549
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l1,DIRECT,0.048630956560373306,94712,6579664,0.1,9471.2,69.47022552580455,6570192.8,False,3.6240713617354268,-0.07332765311002731
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l1,DIRECT,0.048630956560373306,94712,6579664,0.25,23678.0,69.47022552580455,6555986.0,False,3.6240713617354268,-0.07332765311002731
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l1,DIRECT,0.048630956560373306,94712,6579664,0.5,47356.0,69.47022552580455,6532308.0,False,3.6240713617354268,-0.07332765311002731
