method,kind,video,frame,type,qp,target_available,delta,diagnostic,symbol_nonzero_fraction,residual_hat_l2,estimated_enhancement_symbol_bits,psnr,ms_ssim,lpips,psnr_gain_vs_ZERO_D,psnr_minus_ORIGINAL,ms_ssim_gain_vs_ZERO_D,ms_ssim_minus_ORIGINAL,lpips_gain_vs_ZERO_D,lpips_minus_ORIGINAL
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,0,I,0,False,,True,,0.0,0.0,15.432896757865894,0.6808732254336812,0.2725779414176941,0.0,0.0,0.0,0.0,0.0,0.0
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,1,P,2,True,,True,,42.665462493896484,0.0,20.023840370614682,0.8701638249688032,0.2697720527648926,1.6430657853651347,3.7488522100034345,0.08581856453800973,0.09392827816987137,-0.10797011852264404,0.03901270031929016
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,2,P,0,True,,True,,42.67960739135742,0.0,20.103262040614503,0.8755259991551836,0.2637290060520172,1.7053360048688688,3.929771794538439,0.08537481936266123,0.09598908509651272,-0.10896235704421997,0.037285566329956055
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,3,P,1,True,,True,,42.953365325927734,0.0,20.076569134311374,0.8744086111771067,0.2652425169944763,1.6413929103460347,3.8715374317052564,0.08183898766080966,0.09355314337701348,-0.10803937911987305,0.04211193323135376
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4,P,0,True,,True,,43.27540588378906,0.0,19.951166684658723,0.8737834749519604,0.2712053656578064,1.6451688591450306,3.8382115103665484,0.08360158519836025,0.0957561686152667,-0.11127907037734985,0.04721784591674805
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,P,1,True,,True,,43.420684814453125,0.0,20.10515658480722,0.8742268304052647,0.2634005546569824,1.6623430713987268,3.907572713324175,0.08220921682401983,0.09552919591261688,-0.10895600914955139,0.040987491607666016
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6,P,0,True,,True,,43.351261138916016,0.0,20.04861001768426,0.8739961404354948,0.2667796015739441,1.674505225856194,3.899771215319717,0.08317966504636598,0.09736604328886855,-0.10883191227912903,0.04304876923561096
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7,P,1,True,,True,,43.32195281982422,0.0,20.17193395909123,0.873162331186491,0.2636127769947052,1.6924397651067444,3.9745268297687737,0.08265261834509918,0.09789341784283434,-0.10755914449691772,0.039650872349739075
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,P,0,True,,True,,43.177494049072266,0.0,19.881828361127724,0.8694557874172775,0.2780449390411377,1.6235724918140981,3.837937094418727,0.08300042401069152,0.09817808420843954,-0.107715904712677,0.0505543053150177
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9,P,2,True,,True,,43.259586334228516,0.0,20.13815702830516,0.8700257304458948,0.2669832110404968,1.6810618117691796,3.972241427378556,0.08277946462485652,0.09901033670548864,-0.10458862781524658,0.03913146257400513
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10,P,0,True,,True,,43.13591384887695,0.0,19.855875958063727,0.866513502275113,0.27784836292266846,1.6246284170687133,3.8467002084653785,0.08428948518199919,0.09994853553105953,-0.10392987728118896,0.047041893005371094
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,P,1,True,,True,,42.9451904296875,0.0,20.022738522975075,0.8660299893589015,0.27237647771835327,1.6798119726992944,3.9347098798242577,0.08537136933484146,0.10111908681084225,-0.10172420740127563,0.0435003787279129
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,P,0,True,,True,,42.728179931640625,0.0,19.81214653635345,0.8654166978256109,0.2853522300720215,1.6101414075702287,3.8203186079851186,0.08529230570385526,0.10046866643091601,-0.10585856437683105,0.05512407422065735
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,13,P,1,True,,True,,42.713531494140625,0.0,20.02481249742777,0.866523288770904,0.2732076644897461,1.7057399661078527,3.9699119404406176,0.08715322406998516,0.10330009712809929,-0.10663402080535889,0.04257681965827942
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,14,P,0,True,,True,,42.76342010498047,0.0,19.793018757862388,0.8619583617427334,0.2830554246902466,1.6469266382974332,3.8360699736151993,0.08785177486017903,0.10348658043245784,-0.10373649001121521,0.04960373044013977
train2_full_TEACHER,TEACHER,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,P,1,True,,True,,42.79005432128906,0.0,19.877160489947066,0.8602202047330977,0.28020521998405457,1.7018103676370835,3.88675153637025,0.08928555382106584,0.10482711344593443,-0.10210633277893066,0.0464240163564682
train2_full_TEACHER,TEACHER,c227e33d-910e-4e39-a325-0fe1d1116436,0,I,0,False,,True,,0.0,0.0,26.363741227929843,0.8150404964666441,0.22730228304862976,0.0,0.0,0.0,0.0,0.0,0.0
train2_full_TEACHER,TEACHER,c227e33d-910e-4e39-a325-0fe1d1116436,1,P,2,True,,True,,30.802236557006836,0.0,32.75768250973596,0.9443647149682822,0.09183868765830994,3.5428904101235155,4.865006190551647,0.04950719639518564,0.04933603647045581,-0.09213793277740479,-0.059683769941329956
train2_full_TEACHER,TEACHER,c227e33d-910e-4e39-a325-0fe1d1116436,2,P,0,True,,True,,30.586599349975586,0.0,33.10313558726348,0.948527905011537,0.08382992446422577,3.6644700614660586,5.23728139584626,0.049860033558358774,0.05175934670322624,-0.09047947824001312,-0.06097458302974701
train2_full_TEACHER,TEACHER,c227e33d-910e-4e39-a325-0fe1d1116436,3,P,1,True,,True,,30.22297477722168,0.0,33.105895639651095,0.9485687581719681,0.08353974670171738,3.5173601760614837,5.254315384308722,0.04710545344875783,0.05189999308757309,-0.08251472562551498,-0.05959417670965195
train2_full_TEACHER,TEACHER,c227e33d-910e-4e39-a325-0fe1d1116436,4,P,0,True,,True,,29.980262756347656,0.0,32.932601849134734,0.9479664058464223,0.08727108687162399,3.3909503369226,5.032271112241979,0.046782147133316854,0.049981412439873085,-0.08828993886709213,-0.05376868695020676
train2_full_TEACHER,TEACHER,c227e33d-910e-4e39-a325-0fe1d1116436,5,P,1,True,,True,,29.80194854736328,0.0,33.09587732235164,0.9497109387814137,0.08513306081295013,3.3551524551765866,5.197315104602787,0.04483839278213697,0.05006882993115469,-0.08488045632839203,-0.05538827180862427
train2_full_TEACHER,TEACHER,c227e33d-910e-4e39-a325-0fe1d1116436,6,P,0,True,,True,,30.138973236083984,0.0,33.13764765953873,0.950016310843527,0.08430251479148865,3.42913784913992,5.2559765609796685,0.046007805243211464,0.05123917101450415,-0.08816573023796082,-0.05664403736591339
train2_full_TEACHER,TEACHER,c227e33d-910e-4e39-a325-0fe1d1116436,7,P,1,True,,True,,29.84476089477539,0.0,33.2900749772005,0.951146659243273,0.08253214508295059,3.407800330544866,5.439887616682956,0.04391834785126403,0.051740404947430596,-0.08341749757528305,-0.05996432155370712
train2_full_TEACHER,TEACHER,c227e33d-910e-4e39-a325-0fe1d1116436,8,P,0,True,,True,,30.229692459106445,0.0,32.93876919655423,0.9480177954804977,0.09029050916433334,3.3125197666430495,5.227271204277542,0.044911028492017335,0.05188338443950946,-0.08957301825284958,-0.05533614009618759
train2_full_TEACHER,TEACHER,c227e33d-910e-4e39-a325-0fe1d1116436,9,P,2,True,,True,,29.98870277404785,0.0,33.196458541958734,0.9500776241019304,0.08565935492515564,3.3402055777355244,5.481011693246479,0.0431560741397915,0.052362664069458664,-0.08413118124008179,-0.06006476283073425
train2_full_TEACHER,TEACHER,c227e33d-910e-4e39-a325-0fe1d1116436,10,P,0,True,,True,,30.52418327331543,0.0,32.92797349725602,0.9478834452475543,0.09118351340293884,3.328688137835563,5.295160246798979,0.04546496034348724,0.052418276809053976,-0.08989618718624115,-0.0564078688621521
train2_full_TEACHER,TEACHER,c227e33d-910e-4e39-a325-0fe1d1116436,11,P,1,True,,True,,30.758079528808594,0.0,32.95083268325357,0.9478923126657538,0.08992774039506912,3.392209994677657,5.417313043646175,0.046315031145140795,0.05370568303466694,-0.0896906778216362,-0.058710359036922455
train2_full_TEACHER,TEACHER,c227e33d-910e-4e39-a325-0fe1d1116436,12,P,0,True,,True,,30.86860466003418,0.0,33.052374931610146,0.9488225982835089,0.0887090414762497,3.5115190242202132,5.54162575828391,0.0476590384453357,0.054983792549237576,-0.08892247080802917,-0.060071706771850586
train2_full_TEACHER,TEACHER,c227e33d-910e-4e39-a325-0fe1d1116436,13,P,1,True,,True,,30.360191345214844,0.0,33.10844982404952,0.949033961805141,0.08799581229686737,3.4803915627355053,5.65457873414654,0.04629049302165278,0.055967754241538104,-0.08521242439746857,-0.06275130808353424
