dataset,video,video_id,qp,granularity,trajectory_id,frame,actual_qp,actual_bytes,pixel_SSE,aggregate_pixels,MSE,PSNR,MS_SSIM,LPIPS,DISTS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,32,1,1345,6941.061501078744,6220800,0.0011157827684655786,29.524203498785976,0.9805035591125488,0.12931060791015625,0.08125972747802734
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,33,3,1051,7622.26718605918,6220800,0.001225287327542901,29.117620581285575,0.9793586134910583,0.1273767650127411,0.07781410217285156
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,34,1,259,7052.330570875012,6220800,0.001133669400587678,29.455135754549403,0.9802739024162292,0.1288612335920334,0.07785719633102417
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,35,2,174,8064.403919054792,6220800,0.0012963612098246813,28.872739725573933,0.9778329730033875,0.14047417044639587,0.08611011505126953
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,36,1,1276,6989.246385846942,6220800,0.0011235284619033337,29.49415921294701,0.9805890917778015,0.12770019471645355,0.07970935106277466
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,37,2,445,7786.410144548063,6220800,0.001251673442311585,29.025089624202995,0.9789932370185852,0.13147878646850586,0.07919615507125854
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,38,1,263,7232.82891057714,6220800,0.0011626847553998232,29.345380217711586,0.980023205280304,0.13078409433364868,0.07906889915466309
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,39,2,181,7858.627756153248,6220800,0.0012632824946194887,28.984995218627905,0.978559672832489,0.13760371506214142,0.0823063850402832
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,40,1,1243,7159.850302357721,6220800,0.0011509532341733575,29.389423223763508,0.9802582859992981,0.13056054711341858,0.07668125629425049
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,41,3,759,7727.92986937864,6220800,0.0012422726722434163,29.05783068367613,0.9793069362640381,0.13089686632156372,0.07842779159545898
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,42,1,292,7069.283944069597,6220800,0.0011363945668563247,29.44470851321821,0.9804381132125854,0.12678979337215424,0.07609939575195312
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,43,2,175,7953.32275278162,6220800,0.0012785048456862569,28.932976216065043,0.9783192276954651,0.13134871423244476,0.0788617730140686
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,44,1,1266,6902.537957972963,6220800,0.0011095900554209948,29.548374442339245,0.980800211429596,0.12405741214752197,0.07251602411270142
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,45,2,696,7808.069787009532,6220800,0.001255155191756785,29.01302573181574,0.9788088798522949,0.1271458864212036,0.07986199855804443
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,46,1,327,7309.525449930472,6220800,0.0011750137200579047,29.299570623193496,0.9797151684761047,0.1273786425590515,0.08165669441223145
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,47,2,402,7814.820700973927,6220800,0.0012562404153868556,29.00927238716414,0.9780598878860474,0.1330416202545166,0.08031445741653442
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,48,1,1160,7226.270525824089,6220800,0.0011616303818300366,29.349320377522943,0.9793835878372192,0.12758947908878326,0.08005392551422119
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,49,3,1671,7595.49395220833,6220800,0.0012209834530949593,29.132902216228864,0.9789885878562927,0.12370353192090988,0.07721352577209473
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,50,1,251,7006.3569479621365,6220800,0.0011262790067121387,29.48354010847244,0.9799489378929138,0.12956175208091736,0.07852798700332642
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,51,2,323,7815.698391069542,6220800,0.0012563815107569098,29.008784634191333,0.9775188565254211,0.13377146422863007,0.08341974020004272
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,52,1,1577,6682.682287544769,6220800,0.001074247993528843,29.68895448814797,0.9804061651229858,0.12381571531295776,0.078335702419281
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,53,2,890,7775.574613721663,6220800,0.0012499316362664104,29.031137396352854,0.9780608415603638,0.13426563143730164,0.08194476366043091
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,54,1,232,7194.105813394577,6220800,0.0011564597953110933,29.36869461015323,0.979193389415741,0.13062845170497894,0.07877051830291748
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,55,2,197,7745.078452629692,6220800,0.0012450292706489563,29.048204381811832,0.9776856899261475,0.13619786500930786,0.08107560873031616
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,56,1,1290,6779.083195574494,6220800,0.0010897446190938354,29.626752667504018,0.9802975058555603,0.12721098959445953,0.07871627807617188
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,57,3,1066,7469.088511337948,6220800,0.001200663740746677,29.20578604575227,0.9788442254066467,0.12905758619308472,0.08131086826324463
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,58,1,199,6776.573701752568,6220800,0.0010893411235883832,29.628361010581678,0.9799730777740479,0.12731902301311493,0.0786619782447815
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,59,2,158,7609.289693648097,6220800,0.0012232011649757624,29.125021139738397,0.9777171015739441,0.13308945298194885,0.0824384093284607
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,60,1,1627,6830.788332759097,6220800,0.0010980562074109912,29.59375428607548,0.9797955751419067,0.129512757062912,0.07818037271499634
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,61,2,565,7662.857492603536,6220800,0.001231812173500657,29.09455508268141,0.9779642224311829,0.13221806287765503,0.08034181594848633
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,62,1,231,7092.731587490634,6220800,0.0011401638621464372,29.430327282144585,0.9788702130317688,0.1314510852098465,0.07807952165603638
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G8,fresh_ulong_01_qp1_G8_T3201,63,2,225,7892.0511589254165,6220800,0.0012686552945524454,28.96656363728663,0.9767347574234009,0.13846194744110107,0.08414053916931152
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,0,1,5076,9939.220231496001,6220800,0.0015977397561073303,27.964939582452626,0.9731715321540833,0.1798853576183319,0.08330947160720825
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,1,3,5752,7287.403628392494,6220800,0.0011714575812220573,29.312734326963167,0.9804643392562866,0.13120678067207336,0.07020002603530884
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,2,1,1513,7668.942928474324,6220800,0.0012327904114499688,29.091107521859403,0.9793398976325989,0.1283010095357895,0.06764686107635498
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,3,2,857,7274.658725691916,6220800,0.001169408904388547,29.32033603578872,0.9805371165275574,0.12617579102516174,0.06930887699127197
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,4,1,1200,7073.875024187917,6220800,0.0011371326399967074,29.441888743985594,0.9809640049934387,0.1229517012834549,0.06555426120758057
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,5,2,913,6892.048829423395,6220800,0.0011079038958996534,29.554979104475315,0.9815737009048462,0.12041269242763519,0.06594675779342651
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,6,1,720,6497.236851613852,6220800,0.0010444375220686197,29.811175342690163,0.9823004603385925,0.11954104155302048,0.06622397899627686
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,7,2,631,7036.149160084038,6220800,0.001131068216636777,29.465112012500462,0.9811925292015076,0.11986355483531952,0.06356048583984375
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,8,1,400,7052.266393959173,6220800,0.0011336591560393572,29.455175000302226,0.9810627698898315,0.1275867521762848,0.07064127922058105
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,9,3,654,7486.046034524348,6220800,0.0012033896055072546,29.195937441243515,0.9802208542823792,0.12465304136276245,0.06637203693389893
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,10,1,176,7190.34843993737,6220800,0.0011558558326214552,29.37096331141686,0.9807024002075195,0.1299760639667511,0.06928414106369019
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,11,2,193,7720.082349487289,6220800,0.0012410110794007778,29.062243412239603,0.9796672463417053,0.13003960251808167,0.0713498592376709
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,12,1,236,7231.508677850972,6220800,0.0011624725302681327,29.34617300884394,0.9806304574012756,0.1327497810125351,0.07196366786956787
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,13,2,236,8129.834749032962,6220800,0.0013068793341517448,28.837645095359555,0.9785805344581604,0.1326875239610672,0.07210290431976318
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,14,1,328,7863.868511110137,6220800,0.0012641248758882284,28.982100223903366,0.9788917899131775,0.13347649574279785,0.0716773271560669
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,15,2,319,8903.101152786767,6220800,0.0014311826089397073,28.443049497516174,0.9764597415924072,0.13922218978405,0.0754433274269104
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,16,1,671,7546.22139993959,6220800,0.0012130627874284983,29.16116719720382,0.9796522855758667,0.1310119330883026,0.07453930377960205
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,17,3,1188,8065.381458685864,6220800,0.0012965183705091476,28.87221325285505,0.9785431027412415,0.12772640585899353,0.07052880525588989
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,18,1,344,7626.567500864141,6220800,0.0012259786017239094,29.115171099434846,0.9790508151054382,0.1328078955411911,0.0754510760307312
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,19,2,264,9012.959200510028,6220800,0.0014488424640148878,28.38978833803132,0.975736677646637,0.1432303786277771,0.08138412237167358
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,20,1,1128,7712.8751811329275,6220800,0.001239852630533278,29.066299322165445,0.9790369272232056,0.1331227570772171,0.07685184478759766
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,21,2,707,8318.641263909434,6220800,0.0013372302055358887,28.73793822066456,0.977581799030304,0.13357508182525635,0.07770437002182007
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,22,1,490,8049.884124173041,6220800,0.0012940270826220512,28.88056634246739,0.9778741002082825,0.13610747456550598,0.07776832580566406
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,23,2,424,8930.349161525824,6220800,0.0014355628518387675,28.429777884623523,0.9755355715751648,0.14673066139221191,0.08523368835449219
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,24,1,1145,7895.792415106887,6220800,0.0012692566961050034,28.964505367484254,0.9783929586410522,0.13537171483039856,0.07854253053665161
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,25,3,1568,7958.991541945419,6220800,0.0012794160284101963,28.929882127817375,0.9785429239273071,0.13132713735103607,0.07830125093460083
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,26,1,447,7294.835354491239,6220800,0.0011726522352546453,29.308307642723296,0.979884684085846,0.12984628975391388,0.0784335732460022
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,27,2,310,8136.092620356183,6220800,0.0013078852789476514,28.834303484467874,0.9774835705757141,0.13604362308979034,0.07873982191085815
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,28,1,1188,7181.796793652757,6220800,0.0011544812005013227,29.376131347130354,0.9798376560211182,0.12883293628692627,0.07868921756744385
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,29,2,604,8032.381903012429,6220800,0.0012912135571241379,28.890019227139394,0.9781683683395386,0.13406240940093994,0.08135378360748291
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,30,1,326,7686.783126479946,6220800,0.0012356583029031754,29.081016082762538,0.9786940217018127,0.1364261955022812,0.08520448207855225
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,31,2,229,8026.9476916106505,6220800,0.0012903399765491486,28.89295847463319,0.9777933359146118,0.13731315732002258,0.0871196985244751
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,32,1,1334,6895.909811227932,6220800,0.0011085246223956347,29.55254655953377,0.9805948734283447,0.12899287045001984,0.08022868633270264
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,33,3,1047,7662.142625418011,6220800,0.001231697271578014,29.094960206121062,0.9793136715888977,0.12662816047668457,0.07784432172775269
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,34,1,258,7091.688733450836,6220800,0.0011399962240830064,29.430965871395188,0.9802069664001465,0.12816807627677917,0.07942402362823486
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,35,2,179,8063.549786889023,6220800,0.0012962239561602473,28.873199563961673,0.9778715968132019,0.1409958451986313,0.0871436595916748
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,36,1,1278,6931.2733402719605,6220800,0.0011142092989757657,29.530332213235244,0.9806579947471619,0.1295562982559204,0.08001148700714111
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,37,2,441,7888.529982283333,6220800,0.0012680892832577229,28.968501676994865,0.9786913394927979,0.1329469531774521,0.08032047748565674
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,38,1,273,7294.803945762833,6220800,0.0011726472293958068,29.30832618207747,0.9798484444618225,0.13176071643829346,0.07985162734985352
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,39,2,185,7918.7559151516325,6220800,0.0012729481095448136,28.95189299565251,0.9783874750137329,0.1386163979768753,0.08224701881408691
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,40,1,1248,7084.873396263341,6220800,0.001138900639489293,29.435141631937668,0.9804636240005493,0.1312885284423828,0.0774267315864563
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,41,3,767,7769.261887122673,6220800,0.001248916843906045,29.034664771062516,0.9792258739471436,0.13114051520824432,0.07923394441604614
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,42,1,285,7167.990218781459,6220800,0.0011522617423906922,29.38448857402186,0.9802097678184509,0.12781499326229095,0.07691138982772827
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,43,2,197,7992.37662682544,6220800,0.0012847826583310962,28.911703340220726,0.9782888889312744,0.13150359690189362,0.07712721824645996
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,44,1,1302,6880.356798754408,6220800,0.0011060243705287576,29.562353035290112,0.980922281742096,0.12394439429044724,0.07359391450881958
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,45,2,704,7827.245428798342,6220800,0.0012582377530634403,29.002372880739603,0.9787595868110657,0.1289397031068802,0.07887810468673706
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,46,1,346,7163.525656607089,6220800,0.0011515440419316292,29.38719447363575,0.9800382852554321,0.128644660115242,0.07945895195007324
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,47,2,347,7865.154633072671,6220800,0.001264331629499793,28.981389972786722,0.9779223799705505,0.1324407458305359,0.07900869846343994
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,48,1,1142,7259.162486525907,6220800,0.0011669178493320942,29.32959717080227,0.9793089628219604,0.12843118607997894,0.0764228105545044
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,49,3,1711,7560.2372117493505,6220800,0.0012153158895671368,29.15310823905179,0.9790634512901306,0.12377998977899551,0.07576644420623779
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,50,1,253,6984.14905410049,6220800,0.0011227090144529939,29.49732790303812,0.9799973368644714,0.12932272255420685,0.0783504843711853
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,51,2,328,7866.191854997378,6220800,0.0012644983362406492,28.98081737740676,0.9774345755577087,0.13316436111927032,0.08194196224212646
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,52,1,1557,6759.564870604896,6220800,0.0010866069933399558,29.639275041990594,0.9801141023635864,0.1258692443370819,0.07822126150131226
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,53,2,894,7833.614720599537,6220800,0.0012592615094035864,28.998840710855976,0.9778296947479248,0.13544905185699463,0.08152467012405396
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,54,1,252,7256.147717719621,6220800,0.0011664332123473287,29.33140122999159,0.9789822697639465,0.13219013810157776,0.07868033647537231
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,55,2,184,7946.104275448888,6220800,0.001277344417758286,28.936919856150567,0.9770689606666565,0.13812485337257385,0.08228188753128052
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,56,1,1261,6896.208779990979,6220800,0.0011085727019235492,29.552358199073087,0.9799560904502869,0.12890192866325378,0.07962304353713989
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,57,3,1104,7560.021366706249,6220800,0.0012152811978012323,29.153232212231707,0.9785493016242981,0.1300259232521057,0.08141756057739258
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,58,1,206,6988.059575801322,6220800,0.0011233377736061811,29.49489637187625,0.9793652296066284,0.1290300190448761,0.08081471920013428
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,59,2,154,7735.41062683989,6220800,0.0012434752425178885,29.053628570726957,0.9773648977279663,0.1343371868133545,0.08344388008117676
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,60,1,1555,6904.9923493064125,6220800,0.0011099845869466662,29.54683051709276,0.9795465469360352,0.13107725977897644,0.07817333936691284
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,61,2,540,7593.818803157395,6220800,0.0012207141844555736,29.133860089823944,0.9780946373939514,0.13319331407546997,0.08030390739440918
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,62,1,224,7014.207295860426,6220800,0.0011275409488007426,29.478676769309136,0.9790655374526978,0.13156728446483612,0.07834088802337646
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3068,63,2,209,7879.558490112933,6220800,0.0012666471302509308,28.973443564894165,0.9767078161239624,0.13857543468475342,0.08535808324813843
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3083,0,1,5076,9939.220231496001,6220800,0.0015977397561073303,27.964939582452626,0.9731715321540833,0.1798853576183319,0.08330947160720825
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3083,1,3,5752,7287.403628392494,6220800,0.0011714575812220573,29.312734326963167,0.9804643392562866,0.13120678067207336,0.07020002603530884
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3083,2,1,1513,7668.942928474324,6220800,0.0012327904114499688,29.091107521859403,0.9793398976325989,0.1283010095357895,0.06764686107635498
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3083,3,2,857,7274.658725691916,6220800,0.001169408904388547,29.32033603578872,0.9805371165275574,0.12617579102516174,0.06930887699127197
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3083,4,1,1200,7073.875024187917,6220800,0.0011371326399967074,29.441888743985594,0.9809640049934387,0.1229517012834549,0.06555426120758057
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3083,5,2,913,6892.048829423395,6220800,0.0011079038958996534,29.554979104475315,0.9815737009048462,0.12041269242763519,0.06594675779342651
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3083,6,1,720,6497.236851613852,6220800,0.0010444375220686197,29.811175342690163,0.9823004603385925,0.11954104155302048,0.06622397899627686
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3083,7,2,631,7036.149160084038,6220800,0.001131068216636777,29.465112012500462,0.9811925292015076,0.11986355483531952,0.06356048583984375
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3083,8,1,400,7052.266393959173,6220800,0.0011336591560393572,29.455175000302226,0.9810627698898315,0.1275867521762848,0.07064127922058105
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3083,9,3,654,7486.046034524348,6220800,0.0012033896055072546,29.195937441243515,0.9802208542823792,0.12465304136276245,0.06637203693389893
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3083,10,1,176,7190.34843993737,6220800,0.0011558558326214552,29.37096331141686,0.9807024002075195,0.1299760639667511,0.06928414106369019
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3083,11,2,193,7720.082349487289,6220800,0.0012410110794007778,29.062243412239603,0.9796672463417053,0.13003960251808167,0.0713498592376709
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3083,12,1,236,7231.508677850972,6220800,0.0011624725302681327,29.34617300884394,0.9806304574012756,0.1327497810125351,0.07196366786956787
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,fresh_ulong_01_qp1_G16_T3083,13,2,236,8129.834749032962,6220800,0.0013068793341517448,28.837645095359555,0.9785805344581604,0.1326875239610672,0.07210290431976318
