scope,dataset,video,video_id,qp,granularity,frame,channel,tile,num_symbols,exact_match_rate,MAE,mean_squared_error,RMSE,signed_error
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,10,,,522240,0.9999138712882996,8.616728155175224e-05,8.616728155175224e-05,0.009282633330674665,-1.723345667414833e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,11,,,522240,0.9998890161514282,0.0001110600569518283,0.0001110600569518283,0.010538503544233796,3.829657089227112e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,12,,,522240,0.9992685914039612,0.0007314644753932953,0.0007314644753932953,0.027045599926666358,-5.744485679315403e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,13,,,522240,0.9993030428886414,0.0006969975656829774,0.0006969975656829774,0.02640071146168181,-1.1488971722428687e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,14,,,522240,0.9997971057891846,0.0002029718307312578,0.0002029718307312578,0.014246818266941493,7.659314178454224e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,15,,,522240,0.9998009204864502,0.00019914217409677804,0.00019914217409677804,0.014111774307179734,-4.978554352419451e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,16,,,522240,0.9989928603172302,0.0010091146687045693,0.0010129442671313882,0.03182678537225191,-0.0001206341985380277
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,17,,,522240,0.9979109764099121,0.002089077839627862,0.002089077839627862,0.04570643105327588,-0.0001704197347862646
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,18,,,522240,0.999927282333374,7.276348333107308e-05,7.276348333107308e-05,0.008530151424861875,-1.1488971722428687e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,19,,,522240,0.9998985528945923,0.0001014859153656289,0.0001014859153656289,0.010074021806886706,1.723345667414833e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,20,,,522240,0.9988109469413757,0.0011891084723174572,0.0011891084723174572,0.03448345215197367,-0.00016276042151730508
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,21,,,522240,0.9988818168640137,0.001118259853683412,0.001118259853683412,0.03344039254679006,-9.19117737794295e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,22,,,522240,0.9998372793197632,0.00016276042151730508,0.00016276042151730508,0.012757759267101142,-5.7444858612143435e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,23,,,522240,0.9998066425323486,0.0001933976891450584,0.0001933976891450584,0.01390674976926882,-9.574142495694105e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,24,,,522240,0.9988453984260559,0.0011546416208148003,0.0011546416208148003,0.03398001796372098,-0.00011680454190354794
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,25,,,522240,0.9975452423095703,0.0024548103101551533,0.0024548103101551533,0.04954604232585236,1.5318628356908448e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,26,,,522240,0.99993497133255,6.510417006211355e-05,6.510417006211355e-05,0.00806871551500693,-1.914828499138821e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,27,,,522240,0.9998430609703064,0.00015701593656558543,0.00015701593656558543,0.012530600008203335,-4.212622661725618e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,28,,,522240,0.9989871382713318,0.0010129442671313882,0.0010129442671313882,0.03182678537225191,-0.00010914522863458842
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,29,,,522240,0.9992150068283081,0.0007850797264836729,0.0007850797264836729,0.02801927419623272,1.1488971722428687e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,30,,,522240,0.9999598264694214,4.02113983000163e-05,4.02113983000163e-05,0.006341245800315289,-9.574142495694105e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,31,,,522240,0.99993497133255,6.510417006211355e-05,6.510417006211355e-05,0.00806871551500693,7.659314178454224e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,32,,,522240,0.9993758201599121,0.000624234089627862,0.000624234089627862,0.024984677096729947,-8.425245323451236e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,33,,,522240,0.9990004897117615,0.0009995405562222004,0.0009995405562222004,0.03161551132311797,-1.5318628356908448e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,34,,,522240,0.9999828338623047,1.723345667414833e-05,1.723345667414833e-05,0.0041513198713359015,1.914828544613556e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,35,,,522240,0.9999694228172302,3.0637256713816896e-05,3.0637256713816896e-05,0.005535093198295481,-7.659314178454224e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,36,,,522240,0.9993279576301575,0.0006721048266626894,0.0006721048266626894,0.02592498460294026,-0.00011297488526906818
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,37,,,522240,0.9996936917304993,0.00030637255986221135,0.00030637255986221135,0.017503501360076827,-7.659314178454224e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,38,,,522240,0.9999694228172302,3.0637256713816896e-05,3.0637256713816896e-05,0.005535093198295481,-7.659314178454224e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,39,,,522240,0.9999809265136719,1.914828499138821e-05,1.914828499138821e-05,0.004375875340019207,0.0
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,40,,,522240,0.9992188215255737,0.0007831648690626025,0.0007869945256970823,0.028053422709129135,-9.382660209666938e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,41,,,522240,0.9990790486335754,0.0009210325079038739,0.0009210325079038739,0.03034851739218695,9.765625873114914e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,42,,,522240,0.9999904632568359,9.574142495694105e-06,9.574142495694105e-06,0.0030942111265545706,9.574142495694105e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,43,,,522240,0.9999885559082031,1.1488971722428687e-05,1.1488971722428687e-05,0.003389538570724441,7.659314178454224e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,44,,,522240,0.9993451833724976,0.0006548713427037001,0.0006548713427037001,0.025590454132424067,-2.2977943444857374e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,45,,,522240,0.9996209144592285,0.00037913606502115726,0.00037913606502115726,0.0194714166156743,1.5318628356908448e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,46,,,522240,0.9999828338623047,1.723345667414833e-05,1.723345667414833e-05,0.0041513198713359015,-5.7444858612143435e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,47,,,522240,0.9999828338623047,1.723345667414833e-05,1.723345667414833e-05,0.0041513198713359015,-1.914828544613556e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,48,,,522240,0.9993241429328918,0.0006759344832971692,0.0006759344832971692,0.025998740032877925,-3.638174166553654e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,49,,,522240,0.9992073178291321,0.0007927390397526324,0.0007927390397526324,0.02815562181434877,2.2977943444857374e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,50,,,522240,0.9999923706054688,7.659314178454224e-06,7.659314178454224e-06,0.0027675465991477406,-7.659314178454224e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,51,,,522240,0.9999694228172302,3.0637256713816896e-05,3.0637256713816896e-05,0.005535093198295481,1.1488971722428687e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,52,,,522240,0.9993126392364502,0.0006893382524140179,0.0006931679090484977,0.026328082137681386,-2.6807600079337135e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,53,,,522240,0.9996534585952759,0.00034658395452424884,0.00034658395452424884,0.018616765415190924,-2.106311330862809e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,54,,,522240,0.9999866485595703,1.3403800039668567e-05,1.3403800039668567e-05,0.0036611200526162164,5.7444858612143435e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,55,,,522240,0.9999617338180542,3.829656998277642e-05,3.829656998277642e-05,0.006188422253109141,7.659314178454224e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,56,,,522240,0.9992188215255737,0.0007812500698491931,0.0007812500698491931,0.027950850968247693,-7.659313996555284e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,57,,,522240,0.9991709589958191,0.0008291207486763597,0.0008291207486763597,0.028794456908862853,-4.02113983000163e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,58,,,522240,0.9999923706054688,7.659314178454224e-06,7.659314178454224e-06,0.0027675465991477406,0.0
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,59,,,522240,0.9999943375587463,5.7444858612143435e-06,5.7444858612143435e-06,0.0023967657084526103,-1.914828544613556e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,60,,,522240,0.9992666840553284,0.0007333793328143656,0.0007333793328143656,0.02708097732384054,-3.255208503105678e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,61,,,522240,0.9996745586395264,0.00032552084303461015,0.00032552084303461015,0.018042196181025472,2.6807600079337135e-05
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,62,,,522240,0.9999943375587463,5.7444858612143435e-06,5.7444858612143435e-06,0.0023967657084526103,1.914828544613556e-06
FRAME,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,G8,63,,,522240,0.9999770522117615,2.2977943444857374e-05,2.2977943444857374e-05,0.004793531416905221,-1.5318628356908448e-05
VIDEO_QP,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,,32901120,0.9997611594578576,0.00023901923417551663,0.00023926238697770583,0.015468108707198364,6.261185529775315e-06
FRAME,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,1,,,522240,0.9970263242721558,0.0029737288132309914,0.0029737288132309914,0.05453190637811034,-5.170037184143439e-05
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,0,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,1,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,2,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,3,,514080,0.9915675199221051,0.008440321145970965,0.008455882925311074,0.09195587488198388,0.0005543884569002936
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,4,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,5,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,6,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,7,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,8,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,9,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,10,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,11,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,12,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,13,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,14,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,15,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,16,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,17,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,18,,514080,0.9974595980038719,0.002540460780784044,0.002540460780784044,0.05040298384802277,-2.723311684796557e-05
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,19,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,20,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,21,,514080,0.9993678539518326,0.0006321973667668534,0.0006321973667668534,0.025143535287760418,-2.1397449595424982e-05
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,22,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,23,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,24,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,25,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,26,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,27,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,28,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,29,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,30,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,31,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,32,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,33,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,34,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,35,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,36,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,37,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,38,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,39,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,40,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,41,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,42,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,43,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,44,,514080,0.999204453021761,0.0007955960618490945,0.0007955960618490945,0.02820631244684591,-5.252101127841761e-05
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,45,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,46,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,47,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,48,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,49,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,50,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,51,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,52,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,53,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,54,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,55,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,56,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,57,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,58,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,59,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,60,,514080,0.9971114065912035,0.002888655595597811,0.002888655595597811,0.05374621470948267,-5.2521009892520926e-05
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,61,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,62,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,63,,514080,1.0,0.0,0.0,0.0,0.0
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,0,1032192,0.9997180757068452,0.0002819242931547619,0.0002819242931547619,0.016790601333923745,8.719308035714285e-06
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,1,1032192,0.999815925719246,0.00018407428075396825,0.00018407428075396825,0.013567397714888742,7.750496031746031e-06
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,2,1032192,0.9997713603670635,0.00022863963293650794,0.00022863963293650794,0.015120834399480339,7.750496031746031e-06
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,3,1032192,0.9997151692708334,0.0002848307291666667,0.0002848307291666667,0.016876928902103804,1.9376240079365078e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,4,1032192,0.9994371202256944,0.0005648173983134921,0.0005686926463293651,0.02384727754544248,-1.0656932043650793e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,5,1032192,0.9996715727306548,0.0003284272693452381,0.0003284272693452381,0.018122562438718154,-9.68812003968254e-07
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,6,1032192,0.9997829861111112,0.00021701388888888888,0.00021701388888888888,0.01473139127471974,5.8128720238095235e-06
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,7,516096,0.9998566158234127,0.0001433841765873016,0.0001433841765873016,0.01197431319898146,1.1625744047619047e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,8,1032192,0.999756828187004,0.00024317181299603175,0.00024317181299603175,0.015593967198760928,2.228267609126984e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,9,1032192,0.99981689453125,0.00018310546875,0.00018310546875,0.013531646934131853,2.4220300099206348e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,10,1032192,0.9998517717633929,0.00014822823660714285,0.00014822823660714285,0.01217490191365593,2.0345052083333332e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,11,1032192,0.9998042999751984,0.0001957000248015873,0.0001957000248015873,0.013989282497740452,2.3251488095238094e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,12,1032192,0.9996706039186508,0.00032939608134920637,0.00032939608134920637,0.018149272198884625,1.5500992063492063e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,13,1032192,0.9998740544394841,0.00012594556051587303,0.00012594556051587303,0.01122254697098092,1.937624007936508e-06
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,14,1032192,0.9998556470114087,0.00014435298859126984,0.00014435298859126984,0.012014698855621385,8.719308035714285e-06
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,15,516096,0.9999224950396826,7.750496031746031e-05,7.750496031746031e-05,0.008803690153422047,1.5500992063492063e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,16,1032192,0.9997587658110119,0.00024123418898809525,0.00024123418898809525,0.015531715584187577,1.6469804067460317e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,17,1032192,0.9998198009672619,0.00018019903273809525,0.00018019903273809525,0.013423823327878509,-7.750496031746031e-06
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,18,1032192,0.999419681609623,0.0005812872023809524,0.0005832248263888889,0.024150048165353395,-3.875248015873016e-06
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,19,1032192,0.9997209821428571,0.00027901785714285713,0.00027901785714285713,0.016703827619526525,3.875248015873016e-06
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,20,1032192,0.999817863343254,0.00018213665674603175,0.00018213665674603175,0.013495801448822214,-2.1313864087301586e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,21,1032192,0.9998963371155754,0.00010366288442460317,0.00010366288442460317,0.01018149716027084,-1.4532180059523809e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,22,1032192,0.9998081752232143,0.00019182477678571428,0.00019182477678571428,0.013850082194186224,0.0
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,23,516096,0.9998663039434523,0.00013369605654761906,0.00013369605654761906,0.011562701092202421,-1.937624007936508e-06
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,24,1032192,0.9997907366071429,0.00020926339285714285,0.00020926339285714285,0.014465939058946116,-2.1313864087301586e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,25,1032192,0.9998013935391865,0.00019860646081349206,0.00019860646081349206,0.014092780450056406,2.6157924107142856e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,26,1032192,0.9998023623511905,0.00019860646081349206,0.00020054408482142856,0.01416135886210884,3.003317212301587e-05
TILE,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,G16,,,27,1032192,0.9997083875868056,0.00029161241319444444,0.00029161241319444444,0.017076662823703126,3.390842013888889e-05
