method,split,video,scope,frames,lambda,base_bits,enhancement_bits,base_kbps,enhancement_kbps,total_kbps,total_bpp,enhancement_fraction,duration_seconds,diagnostic,zero_no_stream_fallback,nonzero_enhancement_frame_fraction_P,psnr,ms_ssim,lpips,L_image,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,psnr_minus_ORIGINAL_QP0,ms_ssim_minus_ORIGINAL_QP0,lpips_minus_ORIGINAL_QP0
B_Train2_lambda1_WRONG,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,P,15,0.011790604283044334,92960,,174.3001089375681,,,,,0.533333,True,False,1.0,18.284242845251377,0.7931023179212442,0.33147556384404503,0.015180916089594303,-0.04564542242405878,0.008321541610933288,-0.047104942798614505,-0.6035137603392546,-0.024485720943831123,0.01626175840695699,-0.5784184846534245,-0.023270900525340962,0.015375415484110514,2.176816760152969,0.022365187858064562,0.10363931854565939
B_Train2_lambda1_WRONG,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,IP,16,0.011790604283044334,92960,,174.3001089375681,,,,,0.533333,True,False,1.0,18.106033704570777,0.7860879995378182,0.32779446244239807,0.01603806264216361,-0.042792583522555105,0.007801445260249958,-0.044160883873701096,-0.5657941503180512,-0.02295536338484168,0.015245398506522179,-0.5422673293625855,-0.02181646924250715,0.014414452016353607,2.0407657126434087,0.020967363616935526,0.09716186113655567
B_Train2_lambda1_WRONG,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,P,15,0.011790604283044334,104784,,196.2736037252724,,,,,0.533867,True,False,1.0,29.33218657240288,0.8993548567928286,0.17447768648465475,0.0013415924137008734,-0.2420352591882981,-0.002403724981458096,-0.0010847657918930053,-0.9285455928914944,-0.014422059940469271,0.041984614729881284,-0.8581139556575875,-0.013395220337658897,0.04037155906359355,1.6441168522400587,0.003785765814029666,0.027965832750002542
B_Train2_lambda1_WRONG,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,IP,16,0.011790604283044334,104784,,196.2736037252724,,,,,0.533867,True,False,1.0,29.146658737683236,0.8940852090811175,0.17777922376990318,0.001416328900940005,-0.22690805548902948,-0.002253492170116965,-0.0010169679298996925,-0.870511493335776,-0.013520681194189942,0.039360576309263706,-0.8044818334289883,-0.012558019066555216,0.03784833662211895,1.541359548975055,0.003549155450652812,0.026217968203127384
