tag,sample,video,frame,group,split,lambda,step,estimated_symbol_bits,symbol_nonzero_count,symbol_nonzero_fraction,elapsed_seconds,old_diagnostic_container_bits,new_diagnostic_container_bits,old_actual_frame_packet_bits,new_actual_frame_packet_bits,old_actual_frame_share_bits,new_actual_frame_share_bits,old_R_actual_bpp,new_R_actual_bpp,new_mode,integer_roundtrip_exact,mse,psnr,ms_ssim,lpips,L_image,selection_objective,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,selected
midpoint_lambda2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0011,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,Train2_rest24,Train2,0.04716241713217734,0,2083.30674469471,0,0.0,0.3723297044634819,816,816,8,8,54.4,54.4,2.6234567901234566e-05,2.6234567901234566e-05,ZERO,True,0.014645607784354203,18.34292600635568,0.7806586152611237,0.3741006851196289,0.015019708469473831,0.015020945755108471,0.0,0.0,0.0,-0.558537644680051,-0.03265977996382896,0.06122550368309021,-0.5341189380448093,-0.03145025596739037,0.06026256084442139,False
midpoint_lambda2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0011,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,Train2_rest24,Train2,0.04716241713217734,25,2083.30674469471,0,0.0,0.8040588572621346,816,816,8,8,54.4,54.4,2.6234567901234566e-05,2.6234567901234566e-05,ZERO,True,0.014645607784354203,18.34292600635568,0.7806586152611237,0.3741006851196289,0.015019708469473831,0.015020945755108471,0.0,0.0,0.0,-0.558537644680051,-0.03265977996382896,0.06122550368309021,-0.5341189380448093,-0.03145025596739037,0.06026256084442139,False
midpoint_lambda2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0011,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,Train2_rest24,Train2,0.04716241713217734,50,4236.450165510178,867,0.21250000596046448,4.457174368202686,5152,5152,4344,4344,4390.4,4390.4,0.002117283950617284,0.002117283950617284,DENSE,True,0.014178203638031819,18.48378790274973,0.7867370509848565,0.368404746055603,0.014546608384087422,0.0146464646129537,0.14086189639404978,0.006078435723732789,-0.005695939064025879,-0.4176757482860012,-0.026581344240096172,0.05552956461906433,-0.3932570416507595,-0.025371820243657583,0.05456662178039551,False
midpoint_lambda2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0011,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,Train2_rest24,Train2,0.04716241713217734,100,4612.3172879219055,1012,0.24803921580314636,14.450399704277515,5528,5528,4720,4720,4766.4,4766.4,0.002298611111111111,0.002298611111111111,DENSE,True,0.01386954776455278,18.579376994574442,0.7890299508736708,0.37334203720092773,0.014242889801753708,0.014351297857800588,0.2364509882187633,0.008371335612547104,-0.0007586479187011719,-0.32208665646128765,-0.024288444351281857,0.06046685576438904,-0.29766794982604594,-0.02307892035484327,0.059503912925720215,False
midpoint_lambda2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0011,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,Train2_rest24,Train2,0.04716241713217734,150,4806.399518251419,1060,0.2598039209842682,24.452684424817562,5752,5752,4944,4944,4990.4,4990.4,0.0024066358024691357,0.0024066358024691357,DENSE,True,0.013858391829214662,18.58287163679469,0.7889500979431485,0.37193360924720764,0.01423032543846187,0.014343828200063151,0.23994563043900996,0.008291482682024842,-0.0021670758724212646,-0.318592014241041,-0.02436829728180412,0.059058427810668945,-0.2941733076057993,-0.02315877328536553,0.05809548497200012,True
