dataset,video,video_id,qp,frame,trajectory_id,cumulative_actual_bytes,baseline_cumulative_bytes,rate_ratio_to_prefix_baseline,cumulative_RGB_MSE,beam_rank,DPB_state_hash,bitstream_hash
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,6,fresh_ulong_00_qp1_T136,17120,17082,1.0022245638683995,0.044977786019444466,4,19a8f596f8f70aaccffb15180753802088423fb912eeb2e04f244f4e44e219aa,0186fc41c6fd011861c03bea6ed7e18563fc4b88f735ac8fc0ba2cc24dd07fd8
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,6,fresh_ulong_00_qp1_T117,17121,17082,1.0022831050228311,0.044977786019444466,5,19a8f596f8f70aaccffb15180753802088423fb912eeb2e04f244f4e44e219aa,5f180294a0a7fd86efd691c2677fc759c5c0e631ea889b4e24d89576f3685e53
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,6,fresh_ulong_00_qp1_T141,17121,17082,1.0022831050228311,0.044977786019444466,6,19a8f596f8f70aaccffb15180753802088423fb912eeb2e04f244f4e44e219aa,f2c7b7b45e0e1440b2ffc91f844b44a8e693d262a1fcf8ebb44a3d4fcd16533a
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,6,fresh_ulong_00_qp1_T146,17158,17082,1.004449127736799,0.044977786019444466,7,19a8f596f8f70aaccffb15180753802088423fb912eeb2e04f244f4e44e219aa,b9c7f495cf358b1bd237329df963c124c2389113ac561dc8858edef27ab1d3c2
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,7,fresh_ulong_00_qp1_T156,18035,18035,1.0,0.05044733779504895,0,040b8a77a17fc4400ab2a609ea21deaa82973fb5cc605243d82f8881d2b003ab,2a02de857ccdfa2e25326d08084c23b0c183a34b0e405ea53df1cc07e6e80d38
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,7,fresh_ulong_00_qp1_T161,18073,18035,1.002107014139174,0.05044733779504895,1,040b8a77a17fc4400ab2a609ea21deaa82973fb5cc605243d82f8881d2b003ab,cdb273c2a8ace8a19380e3d9ab07d58b7fd8a735e920f6e2a357d7e2dbf78b3e
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,7,fresh_ulong_00_qp1_T166,18073,18035,1.002107014139174,0.05044733779504895,2,040b8a77a17fc4400ab2a609ea21deaa82973fb5cc605243d82f8881d2b003ab,da7907410211659009db6eca8c55e73c2c945d672cb90901fc2cad0663d07191
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,7,fresh_ulong_00_qp1_T171,18073,18035,1.002107014139174,0.05044733779504895,3,040b8a77a17fc4400ab2a609ea21deaa82973fb5cc605243d82f8881d2b003ab,b5daee3ddf6cbac109d6836273a3bda9509afb4b2b687c23b84f58c968ebe10d
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,7,fresh_ulong_00_qp1_T176,18073,18035,1.002107014139174,0.05044733779504895,4,040b8a77a17fc4400ab2a609ea21deaa82973fb5cc605243d82f8881d2b003ab,361b03782e27901098e297d72dc728176a3b80286e3c4ddf81fb227b6d831a0d
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,7,fresh_ulong_00_qp1_T157,18074,18035,1.0021624618796785,0.05044733779504895,5,040b8a77a17fc4400ab2a609ea21deaa82973fb5cc605243d82f8881d2b003ab,51b117213a0073c680d5748979392339b511f8589612d23ac518780040a6f2de
