method,kind,video,frame,type,qp,target_available,delta,diagnostic,symbol_nonzero_fraction,residual_hat_l2,estimated_enhancement_symbol_bits,psnr,ms_ssim,lpips,psnr_gain_vs_ZERO_D,psnr_minus_ORIGINAL,ms_ssim_gain_vs_ZERO_D,ms_ssim_minus_ORIGINAL,lpips_gain_vs_ZERO_D,lpips_minus_ORIGINAL
train2_full_ORIGINAL_FP32_q0,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,0,I,0,False,,False,,0.0,0.0,15.432896757865894,0.6808732254336812,0.2725779414176941,0.0,0.0,0.0,0.0,0.0,0.0
train2_full_ORIGINAL_FP32_q0,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,1,P,2,True,,False,,0.0,0.0,16.275004872193602,0.7762273740968038,0.23075713217258453,-2.1057697130559454,1.671158235438952e-05,-0.008117886333989688,-8.17270212805088e-06,-0.1469850391149521,-2.2202730178833008e-06
train2_full_ORIGINAL_FP32_q0,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,2,P,0,True,,False,,0.0,0.0,16.171781927513734,0.7795393538721728,0.22643356025218964,-2.2261441082318996,-0.0017083185623292252,-0.010611825920349593,2.439813501897703e-06,-0.14625780284404755,-9.879469871520996e-06
train2_full_ORIGINAL_FP32_q0,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,3,P,1,True,,False,,0.0,0.0,16.20401730630005,0.7808415113165933,0.2231125831604004,-2.23115891766529,-0.0010143963060684769,-0.01172811219970371,-1.3956483499888428e-05,-0.15016931295394897,-1.800060272216797e-05
train2_full_ORIGINAL_FP32_q0,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4,P,0,True,,False,,0.0,0.0,16.11250683081292,0.7780156598522813,0.2239689975976944,-2.193490994700774,-0.0004483434792561525,-0.012166229901318881,-1.164648441243088e-05,-0.15851543843746185,-1.8522143363952637e-05
train2_full_ORIGINAL_FP32_q0,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,P,1,True,,False,,0.0,0.0,16.198324968504302,0.7786918960902351,0.22241076827049255,-2.24448854490419,0.0007410970212582413,-0.013325717491009748,-5.7384024126916344e-06,-0.14994579553604126,-2.294778823852539e-06
train2_full_ORIGINAL_FP32_q0,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6,P,0,True,,False,,0.0,0.0,16.14906777442339,0.7766326824095738,0.22371041774749756,-2.225037017404677,0.00022897205884575556,-0.014183792979554966,2.585262947607525e-06,-0.15190109610557556,-2.041459083557129e-05
train2_full_ORIGINAL_FP32_q0,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7,P,1,True,,False,,0.0,0.0,16.196236586549393,0.7752546449377643,0.22396348416805267,-2.283257607435093,-0.0011705427730639428,-0.015255067903627517,-1.4268405892359226e-05,-0.14720843732357025,1.5795230865478516e-06
train2_full_ORIGINAL_FP32_q0,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,P,0,True,,False,,0.0,0.0,16.043979363225894,0.7712749480525359,0.22748331725597382,-2.2142765060877316,8.809651689745124e-05,-0.015180415354050014,-2.755156301992301e-06,-0.15827752649784088,-7.316470146179199e-06
train2_full_ORIGINAL_FP32_q0,ORIGINAL_FP32,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9,P,2,True,,False,,0.0,0.0,16.16584771349766,0.7710049494844459,0.22784462571144104,-2.2912475030383206,-6.788742894414668e-05,-0.016241316336592426,-1.0444255960306847e-05,-0.14372721314430237,-7.12275505065918e-06
